conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,global_rank,rating
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Wilson College,"Caldwell-Degnon,Mackenzie",0,G,13,26,18,71,172,33,91,42,26,201,8,24,20,645,35,99,134,22,0,24,0,0,0.41,0.36,0.62,7.73,5.15,0.77,0.92,0.31,0.9230769230769232,3.4577986563146332,1036,74
nwc,Northwest Conference (NWC),2025-26,wbb,Linfield,"Willey,Skylar",0,F,23,26,16,84,135,0,1,38,29,197,15,18,24,504,52,87,139,64,0,58,1,0,0.62,0.0,0.76,7.58,5.35,0.92,0.69,0.58,2.230769230769231,3.457218736232366,1037,74
asc,American Southwest Conference (ASC),2025-26,wbb,East Texas Baptist,"Smith,Tristan",0,F,23,25,25,47,111,10,36,72,61,165,10,34,42,675,64,89,153,53,0,48,0,0,0.42,0.28,0.85,6.6,6.12,1.68,1.36,0.4,1.92,3.4253976055743647,1038,74
aec,Atlantic East Conference (AEC),2025-26,wbb,Immaculata,"Robbins,Meg",0,C,44,27,27,81,168,0,0,42,23,185,29,24,26,533,64,85,149,62,0,48,0,0,0.48,0.0,0.55,6.85,5.52,0.96,0.89,1.07,1.7777777777777777,3.4214057448858917,1039,74
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Franklin,"Buening,Erica",0,F,12,9,0,25,61,5,10,32,26,81,3,9,7,154,14,24,38,21,0,11,1,0,0.41,0.5,0.81,9.0,4.22,0.78,1.0,0.33,1.2222222222222223,3.419610533971994,1040,74
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Keystone College,"Barnes,Aaliyah",0,G,30,6,4,26,80,7,33,9,5,64,4,5,7,149,11,27,38,14,0,6,1,0,0.33,0.21,0.56,10.67,6.33,1.17,0.83,0.67,1.0,3.41959926519312,1041,74
ll,Liberty League (LL),2025-26,wbb,Bard,Shirley Dong,0,g,15,25,25,85,245,34,120,14,12,216,4,50,55,719,55,65,120,60,0,95,2,0,0.35,0.28,0.86,8.64,4.8,2.2,2.0,0.16,3.8,3.418566550796864,1042,74
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Mount Union,"Triplett,Reese",0,G,3,25,25,70,175,19,79,41,21,180,14,23,42,550,45,52,97,35,0,26,0,0,0.4,0.24,0.51,7.2,3.88,1.68,0.92,0.56,1.04,3.4183848832088573,1043,74
landmark_conference,Landmark Conference,2025-26,wbb,Goucher,"Davis,Logan",0,F,2,25,8,76,209,0,15,94,51,203,10,20,10,559,68,129,197,66,2,55,3,0,0.36,0.0,0.54,8.12,7.88,0.4,0.8,0.4,2.2,3.4133527851933203,1044,74
ll,Liberty League (LL),2025-26,wbb,RIT,"Kayser-Cochran,Ben",0,F,0,24,20,78,215,25,79,46,36,217,16,7,24,541,15,88,103,18,0,42,0,0,0.36,0.32,0.78,9.04,4.29,1.0,0.29,0.67,1.75,3.410823653759139,1045,74
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Bethany,"Blazer,Addy",0,F,4,23,10,57,132,4,20,67,39,157,31,46,33,483,20,102,122,53,0,76,1,0,0.43,0.2,0.58,6.83,5.3,1.43,2.0,1.35,3.3043478260869565,3.402054292019309,1046,74
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Hood,"Johnson,Kourtney",0,F,2,24,18,89,198,0,1,52,25,203,25,14,19,600,29,83,112,39,0,56,1,0,0.45,0.0,0.48,8.46,4.67,0.79,0.58,1.04,2.3333333333333335,3.4006821664285916,1047,74
centennial_conference,Centennial Conference,2025-26,wbb,Bryn Mawr,"Vollor,Jenna",0,C,33,25,25,66,165,2,17,68,52,186,10,12,11,712,55,166,221,50,0,50,1,0,0.4,0.12,0.76,7.44,8.84,0.44,0.48,0.4,2.0,3.4001874139290074,1048,74
lec,Little East Conference (LEC),2025-26,wbb,Eastern Connecticut,Alyssa Paquette,0,0,23,24,20,64,174,5,15,47,35,168,38,14,22,613,32,109,141,38,0,46,0,0,0.37,0.33,0.74,7.0,5.88,0.92,0.58,1.58,1.9166666666666667,3.3994401243707646,1049,74
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Stevens,"Abramson,Maya",0,F,23,27,0,70,176,10,51,36,20,170,23,22,34,502,55,106,161,30,0,29,0,0,0.4,0.2,0.56,6.3,5.96,1.26,0.81,0.85,1.0740740740740742,3.398451249592513,1050,74
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Salem,"Ringwood,Lauren",0,G,2,21,19,77,232,5,47,86,55,214,4,29,22,582,28,58,86,60,0,66,1,0,0.33,0.11,0.64,10.19,4.1,1.05,1.38,0.19,3.142857142857143,3.394912603620116,1051,74
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Tufts,"Kolkhorst,Claire",0,G,4,25,25,76,187,44,118,13,8,204,4,44,23,701,26,72,98,56,0,39,0,0,0.41,0.37,0.62,8.16,3.92,0.92,1.76,0.16,1.56,3.39356315753796,1052,74
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Denison,"Moore,Adelyn",0,G,30,26,2,76,217,36,118,50,31,219,2,29,24,411,44,86,130,47,0,37,1,0,0.35,0.31,0.62,8.42,5.0,0.92,1.12,0.08,1.4230769230769231,3.388098239340937,1053,74
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Heidelberg,"Williams,Brenna",0,C,33,24,4,84,170,0,0,60,46,214,6,12,4,322,41,52,93,43,0,21,0,0,0.49,0.0,0.77,8.92,3.88,0.17,0.5,0.25,0.875,3.378025198745581,1054,74
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bugg,Payton",0,G,10,26,25,60,197,23,96,70,47,190,7,39,84,892,26,74,100,53,0,67,2,0,0.3,0.24,0.67,7.31,3.85,3.23,1.5,0.27,2.576923076923077,3.377874703871657,1055,74
e8,Empire 8 (E8),2025-26,wbb,Poly,"Lee,Sanaa",0,C,23,25,25,43,128,0,3,20,12,98,74,15,20,802,57,153,210,44,0,41,0,0,0.34,0.0,0.6,3.92,8.4,0.8,0.6,2.96,1.64,3.3772046419221793,1056,74
ccc,Conference of New England (CCC),2025-26,wbb,Suffolk University,"Tune, Tatiana",0,f,21,26,25,85,175,3,9,60,44,217,8,29,23,624,46,72,118,94,0,54,7,0,0.49,0.33,0.73,8.35,4.54,0.88,1.12,0.31,2.076923076923077,3.3761220416830513,1057,74
arc,American Rivers Conference (ARC),2025-26,wbb,Nebraska Wesleyan,"Tritz,Peyton",0,G,5,25,23,64,232,31,115,97,67,226,2,31,67,801,37,39,76,28,0,68,0,0,0.28,0.27,0.69,9.04,3.04,2.68,1.24,0.08,2.72,3.375994971521522,1058,74
lec,Little East Conference (LEC),2025-26,wbb,Western Connecticut,"Barrie,Fatmata",0,F,2,25,12,69,148,0,0,105,62,200,3,16,14,504,79,109,188,64,0,55,1,0,0.47,0.0,0.59,8.0,7.52,0.56,0.64,0.12,2.2,3.368021666484331,1059,74
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,FDU - Florham,"Sullivan,Christina",0,F,22,25,21,61,173,1,9,60,42,165,7,38,58,684,50,59,109,36,0,36,1,0,0.35,0.11,0.7,6.6,4.36,2.32,1.52,0.28,1.44,3.3609639464487246,1060,73
saa,Southern Athletic Association (SAA),2025-26,wbb,Centre,"Edelen,KaNiah",0,G,11,26,26,61,149,8,35,90,64,194,0,46,90,791,24,64,88,60,0,84,0,0,0.41,0.23,0.71,7.46,3.38,3.46,1.77,0.0,3.230769230769231,3.357541496350783,1061,73
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,William Peace,"Griffin,Amiah",0,C,14,26,25,75,151,1,11,85,39,190,3,34,21,602,67,93,160,55,0,48,0,0,0.5,0.09,0.46,7.31,6.15,0.81,1.31,0.12,1.8461538461538465,3.345537329693863,1062,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-Stout,"Wille,Rosella",0,F,22,25,24,59,132,13,36,33,23,154,5,45,61,696,43,97,140,87,0,62,6,0,0.45,0.36,0.7,6.16,5.6,2.44,1.8,0.2,2.48,3.3435054257609615,1063,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-Stevens Point,"Ernst,Jessilyn",0,F,30,26,26,84,141,0,0,71,42,210,22,7,7,523,61,65,126,46,0,47,0,0,0.6,0.0,0.59,8.08,4.85,0.27,0.27,0.85,1.8076923076923077,3.3434066035370864,1064,73
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Bates,Sophie Spolter,0,*,2,27,27,80,224,9,47,73,58,227,1,29,47,568,18,73,91,36,0,40,0,0,0.36,0.19,0.79,8.41,3.37,1.74,1.07,0.04,1.4814814814814814,3.341177707950304,1065,73
landmark_conference,Landmark Conference,2025-26,wbb,Elizabethtown,"Fasick,Ellie",0,C,24,28,28,72,145,0,4,52,32,176,40,14,18,614,55,110,165,72,0,39,2,0,0.5,0.0,0.62,6.29,5.89,0.64,0.5,1.43,1.3928571428571428,3.3400314391904677,1066,73
nac,North Atlantic Conference (NAC),2025-26,wbb,UMaine-Presque Isle,"Bello,Nevaeh",0,G,44,19,15,75,243,22,82,26,16,188,3,32,43,549,20,86,106,52,0,99,0,0,0.31,0.27,0.62,9.89,5.58,2.26,1.68,0.16,5.2105263157894735,3.3311859407050406,1067,73
centennial_conference,Centennial Conference,2025-26,wbb,Muhlenberg,"Costigan,Lyndsey",0,F,33,25,25,62,159,13,59,28,15,152,17,24,31,716,51,123,174,56,0,34,1,0,0.39,0.22,0.54,6.08,6.96,1.24,0.96,0.68,1.36,3.328919932987198,1068,73
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Southern Virginia,"Kempler,Ruth",0,C,30,16,7,47,85,1,3,27,19,114,7,13,24,300,37,55,92,41,0,39,2,0,0.55,0.33,0.7,7.13,5.75,1.5,0.81,0.44,2.4375,3.3269701289510567,1069,73
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Claremont-Mudd-Scripps,"Chong,Renee",0,G,2,18,18,48,175,19,87,28,22,137,1,33,36,487,21,33,54,34,0,19,1,0,0.27,0.22,0.79,7.61,3.0,2.0,1.83,0.06,1.0555555555555556,3.3234220797088687,1070,73
saa,Southern Athletic Association (SAA),2025-26,wbb,Rhodes,"Willingham,Kelsey",0,F,1,21,10,78,180,1,3,53,38,195,3,7,17,472,13,71,84,59,0,32,2,0,0.43,0.33,0.72,9.29,4.0,0.81,0.33,0.14,1.5238095238095235,3.321074746841437,1071,73
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,MSOE,"Glodowski,Shelby",0,G,5,25,3,56,132,11,34,44,33,156,12,36,50,462,33,74,107,52,0,32,1,0,0.42,0.32,0.75,6.24,4.28,2.0,1.44,0.48,1.28,3.3209954296359405,1072,73
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Amherst,"Pahl,Reagan",0,0,2,15,3,41,97,23,62,28,10,115,6,18,29,377,6,45,51,38,0,28,0,0,0.42,0.37,0.36,7.67,3.4,1.93,1.2,0.4,1.8666666666666667,3.319132625946715,1073,73
ccc,Conference of New England (CCC),2025-26,wbb,Wentworth Institute of Technology,Zayas Mia luna,0,*,15,22,22,91,307,56,199,51,28,266,0,14,24,855,6,67,73,18,0,83,0,0,0.3,0.28,0.55,12.09,3.32,1.09,0.64,0.0,3.772727272727273,3.3146436800713532,1074,73
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Wisconsin Lutheran,"Leffel,Madeline",0,G,25,20,0,56,145,19,68,39,30,161,9,21,24,397,15,63,78,32,1,30,0,0,0.39,0.28,0.77,8.05,3.9,1.2,1.05,0.45,1.5,3.313255628755065,1075,73
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Stevens,"O'Boyle,Fiona",0,F,22,26,0,55,118,0,4,54,35,145,24,26,29,443,62,95,157,47,0,26,0,0,0.47,0.0,0.65,5.58,6.04,1.12,1.0,0.92,1.0,3.3112476742407253,1076,73
nac,North Atlantic Conference (NAC),2025-26,wbb,VTSU Lyndon,"Whitcomb,Kadienne",0,G,3,26,25,67,211,54,183,14,10,198,6,19,45,768,16,104,120,33,0,29,0,0,0.32,0.3,0.71,7.62,4.62,1.73,0.73,0.23,1.1153846153846154,3.3111668813010096,1077,73
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Anderson,"Williamson,Paige",0,G,15,27,15,87,258,67,197,35,33,274,1,8,13,546,15,33,48,9,0,7,0,0,0.34,0.34,0.94,10.15,1.78,0.48,0.3,0.04,0.2592592592592592,3.309586100841357,1078,73
arc,American Rivers Conference (ARC),2025-26,wbb,Nebraska Wesleyan,"Sebek,Brynn",0,G,20,23,18,61,192,46,146,44,36,204,3,26,41,635,5,40,45,43,0,29,0,0,0.32,0.32,0.82,8.87,1.96,1.78,1.13,0.13,1.2608695652173914,3.3087039481965084,1079,73
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Olivet,"Lord,Ava",0,G,0,25,22,94,265,20,69,58,39,247,14,37,63,695,16,78,94,78,0,127,5,0,0.35,0.29,0.67,9.88,3.76,2.52,1.48,0.56,5.08,3.304242434466486,1080,73
uaa,University Athletic Association (UAA),2025-26,wbb,Emory,"Kreusser,Chloe",0,G,15,25,1,57,95,0,1,29,15,129,14,34,25,452,51,76,127,36,0,12,0,0,0.6,0.0,0.52,5.16,5.08,1.0,1.36,0.56,0.48,3.3015690433540525,1081,73
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Misericordia,"Mitchell,Lizzy",0,G,11,23,23,60,202,26,114,60,48,194,3,30,87,773,16,70,86,42,0,93,0,0,0.3,0.23,0.8,8.43,3.74,3.78,1.3,0.13,4.043478260869565,3.297394370504131,1082,73
mwc,Midwest Conference (MWC),2025-26,wbb,Knox,"Pieper,Brook",0,F,4,9,0,26,52,7,14,14,10,69,7,9,11,175,12,38,50,27,0,21,1,0,0.5,0.5,0.71,7.67,5.56,1.22,1.0,0.78,2.3333333333333335,3.295618259697658,1083,73
uaa,University Athletic Association (UAA),2025-26,wbb,Brandeis,"Shabazz,Saviah",0,G,30,25,24,60,185,16,42,78,55,191,4,38,70,799,19,69,88,30,0,60,0,0,0.32,0.38,0.71,7.64,3.52,2.8,1.52,0.16,2.4,3.2887113058097035,1084,73
landmark_conference,Landmark Conference,2025-26,wbb,Elizabethtown,"Anderson,Cadence",0,G,10,28,21,78,201,28,82,53,42,226,3,30,40,762,18,131,149,32,0,61,0,0,0.39,0.34,0.79,8.07,5.32,1.43,1.07,0.11,2.1785714285714284,3.2833590902799923,1085,73
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Mount Holyoke,Taryn White,0,f,24,21,20,79,198,1,12,45,25,184,4,19,17,527,57,90,147,65,1,65,1,0,0.4,0.08,0.56,8.76,7.0,0.81,0.9,0.19,3.0952380952380953,3.2799419422982123,1086,73
landmark_conference,Landmark Conference,2025-26,wbb,Elizabethtown,"Mengel,Kamryn",0,G,11,6,6,28,68,4,20,19,16,76,2,13,7,146,2,8,10,8,0,13,0,0,0.41,0.2,0.84,12.67,1.67,1.17,2.17,0.33,2.1666666666666665,3.2740336603633913,1087,73
mwc,Midwest Conference (MWC),2025-26,wbb,Grinnell,"Lynch,Nora",0,,11,24,24,67,155,31,76,51,47,212,6,14,35,587,20,49,69,37,0,39,1,0,0.43,0.41,0.92,8.83,2.88,1.46,0.58,0.25,1.625,3.272859441363094,1088,73
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Westminster,"Carreto,Gizelle",0,G,4,26,21,90,259,27,97,65,51,258,2,28,56,731,27,106,133,59,0,118,1,0,0.35,0.28,0.78,9.92,5.12,2.15,1.08,0.08,4.538461538461538,3.2677624979044055,1089,73
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Clark,"Antwi,Catherine",0,G,1,28,3,83,240,40,137,41,27,233,6,61,31,589,18,46,64,53,2,40,0,0,0.35,0.29,0.66,8.32,2.29,1.11,2.18,0.21,1.4285714285714286,3.2656983698613526,1090,73
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,TCNJ,"Ahrens,Riley",0,F,22,17,0,49,102,14,36,31,29,141,9,11,9,282,14,36,50,30,0,13,0,0,0.48,0.39,0.94,8.29,2.94,0.53,0.65,0.53,0.7647058823529411,3.26537033951898,1091,73
arc,American Rivers Conference (ARC),2025-26,wbb,Simpson,"McCormick,Keira",0,C,43,23,0,68,139,0,0,33,24,160,33,21,6,228,26,56,82,39,0,20,0,0,0.49,0.0,0.73,6.96,3.57,0.26,0.91,1.43,0.8695652173913043,3.2650477742302972,1092,73
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Wellesley,"Chen,Stacy",0,G,11,24,24,82,208,9,34,78,43,216,4,29,22,783,43,58,101,40,0,53,0,0,0.39,0.26,0.55,9.0,4.21,0.92,1.21,0.17,2.2083333333333335,3.2614071570081293,1093,73
nwc,Northwest Conference (NWC),2025-26,wbb,Whitworth,"DePew,Ava",0,G,5,24,24,46,148,16,55,22,17,125,5,31,76,765,25,166,191,54,0,62,3,0,0.31,0.29,0.77,5.21,7.96,3.17,1.29,0.21,2.5833333333333335,3.2519956729163746,1094,73
uaa,University Athletic Association (UAA),2025-26,wbb,Chicago,"Simpson,Bri",0,G,23,23,11,83,179,13,41,30,21,200,5,29,31,512,32,61,93,51,1,64,0,0,0.46,0.32,0.7,8.7,4.04,1.35,1.26,0.22,2.782608695652174,3.2417207035267843,1095,73
lec,Little East Conference (LEC),2025-26,wbb,VTSU Castleton,"Nolan,Schuylar",0,G,24,25,25,55,160,5,26,79,50,165,2,29,97,817,22,99,121,47,0,75,0,0,0.34,0.19,0.63,6.6,4.84,3.88,1.16,0.08,3.0,3.2386754979969754,1096,73
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Illinois Wesleyan,"Balli,Sara",0,G,3,25,24,72,211,12,58,62,42,198,2,37,52,715,64,71,135,71,0,74,1,0,0.34,0.21,0.68,7.92,5.4,2.08,1.48,0.08,2.96,3.2322692608689376,1097,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-La Crosse,"Welsch,Jenna",0,F,3,27,16,83,189,10,45,59,37,213,11,23,34,607,39,60,99,55,0,39,0,0,0.44,0.22,0.63,7.89,3.67,1.26,0.85,0.41,1.4444444444444444,3.23115765031959,1098,73
aec,Atlantic East Conference (AEC),2025-26,wbb,Saint Elizabeth University,"McQueen,My'shiah",0,F,22,18,19,57,125,1,10,20,12,127,8,21,8,439,44,66,110,37,2,26,0,0,0.46,0.1,0.6,7.06,6.11,0.44,1.17,0.44,1.4444444444444444,3.225957263282046,1099,73
aec,Atlantic East Conference (AEC),2025-26,wbb,Gwynedd Mercy Univ.,Rachel Dunn,0,*,5,25,11,73,214,2,13,62,35,183,5,49,26,550,55,89,144,46,0,50,1,0,0.34,0.15,0.56,7.32,5.76,1.04,1.96,0.2,2.0,3.225157809543749,1100,73
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,UW-Superior,"Schafer,Megan",0,G,5,27,26,80,223,33,106,35,21,214,8,28,45,728,26,81,107,46,0,47,0,0,0.36,0.31,0.6,7.93,3.96,1.67,1.04,0.3,1.7407407407407407,3.2217744221922087,1101,73
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,Ramapo,"Boyle,Marjorie",0,G,2,-10,0,-2,-8,0,-3,0,0,-4,0,-2,-3,-44,1,-3,-2,-3,0,-2,0,0,0.25,0.0,0.0,0.4,0.2,0.3,0.2,0.0,0.2,3.2133434382273625,1102,73
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,St. Mary's (Md.),Sam Blaylock,0,*,12,28,4,83,215,62,168,34,31,259,1,19,43,438,13,29,42,33,0,32,0,0,0.39,0.37,0.91,9.25,1.5,1.54,0.68,0.04,1.1428571428571428,3.2076182318691258,1103,73
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,Rowan,"Mastriano,Jes",0,F,42,26,11,64,135,0,0,111,88,216,2,4,38,521,42,46,88,26,0,28,0,0,0.47,0.0,0.79,8.31,3.38,1.46,0.15,0.08,1.0769230769230769,3.2068716075705286,1104,73
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Messiah,"Wood,EmmyFaith",0,G,11,27,27,80,224,29,101,40,33,222,5,35,58,760,12,75,87,55,0,62,0,0,0.36,0.29,0.83,8.22,3.22,2.15,1.3,0.19,2.2962962962962963,3.205635308696098,1105,73
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Ohio Northern,"Pauling,Charlotte",0,G,25,26,21,93,239,9,44,73,56,251,3,27,20,621,27,82,109,48,0,67,0,0,0.39,0.2,0.77,9.65,4.19,0.77,1.04,0.12,2.576923076923077,3.202779819311464,1106,73
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Lebanon Valley,"Reed,Abbie",0,G,12,23,22,50,151,16,52,27,18,134,22,39,44,807,17,109,126,41,0,46,0,0,0.33,0.31,0.67,5.83,5.48,1.91,1.7,0.96,2.0,3.2020568815030166,1107,73
aec,Atlantic East Conference (AEC),2025-26,wbb,Immaculata,"Cassidy,Riley",0,G,5,26,25,70,215,37,125,48,40,217,3,17,48,736,27,64,91,26,0,37,0,0,0.33,0.3,0.83,8.35,3.5,1.85,0.65,0.12,1.4230769230769231,3.200677300600672,1108,73
ccc,Conference of New England (CCC),2025-26,wbb,Western New England University,"Blake,Hannah",0,C,31,27,27,94,213,0,2,43,37,225,13,8,22,542,38,63,101,63,0,29,1,0,0.44,0.0,0.86,8.33,3.74,0.81,0.3,0.48,1.0740740740740742,3.198888358352657,1109,73
e8,Empire 8 (E8),2025-26,wbb,Keuka,Emilee Bacon,0,0,33,24,18,53,121,0,1,55,38,144,21,17,18,642,61,123,184,70,0,39,0,0,0.44,0.0,0.69,6.0,7.67,0.75,0.71,0.88,1.625,3.1968134116691793,1110,73
centennial_conference,Centennial Conference,2025-26,wbb,Washington College,"Shane,Taylor",0,G,12,14,9,60,182,19,77,16,14,153,2,14,17,336,3,28,31,27,0,42,0,0,0.33,0.25,0.88,10.93,2.21,1.21,1.0,0.14,3.0,3.195294085891915,1111,73
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Washington and Lee,"Bryant,Riley",0,G,30,28,14,66,144,10,50,48,37,179,19,15,33,477,57,95,152,38,0,28,0,0,0.46,0.2,0.77,6.39,5.43,1.18,0.54,0.68,1.0,3.19199805119052,1112,73
lec,Little East Conference (LEC),2025-26,wbb,Keene State,"Cassidy,Sydney",0,G,23,20,17,58,144,7,37,36,26,149,15,23,12,468,34,66,100,46,0,31,1,0,0.4,0.19,0.72,7.45,5.0,0.6,1.15,0.75,1.55,3.191531884675471,1113,73
saa,Southern Athletic Association (SAA),2025-26,wbb,Southwestern,"Symons,Kylee",0,F,12,26,25,73,179,6,39,44,34,186,12,44,27,776,40,100,140,68,0,55,0,0,0.41,0.15,0.77,7.15,5.38,1.04,1.69,0.46,2.1153846153846154,3.1912521133163008,1114,73
saa,Southern Athletic Association (SAA),2025-26,wbb,Trinity,"Scott,Ivory",0,G,11,27,27,61,144,30,73,43,36,188,0,33,75,792,30,106,136,39,1,73,0,0,0.42,0.41,0.84,6.96,5.04,2.78,1.22,0.0,2.7037037037037037,3.190525781133666,1115,73
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Trine,"Marks,Olivia",0,G,10,27,26,65,149,9,46,49,38,177,8,25,22,564,65,130,195,68,0,41,1,0,0.44,0.2,0.78,6.56,7.22,0.81,0.93,0.3,1.5185185185185186,3.1829634619392815,1116,73
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,North Central,"Kieffer,Grace",0,G,5,25,25,60,192,23,81,44,30,173,3,37,53,665,38,70,108,41,0,35,0,0,0.31,0.28,0.68,6.92,4.32,2.12,1.48,0.12,1.4,3.1815348240974273,1117,73
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Transylvania,"Barrett,Raegan",0,C,30,28,27,89,224,30,101,26,21,229,21,10,37,701,44,72,116,64,0,54,0,0,0.4,0.3,0.81,8.18,4.14,1.32,0.36,0.75,1.9285714285714288,3.1759854475884417,1118,73
ccc,Conference of New England (CCC),2025-26,wbb,Curry College,"Dunn,Lauren",0,G,15,26,25,75,214,25,103,77,59,234,3,35,58,821,26,64,90,55,0,85,1,0,0.35,0.24,0.77,9.0,3.46,2.23,1.35,0.12,3.269230769230769,3.1729160006491517,1119,73
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Geneva,"White,Arionna",0,G,3,26,14,90,258,32,120,57,37,249,1,40,25,469,22,29,51,53,1,45,1,0,0.35,0.27,0.65,9.58,1.96,0.96,1.54,0.04,1.7307692307692308,3.172709662322306,1120,73
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Arcadia,"Bowman,Anastasia",0,F,22,24,12,73,162,6,27,72,42,194,4,9,39,599,14,81,95,57,0,39,1,0,0.45,0.22,0.58,8.08,3.96,1.63,0.38,0.17,1.625,3.1716037850576018,1121,73
ccc,Conference of New England (CCC),2025-26,wbb,Curry College,"Palanza,Ella",0,G,24,25,18,77,202,5,29,108,67,226,5,34,22,583,56,105,161,75,0,92,2,0,0.38,0.17,0.62,9.04,6.44,0.88,1.36,0.2,3.68,3.171361928546418,1122,73
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Westminster,"Maryo,Katie",0,G,14,26,14,79,209,63,169,17,17,238,3,14,21,590,13,62,75,31,0,25,0,0,0.38,0.37,1.0,9.15,2.88,0.81,0.54,0.12,0.9615384615384616,3.170976632035819,1123,73
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Benedictine,"Carroll,Makenzie",0,G,2,25,6,77,179,15,48,79,53,222,3,25,36,497,34,37,71,46,0,51,1,0,0.43,0.31,0.67,8.88,2.84,1.44,1.0,0.12,2.04,3.166908621165831,1124,73
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,California Lutheran,"Villamor,Natalie",0,G,25,26,24,78,248,47,150,28,26,229,1,28,48,566,23,76,99,55,1,60,1,0,0.31,0.31,0.93,8.81,3.81,1.85,1.08,0.04,2.3076923076923075,3.166549725297466,1125,73
nwc,Northwest Conference (NWC),2025-26,wbb,Pacific,"Cook,Ava",0,F,2,25,25,60,137,9,33,23,20,149,18,31,41,623,43,67,110,79,0,29,3,0,0.44,0.27,0.87,5.96,4.4,1.64,1.24,0.72,1.16,3.16283439797508,1126,73
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Long Island,"Eichner,Kallie",0,G,3,27,27,67,188,29,84,42,24,187,1,54,105,892,20,58,78,28,0,88,0,0,0.36,0.35,0.57,6.93,2.89,3.89,2.0,0.04,3.259259259259259,3.160485496682119,1127,73
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Dominican,"Jackson,Allannah",0,G,24,25,25,53,108,3,14,71,28,137,4,71,56,613,63,62,125,76,0,67,1,0,0.49,0.21,0.39,5.48,5.0,2.24,2.84,0.16,2.68,3.156778332154599,1128,73
