season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Wallace,Braeden",Braeden,Wallace,,398,"Wallace,Braeden","WALLACE,BRAEDEN",MIT,MIT,1136-5178,1,0,17,17,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"West,Camden",Camden,West,,808,"West,Camden","WEST,CAMDEN",WPI,WPI,1146-3625,1,0,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Williams,Jack",Jack,Williams,,673,"Williams,Jack","WILLIAMS,JACK",Springfield,SPR,1140-4577,1,0,7,7,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Williams,Reed",Reed,Williams,,398,"Williams,Reed","WILLIAMS,REED",MIT,MIT,1136-4548,1,0,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Wilson,Sean",Sean,Wilson,,398,"Wilson,Sean","WILSON,SEAN",MIT,MIT,1136-4546,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Wustenhoff,Jackson",Jackson,Wustenhoff,,478,"Wustenhoff,Jackson","WUSTENHOFF,JACKSON",SUNY Maritime,MAR,0,1,0,19,19,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Yancey,Josh",Josh,Yancey,,478,"Yancey,Josh","YANCEY,JOSH",SUNY Maritime,MAR,0,1,1,82,82,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Mankowski,Truman",Truman,Mankowski,,722,"Mankowski,Truman","MANKOWSKI,TRUMAN",Coast Guard,CGA,1135-3297,1,1,73,73,0,0,DL,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0069386822664611325,212,71
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"McConnell,Andrew",Andrew,McConnell,,724,"McConnell,Andrew","MCCONNELL,ANDREW",USMMA,MMA,486-2373,1,1,55,55,0,0,DL,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0069386822664611325,213,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Miller,Riley",Riley,Miller,,722,"Miller,Riley","MILLER,RILEY",Coast Guard,CGA,1135-3067,1,1,0,0,0,0,LB,0,,,,,,,,0,2,1,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0069386822664611325,214,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Zipko,Andrew",Andrew,Zipko,,808,"Zipko,Andrew","ZIPKO,ANDREW",WPI,WPI,1146-3871,1,0,91,91,0,0,DL,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0069386822664611325,215,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Krevosky,Michael",Michael,Krevosky,,808,"Krevosky,Michael","KREVOSKY,MICHAEL",WPI,WPI,1146-3868,1,1,82,82,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,0,24,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03239082529427739,216,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Cochrane,Brendan",Brendan,Cochrane,,724,"Cochrane,Brendan","COCHRANE,BRENDAN",USMMA,MMA,486-2519,1,1,44,44,0,0,LB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,217,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Engelhardt,Grant",Grant,Engelhardt,,808,"Engelhardt,Grant","ENGELHARDT,GRANT",WPI,WPI,1146-3854,1,1,7,7D,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,218,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Jemison,Tank",Tank,Jemison,,511,"Jemison,Tank","JEMISON,TANK",Norwich,NOR,1016-5510,1,0,33,33,0,0,LB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,219,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Kinsey,Nazier",Nazier,Kinsey,,478,"Kinsey,Nazier","KINSEY,NAZIER",SUNY Maritime,MAR,0,1,1,1,1,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,220,70
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Mendicino,Mike",Mike,Mendicino,,673,"Mendicino,Mike","MENDICINO,MIKE",Springfield,SPR,1140-4078,1,1,9,9,0,0,LB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,221,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Shoup,Gavin",Gavin,Shoup,,511,"Shoup,Gavin","SHOUP,GAVIN",Norwich,NOR,1016-4834,1,1,21,21,0,0,LB,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07480188637347421,222,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Aman,Logan",Logan,Aman,,673,"Aman,Logan","AMAN,LOGAN",Springfield,SPR,1140-5259,1,0,13,13,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14833333451571695,223,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Jozwicki,Kenny",Kenny,Jozwicki,,478,"Jozwicki,Kenny","JOZWICKI,KENNY",SUNY Maritime,MAR,0,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,59,0,45,19.7,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15587901614104605,224,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Bishop,Blake",Blake,Bishop,,724,"Bishop,Blake","BISHOP,BLAKE",USMMA,MMA,486-2685,1,0,22,22,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1732024370332388,225,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Dennison,Michael",Michael,Dennison,,398,"Dennison,Michael","DENNISON,MICHAEL",MIT,MIT,1136-4297,1,1,88,88,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,3,50,1,43,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18671898434029982,226,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Frisch,Ethan",Ethan,Frisch,,808,"Frisch,Ethan","FRISCH,ETHAN",WPI,WPI,1146-4132,1,1,84,84,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,0,28,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2392568407098549,227,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Wilson,Mason",Mason,Wilson,,724,"Wilson,Mason","WILSON,MASON",USMMA,MMA,486-2544,1,1,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,48,0,0,9,6.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24637478617322445,228,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Zegarra,Zack",Zack,Zegarra,,511,"Zegarra,Zack","ZEGARRA,ZACK",Norwich,NOR,1016-4846,1,0,1,1,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,1,1,31,0,100.0,,,,,,,,,,,,,,,,-0.25688154640776717,229,69
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"McAllister,Robbie",Robbie,McAllister,,511,"McAllister,Robbie","MCALLISTER,ROBBIE",Norwich,NOR,1016-5122,1,0,83,83,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2741919213775374,230,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Cavallo,Dominic",Dominic,Cavallo,,623,"Cavallo,Dominic","CAVALLO,DOMINIC",Salve Regina,SRU,989-4382,1,0,27,2G,0,0,DB,0,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2896818600948949,231,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Dodaro,John",John,Dodaro,,623,"Dodaro,John","DODARO,JOHN",Salve Regina,SRU,989-4897,1,0,12,1B,0,0,LB,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2896818600948949,232,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Higgins,Gavin",Gavin,Higgins,,623,"Higgins,Gavin","HIGGINS,GAVIN",Salve Regina,SRU,989-4111,1,0,1,1Z,0,0,DE,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2896818600948949,233,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Learned,Carter",Carter,Learned,,808,"Learned,Carter","LEARNED,CARTER",WPI,WPI,1146-3640,1,1,45,45,0,0,LB,0,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2896818600948949,234,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Doody,Keegan",Keegan,Doody,,398,"Doody,Keegan","DOODY,KEEGAN",MIT,MIT,1136-4298,1,1,2,2,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,4,46,1,22,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29015199204808856,235,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Ranieri,Garrett",Garrett,Ranieri,,808,"Ranieri,Garrett","RANIERI,GARRETT",WPI,WPI,1146-3630,1,1,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39,0,13,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29097334456374935,236,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Tullson,Evan",Evan,Tullson,,623,"Tullson,Evan","TULLSON,EVAN",Salve Regina,SRU,989-3859,1,0,23,2C,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,12,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29217171950065457,237,68
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Zdrojeski III,Robert",Robert,Zdrojeski III,,623,"Zdrojeski III,Robert","ZDROJESKI III,ROBERT",Salve Regina,SRU,989-4420,1,0,11,11,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,0,25,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3168315964906965,238,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Lock,Joshua",Joshua,Lock,,724,"Lock,Joshua","LOCK,JOSHUA",USMMA,MMA,486-2532,1,0,18,18,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,54,54,0,1,15,5.4,54.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32421682066241403,239,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Daley,Jack",Jack,Daley,,511,"Daley,Jack","DALEY,JACK",Norwich,NOR,1016-5129,1,1,31,31,0,0,DB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,240,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Freds,Jackson",Jackson,Freds,,722,"Freds,Jackson","FREDS,JACKSON",Coast Guard,CGA,1135-3292,1,0,31,31,0,0,DB,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,241,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Latimer,Danny",Danny,Latimer,,478,"Latimer,Danny","LATIMER,DANNY",SUNY Maritime,MAR,0,1,1,32,32,0,0,DB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,242,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Lewis,Gavin",Gavin,Lewis,,511,"Lewis,Gavin","LEWIS,GAVIN",Norwich,NOR,1016-4845,1,0,11,11,0,0,LB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,243,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Li Vigni,Dylan",Dylan,Li Vigni,,478,"Li Vigni,Dylan","LI VIGNI,DYLAN",SUNY Maritime,MAR,0,1,1,17,17,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,244,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Macaione,Michael",Michael,Macaione,,511,"Macaione,Michael","MACAIONE,MICHAEL",Norwich,NOR,1016-5146,1,1,58,58,0,0,DL,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,245,67
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Milton,Imari",Imari,Milton,,511,"Milton,Imari","MILTON,IMARI",Norwich,NOR,1016-4118,1,1,42,42,0,0,DL,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35754506420190796,246,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Dube-Garrett,Ezekiel",Ezekiel,Dube-Garrett,,398,"Dube-Garrett,Ezekiel","DUBE-GARRETT,EZEKIEL",MIT,MIT,1136-4885,1,1,85,85,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,3,43,1,21,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36772674782893006,247,66
