season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Hanz,Vince",Vince,Hanz,,793,"Hanz,Vince","HANZ,VINCE",UW-Eau Claire,WEC,1122-5665,1,0,14,14,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Kuczaj,Matt",Matt,Kuczaj,,793,"Kuczaj,Matt","KUCZAJ,MATT",UW-Eau Claire,WEC,1122-7475,1,0,16,1M,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,0,18,7.8,,,,,,,,,,,,,,,,,,,1,12,12,0,0,12,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Helder,Ayden",Ayden,Helder,,793,"Helder,Ayden","HELDER,AYDEN",UW-Eau Claire,WEC,1122-7465,1,1,17,17,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,8,-18,8,26,1,5,-2.3,-18.0,24,3,19,0,127,0,27,17,102.5,4.70,7.47,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Durand,Connor",Connor,Durand,,793,"Durand,Connor","DURAND,CONNOR",UW-Eau Claire,WEC,1122-7826,1,1,18,1P,0,0,S,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Terlizzi,LJ",LJ,Terlizzi,,793,"Terlizzi,LJ","TERLIZZI,LJ",UW-Eau Claire,WEC,1122-7512,1,0,20,20,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Glynn,Adam",Adam,Glynn,,793,"Glynn,Adam","GLYNN,ADAM",UW-Eau Claire,WEC,1122-8171,1,0,21,21,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,2.7,,,,,,,,,,,,,,,,,,,12,65,65,0,0,17,5.4,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Degelder,Dawson",Dawson,Degelder,,793,"Degelder,Dawson","DEGELDER,DAWSON",UW-Eau Claire,WEC,1122-7848,1,1,21,2F,0,0,CB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Bakke,Cooper",Cooper,Bakke,,793,"Bakke,Cooper","BAKKE,COOPER",UW-Eau Claire,WEC,1122-7825,1,0,22,2P,0,0,S,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Krause-Nururdin,O'Maryo",O'Maryo,Krause-Nururdin,,793,"Krause-Nururdin,O'Maryo","KRAUSE-NURURDIN,O'MARYO",UW-Eau Claire,WEC,1122-5680,0,0,23,2N,0,0,LB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Spickerman,Ryan",Ryan,Spickerman,,793,"Spickerman,Ryan","SPICKERMAN,RYAN",UW-Eau Claire,WEC,1122-7505,1,1,23,23,0,0,S,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Gregorio,Jake",Jake,Gregorio,,793,"Gregorio,Jake","GREGORIO,JAKE",UW-Eau Claire,WEC,1122-7843,1,0,34,3P,0,0,LB,0,,,,,,,,0,3,0,3,3,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Puls,Brady",Brady,Puls,,793,"Puls,Brady","PULS,BRADY",UW-Eau Claire,WEC,1122-7493,1,1,39,39,0,0,DL,0,,,,,,,,0,3,0,3,3,2.0,.0,.0,2,0,9,1,1,0,8,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Perry,Reece",Reece,Perry,,793,"Perry,Reece","PERRY,REECE",UW-Eau Claire,WEC,1122-7872,1,0,40,4R,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,368,0,1,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Christy,Carter",Carter,Christy,,793,"Christy,Carter","CHRISTY,CARTER",UW-Eau Claire,WEC,1122-7456,1,0,42,42,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Christy,Keagan",Keagan,Christy,,793,"Christy,Keagan","CHRISTY,KEAGAN",UW-Eau Claire,WEC,1122-7858,1,1,54,54,0,0,LB,0,,,,,,,,8,2,5,7,7,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Grandbois,Peyton",Peyton,Grandbois,,793,"Grandbois,Peyton","GRANDBOIS,PEYTON",UW-Eau Claire,WEC,1122-8221,0,0,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Mahlum,Garrett",Garrett,Mahlum,,793,"Mahlum,Garrett","MAHLUM,GARRETT",UW-Eau Claire,WEC,1122-7479,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Susnar,Ryan",Ryan,Susnar,,793,"Susnar,Ryan","SUSNAR,RYAN",UW-Eau Claire,WEC,1122-7509,1,1,69,69,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Jax,Payton",Payton,Jax,,793,"Jax,Payton","JAX,PAYTON",UW-Eau Claire,WEC,1122-7467,1,1,72,7J,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Prissel,Andrew",Andrew,Prissel,,793,"Prissel,Andrew","PRISSEL,ANDREW",UW-Eau Claire,WEC,1122-5693,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Sather,Thor",Thor,Sather,,793,"Sather,Thor","SATHER,THOR",UW-Eau Claire,WEC,1122-7499,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Shaw,Ayden",Ayden,Shaw,,793,"Shaw,Ayden","SHAW,AYDEN",UW-Eau Claire,WEC,1122-7503,1,0,80,80,0,TE,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Vrieze,Logan",Logan,Vrieze,,793,"Vrieze,Logan","VRIEZE,LOGAN",UW-Eau Claire,WEC,1122-7849,1,0,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Kolinski,Jayce",Jayce,Kolinski,,793,"Kolinski,Jayce","KOLINSKI,JAYCE",UW-Eau Claire,WEC,1122-7519,1,1,85,85,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Drost,Aidan",Aidan,Drost,,793,"Drost,Aidan","DROST,AIDAN",UW-Eau Claire,WEC,1122-5704,1,1,93,93,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Medley III,Thomas",Thomas,Medley III,,793,"Medley III,Thomas","MEDLEY III,THOMAS",UW-Eau Claire,WEC,1122-7888,1,0,94,94,0,0,DL,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"McGovern,Jimmy",Jimmy,McGovern,,793,"McGovern,Jimmy","MCGOVERN,JIMMY",UW-Eau Claire,WEC,1122-7482,1,1,95,95,0,0,DL,0,,,,,,,,0,6,1,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Radaj,Connor",Connor,Radaj,,793,"Radaj,Connor","RADAJ,CONNOR",UW-Eau Claire,WEC,1122-5710,1,0,97,9R,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,0,3,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,48,0,100.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Kays,Nolan",Nolan,Kays,,793,"Kays,Nolan","KAYS,NOLAN",UW-Eau Claire,WEC,1122-5706,1,0,98,98,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,165,40,0,0,1,0,1,33.0
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Krauklis,Hudson",Hudson,Krauklis,,793,"Krauklis,Hudson","KRAUKLIS,HUDSON",UW-Eau Claire,WEC,1122-8160,1,0,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Sturdivant,Deshun",Deshun,Sturdivant,,793,"Sturdivant,Deshun","STURDIVANT,DESHUN",UW-Eau Claire,WEC,1122-8168,1,0,19,19,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Porcaro,Frankie",Frankie,Porcaro,,793,"Porcaro,Frankie","PORCARO,FRANKIE",UW-Eau Claire,WEC,1122-7492,1,0,51,5P,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Fayerweather,Blake",Blake,Fayerweather,,793,"Fayerweather,Blake","FAYERWEATHER,BLAKE",UW-Eau Claire,WEC,1122-7862,1,0,53,5Q,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Rack,Alex",Alex,Rack,,793,"Rack,Alex","RACK,ALEX",UW-Eau Claire,WEC,1122-7494,1,0,65,6R,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Lynch,Gavyn",Gavyn,Lynch,,793,"Lynch,Gavyn","LYNCH,GAVYN",UW-Eau Claire,WEC,1122-7869,1,0,71,7L,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Eichele,Jerome",Jerome,Eichele,,793,"Eichele,Jerome","EICHELE,JEROME",UW-Eau Claire,WEC,1122-8231,1,0,74,7E,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Hoehn,Dalton",Dalton,Hoehn,,793,"Hoehn,Dalton","HOEHN,DALTON",UW-Eau Claire,WEC,1122-5678,1,0,98,9D,0,0,DE,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Wulf,Nolan",Nolan,Wulf,,795,"Wulf,Nolan","WULF,NOLAN",UW-La Crosse,UWL,1124-4868,1,0,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Mickschl,Brodie",Brodie,Mickschl,,795,"Mickschl,Brodie","MICKSCHL,BRODIE",UW-La Crosse,UWL,1124-4522,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,142,0,63,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Haas,Kyle",Kyle,Haas,,795,"Haas,Kyle","HAAS,KYLE",UW-La Crosse,UWL,1124-4505,1,1,2,2,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-6,15,21,0,7,-.8,-6.0,21,3,63,1,332,0,42,25,133.8,7.90,13.28,332.0,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,1,36,36,0,0,0,0,1,36.0
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Arendt,Keaton",Keaton,Arendt,,795,"Arendt,Keaton","ARENDT,KEATON",UW-La Crosse,UWL,1124-4485,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,0,13,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Emerich,David",David,Emerich,,795,"Emerich,David","EMERICH,DAVID",UW-La Crosse,UWL,1124-4826,1,0,4,4,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,4,3.0,,,,,,,,,,,,,,,,,,,2,2,2,0,0,2,1.0,2.0,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Mitchell,Najeh",Najeh,Mitchell,,795,"Mitchell,Najeh","MITCHELL,NAJEH",UW-La Crosse,UWL,1124-4524,1,0,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,3,2.5,,,,,,,,,,,,,,,,,,,4,16,16,0,0,15,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Baumgard,Sam",Sam,Baumgard,,795,"Baumgard,Sam","BAUMGARD,SAM",UW-La Crosse,UWL,1124-4211,1,1,7,7,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Leitel,Owen",Owen,Leitel,,795,"Leitel,Owen","LEITEL,OWEN",UW-La Crosse,UWL,1124-4518,1,0,7,7A,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,0,4,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
