season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Sirius,Jovanny",Jovanny,Sirius,,438,"Sirius,Jovanny","SIRIUS,JOVANNY",Monmouth (IL),Mon,1100-5594,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Weaver,Aiden",Aiden,Weaver,,438,"Weaver,Aiden","WEAVER,AIDEN",Monmouth (IL),Mon,1100-5423,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Tripp,Tyrek",Tyrek,Tripp,,438,"Tripp,Tyrek","TRIPP,TYREK",Monmouth (IL),Mon,1100-5217,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Zeigler-Harris,Gabriel",Gabriel,Zeigler-Harris,,438,"Zeigler-Harris,Gabriel","ZEIGLER-HARRIS,GABRIEL",Monmouth (IL),Mon,1100-5225,1,0,0,0A,0,WR,0,0,,,,,,,,,,,,,,,3,18,0,8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,0,38,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Huston,Nick",Nick,Huston,,438,"Huston,Nick","HUSTON,NICK",Monmouth (IL),Mon,1100-5822,1,0,0,0B,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,5,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Soivilien,Kevins",Kevins,Soivilien,,438,"Soivilien,Kevins","SOIVILIEN,KEVINS",Monmouth (IL),Mon,1100-5317,1,1,1,1A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,8,8,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Patterson,Da'Von",Da'Von,Patterson,,438,"Patterson,Da'Von","PATTERSON,DA'VON",Monmouth (IL),Mon,1100-5196,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,2,17,0,12,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"McHood-Jones,Brylan",Brylan,McHood-Jones,,438,"McHood-Jones,Brylan","MCHOOD-JONES,BRYLAN",Monmouth (IL),Mon,1100-5192,1,1,2,2A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Byers,Parker",Parker,Byers,,438,"Byers,Parker","BYERS,PARKER",Monmouth (IL),Mon,1100-5375,1,1,4,4A,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Ruffin,Tashawn",Tashawn,Ruffin,,438,"Ruffin,Tashawn","RUFFIN,TASHAWN",Monmouth (IL),Mon,1100-5201,1,1,5,5A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Carpenter,Gavin",Gavin,Carpenter,,438,"Carpenter,Gavin","CARPENTER,GAVIN",Monmouth (IL),Mon,1100-5376,1,1,7,7A,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Brown,Tristan",Tristan,Brown,,438,"Brown,Tristan","BROWN,TRISTAN",Monmouth (IL),Mon,1100-5714,1,0,9,9,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Hesson,Alec",Alec,Hesson,,438,"Hesson,Alec","HESSON,ALEC",Monmouth (IL),Mon,1100-5183,1,0,13,1W,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,90,26,0,0,2,0,0,22.5,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Thioubou,Dame",Dame,Thioubou,,438,"Thioubou,Dame","THIOUBOU,DAME",Monmouth (IL),Mon,1100-5601,1,1,16,16,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Ault,Hudson",Hudson,Ault,,438,"Ault,Hudson","AULT,HUDSON",Monmouth (IL),Mon,1100-5535,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,2,3,11,8,0,11,1.5,3.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Hickey,Drew",Drew,Hickey,,438,"Hickey,Drew","HICKEY,DREW",Monmouth (IL),Mon,1100-5817,1,0,21,2Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Raabe,Adrien",Adrien,Raabe,,438,"Raabe,Adrien","RAABE,ADRIEN",Monmouth (IL),Mon,1100-5198,1,1,24,24,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,11,11,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Grauer,Ryker",Ryker,Grauer,,438,"Grauer,Ryker","GRAUER,RYKER",Monmouth (IL),Mon,1100-5554,1,0,32,32,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Sensabaugh,Aiden",Aiden,Sensabaugh,,438,"Sensabaugh,Aiden","SENSABAUGH,AIDEN",Monmouth (IL),Mon,1100-5593,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,4,225,0,1,56.3,0,0,0,0,.0,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Fogelsong,Kaden",Kaden,Fogelsong,,438,"Fogelsong,Kaden","FOGELSONG,KADEN",Monmouth (IL),Mon,1100-5550,1,1,44,44,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,6,2.5,.0,.0,2,1,14,2,2,0,14,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Strating,Carson",Carson,Strating,,438,"Strating,Carson","STRATING,CARSON",Monmouth (IL),Mon,1100-5420,1,1,52,52,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,6,6,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Santos,Armani",Armani,Santos,,438,"Santos,Armani","SANTOS,ARMANI",Monmouth (IL),Mon,1100-5590,1,0,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Ricconi,Dominic",Dominic,Ricconi,,438,"Ricconi,Dominic","RICCONI,DOMINIC",Monmouth (IL),Mon,1100-5586,1,1,64,6Z,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Gavin,Ke'Aundre",Ke'Aundre,Gavin,,438,"Gavin,Ke'Aundre","GAVIN,KE'AUNDRE",Monmouth (IL),Mon,1100-5551,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Hardnett,Jeremiah",Jeremiah,Hardnett,,438,"Hardnett,Jeremiah","HARDNETT,JEREMIAH",Monmouth (IL),Mon,1100-5182,1,1,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1.5,.0,.0,1,1,12,1,1,0,11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Williams,Peyton",Peyton,Williams,,264,"Williams,Peyton","WILLIAMS,PEYTON",Grinnell,GRN,1095-6338,1,1,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1.0,.0,.0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Jackson,Hunter",Hunter,Jackson,,264,"Jackson,Hunter","JACKSON,HUNTER",Grinnell,GRN,1095-6328,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,2,2,7,5,0,7,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Eaton,Sam",Sam,Eaton,,264,"Eaton,Sam","EATON,SAM",Grinnell,GRN,1095-6323,1,1,2,2,0,RB,0,0,,,,,,,,,,,,,,,,,,,,1,6,6,0,0,6,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Eisenberg,David",David,Eisenberg,,264,"Eisenberg,David","EISENBERG,DAVID",Grinnell,GRN,1095-7581,1,0,4,4,0,0,S,0,,,,,,,,,,,,,,,0,0,0,0,.0,5,42,42,0,0,19,8.4,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Readon,CJ",CJ,Readon,,264,"Readon,CJ","READON,CJ",Grinnell,GRN,1095-6330,1,0,6,6,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Destino,Bennett",Bennett,Destino,,264,"Destino,Bennett","DESTINO,BENNETT",Grinnell,GRN,1095-6322,1,0,7,7,0,RB,0,0,,,,,,,,,,,,,,,1,19,0,19,19.0,4,5,8,3,0,4,1.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Marionneaux,Hays",Hays,Marionneaux,,264,"Marionneaux,Hays","MARIONNEAUX,HAYS",Grinnell,GRN,1095-7389,1,1,8,8,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,1.0,.0,.0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Warren,Jake",Jake,Warren,,264,"Warren,Jake","WARREN,JAKE",Grinnell,GRN,1095-7387,1,0,9,9,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Konczal,Luke",Luke,Konczal,,264,"Konczal,Luke","KONCZAL,LUKE",Grinnell,GRN,1095-7584,1,1,11,11,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,9,9,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Mwabi,Mapalo",Mapalo,Mwabi,,264,"Mwabi,Mapalo","MWABI,MAPALO",Grinnell,GRN,1095-7775,1,0,12,12,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Kramer,Dominic",Dominic,Kramer,,264,"Kramer,Dominic","KRAMER,DOMINIC",Grinnell,GRN,1095-7772,1,0,13,13,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Lewis,Jason",Jason,Lewis,,264,"Lewis,Jason","LEWIS,JASON",Grinnell,GRN,1095-7773,1,0,14,14,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Revelle,Caden",Caden,Revelle,,264,"Revelle,Caden","REVELLE,CADEN",Grinnell,GRN,1095-7776,1,0,15,15,0,WR,0,0,,,,,,,,,,,,,,,1,27,0,27,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Griffin,Ajay",Ajay,Griffin,,264,"Griffin,Ajay","GRIFFIN,AJAY",Grinnell,GRN,1095-6327,1,1,18,18,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Weber,Will",Will,Weber,,264,"Weber,Will","WEBER,WILL",Grinnell,GRN,1095-7599,1,1,19,19,0,QB,0,0,,,,,,,,,,,,,,,,,,,,9,36,49,13,1,24,4.0,36.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,0,0,27,0,46,0,8,2,73.3,5.75,23.00,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Rodriguez,Javi",Javi,Rodriguez,,264,"Rodriguez,Javi","RODRIGUEZ,JAVI",Grinnell,GRN,1095-7382,1,1,20,20,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Beyer,Cayden",Cayden,Beyer,,264,"Beyer,Cayden","BEYER,CAYDEN",Grinnell,GRN,1095-7765,1,0,21,21,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Novak,Nolan",Nolan,Novak,,264,"Novak,Nolan","NOVAK,NOLAN",Grinnell,GRN,1095-7589,1,1,22,22,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Lopez,Andre",Andre,Lopez,,264,"Lopez,Andre","LOPEZ,ANDRE",Grinnell,GRN,1095-7774,1,1,23,23,0,RB,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,25,161,162,1,1,26,6.4,161.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Lyday,Hayden",Hayden,Lyday,,264,"Lyday,Hayden","LYDAY,HAYDEN",Grinnell,GRN,1095-7587,1,0,25,25,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Ross,Kingston",Kingston,Ross,,264,"Ross,Kingston","ROSS,KINGSTON",Grinnell,GRN,1095-7777,1,0,27,27,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
