conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,global_rank,rating
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Sophia Kennedy,,0,9,24,12,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,5,10:00,0,0,0,0,0,0,5,2.0,6.0,8.0,0.25,3.0,18.0,3.0,15.0,16.0,0.0,75.0,17.0,10.0,7.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,1.3905442256656881,1.1956025791046632,1.376005581875015,1.3640775341128621,,,973,48
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Marion Legge,,rw,10,24,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,157.0,116.0,273.0,0.575,0.74,14.0,10.0,4.0,17.0,0.0,46.0,12.0,8.0,4.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,0.7426149542129941,0.3914897489507919,0.9370954348675712,0.30254240774271024,,,974,48
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Allie Corrieri,,d,11,24,9,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,26.0,10.0,16.0,25.0,0.0,61.0,14.0,10.0,4.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,1.0017866627940717,0.3914897489507919,1.376005581875015,1.4605807274192397,,,975,48
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Emily Olsthoorn,,0,12,20,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,50.0,38.0,88.0,0.568,0.76,18.0,3.0,15.0,3.0,0.0,52.0,17.0,9.0,8.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,1.3905442256656881,1.4636401891559536,1.156550508371293,1.3640775341128621,,,976,48
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Beth Sinson,,c,14,24,13,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,295.0,159.0,454.0,0.65,0.54,18.0,6.0,12.0,5.0,0.0,53.0,13.0,10.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,0.8722008085035329,0.12345213889950146,1.376005581875015,1.0745679541937299,,,977,48
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Mallory Farrell,,0,15,13,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,2.0,3.0,-1.0,3.0,0.0,13.0,3.0,2.0,1.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,-0.4236577344018552,-0.4126230812030794,-0.37963500615476015,-0.179973558789177,,,978,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Maria Pierce,,0,17,24,9,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8,16:00,0,0,0,0,0,0,8,14.0,19.0,33.0,0.424,1.36,13.0,10.0,3.0,15.0,0.0,29.0,7.0,4.0,3.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,0.09468568276030001,0.12345213889950146,0.059275140852683636,0.2060392144363328,,,979,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Molly Lefebvre,,0,18,24,3,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,4,08:00,0,0,0,0,0,0,4,3.0,3.0,6.0,0.5,1.0,17.0,6.0,11.0,12.0,0.0,61.0,18.0,8.0,10.0,0.16,0.0,0.0,,,,,,,,,,,,,,,,,,1.520130079956227,1.9997154092585345,0.9370954348675712,0.9780647608873524,,,980,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Sophie Melsness,,0,19,23,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,3.0,3.0,0.0,0.0,10.0,11.0,-1.0,11.0,0.0,31.0,4.0,2.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.14458547115178896,-0.37963500615476015,-0.179973558789177,,,981,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Lizzy Hamel,,0,20,18,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,11.0,4.0,7.0,6.0,0.0,24.0,4.0,2.0,2.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.14458547115178896,-0.37963500615476015,0.5920519876618426,,,982,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Addie Paskowski,,0,21,21,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,15.0,9.0,6.0,15.0,0.0,52.0,5.0,3.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.16448602582077762,-0.14458547115178896,-0.16017993265103825,0.49554879435546517,,,983,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Breanna Studley,,d,22,9,4,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,14.0,4.0,10.0,5.0,0.0,36.0,10.0,9.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,0.4834432456319165,-0.4126230812030794,1.156550508371293,0.8815615675809749,,,984,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Kate Pura,,0,23,23,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,16.0,8.0,8.0,20.0,0.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.4236577344018552,-0.6806606912543698,-0.16017993265103825,0.6885551809682201,,,985,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Lulu Gray,,0,25,24,1,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,121.0,108.0,229.0,0.528,0.89,16.0,6.0,10.0,16.0,0.0,21.0,11.0,8.0,3.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,0.6130290999224552,0.12345213889950146,0.9370954348675712,0.8815615675809749,,,986,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Julie Jasaitis,,0,26,13,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,4.0,3.0,1.0,1.0,0.0,15.0,4.0,3.0,1.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.4126230812030794,-0.16017993265103825,0.013032827823577911,,,987,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Lyla Casey,,0,27,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,988,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Megan Martodam,,0,29,23,10,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,19.0,3.0,16.0,5.0,0.0,72.0,16.0,6.0,10.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,1.2609583713751493,1.9997154092585345,0.4981852878601274,1.4605807274192397,,,989,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Serafina Applegate,,0,30,3,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70:03,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.842,0.0,0.0,0.0,2.57,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,990,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Ally Martiniello,,0,33,19,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1060:24,22.0,362.0,4413.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.943,18.0,0.0,0.0,1.24,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,991,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Courtney Schumacher,,lw,36,23,11,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,1.0,1.0,0.0,0.0,14.0,6.0,8.0,5.0,0.0,81.0,16.0,3.0,13.0,0.16,0.0,0.0,,,,,,,,,,,,,,,,,,1.2609583713751493,2.8038282394124057,-0.16017993265103825,0.6885551809682201,,,992,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Colby,Jo Tattersall,,0,44,24,14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,2.0,2.0,0.0,0.0,21.0,9.0,12.0,12.0,0.0,49.0,10.0,8.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,0.4834432456319165,-0.14458547115178896,0.9370954348675712,1.0745679541937299,,,993,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Stern, Lily",,0,2,21,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,10.0,9.0,1.0,18.0,0.0,35.0,6.0,5.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,-0.0349001715302388,-0.4126230812030794,0.27873021435640555,0.013032827823577911,,,994,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Fagan, Olivia",,0,3,21,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,7.0,9.0,-2.0,2.0,0.0,24.0,3.0,2.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,-0.4236577344018552,-0.4126230812030794,-0.37963500615476015,-0.27647675209555445,,,995,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Burm, Alana",,0,4,24,16,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,11.0,10.0,1.0,10.0,0.0,41.0,11.0,5.0,6.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,0.6130290999224552,0.9275649690533728,0.27873021435640555,0.013032827823577911,,,996,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Oar, Christine",,0,5,24,1,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,134.0,136.0,270.0,0.496,1.01,9.0,3.0,6.0,13.0,0.0,28.0,10.0,9.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,0.4834432456319165,-0.4126230812030794,1.156550508371293,0.49554879435546517,,,997,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"McGann, Bridget",,0,6,24,6,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,13.0,22.0,35.0,0.371,1.69,12.0,6.0,6.0,13.0,0.0,36.0,7.0,2.0,5.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,0.09468568276030001,0.6595273590020824,-0.37963500615476015,0.49554879435546517,,,998,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Rode, Ava",,0,7,22,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,7.0,9.0,-2.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.27647675209555445,,,999,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Frank, Syndey",,0,8,14,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,33.0,44.0,77.0,0.429,1.33,4.0,6.0,-2.0,4.0,0.0,21.0,2.0,0.0,2.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5532435886923941,-0.14458547115178896,-0.8185451531622039,-0.27647675209555445,,,1000,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Pistorino, Jess",,0,9,24,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,1.0,0.0,1.0,1.0,0.0,8.0,2.0,6.0,12.0,0.0,51.0,2.0,1.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,-0.5532435886923941,-0.4126230812030794,-0.599090079658482,0.49554879435546517,,,1001,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Loeber, Meghan",,0,10,3,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.179973558789177,,,1002,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"O'Donnell, Caitlyn",,0,11,17,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,5.0,4.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.4236577344018552,-0.6806606912543698,-0.16017993265103825,0.3990456010490877,,,1003,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Harris, Charlotte",,0,12,24,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,29.0,26.0,55.0,0.527,0.9,10.0,16.0,-6.0,11.0,0.0,14.0,5.0,3.0,2.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,-0.16448602582077762,-0.14458547115178896,-0.16017993265103825,-0.6624895253210643,,,1004,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Montembeault, Olivia",,0,13,24,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,1.0,1.0,0.0,0.0,6.0,5.0,1.0,10.0,0.0,21.0,4.0,2.0,2.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.14458547115178896,-0.37963500615476015,0.013032827823577911,,,1005,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Donnelly, Sofia",,0,14,24,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,10.0,13.0,-3.0,15.0,0.0,27.0,4.0,2.0,2.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.14458547115178896,-0.37963500615476015,-0.3729799454019319,,,1006,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Chesner, Casey",,0,15,24,18,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,13.0,13.0,0.0,15.0,0.0,90.0,13.0,6.0,7.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,0.8722008085035329,1.1956025791046632,0.4981852878601274,-0.08347036548279954,,,1007,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Lileika, Maya",,0,16,24,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,5.0,10.0,-5.0,6.0,0.0,29.0,5.0,3.0,2.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,-0.16448602582077762,-0.14458547115178896,-0.16017993265103825,-0.5659863320146868,,,1008,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Engle, Ashley",,0,17,23,5,0.0,,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,139.0,120.0,259.0,0.537,0.86,12.0,13.0,-1.0,24.0,0.0,42.0,7.0,2.0,5.0,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,0.09468568276030001,0.6595273590020824,-0.37963500615476015,-0.179973558789177,,,1009,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Peterson, Emma",,0,18,24,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,14.0,14.0,0.0,22.0,0.0,38.0,10.0,7.0,3.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,0.4834432456319165,0.12345213889950146,0.7176403613638493,-0.08347036548279954,,,1010,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Polizzi, Sofia",,0,19,24,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,7.0,6.0,13.0,0.538,0.86,10.0,11.0,-1.0,16.0,0.0,39.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.6806606912543698,0.059275140852683636,-0.179973558789177,,,1011,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Seiple, Serena",,0,20,24,17,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1,02:00,0,0,0,0,0,0,1,253.0,176.0,429.0,0.59,0.7,9.0,10.0,-1.0,15.0,0.0,41.0,12.0,7.0,5.0,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,0.7426149542129941,0.6595273590020824,0.7176403613638493,-0.179973558789177,,,1012,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Bonner, Elizabeth",,0,22,23,18,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,1.0,0.0,1.0,1.0,100.0,12.0,11.0,1.0,39.0,0.0,45.0,6.0,5.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,-0.0349001715302388,-0.4126230812030794,0.27873021435640555,0.013032827823577911,,,1013,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Barcza, Katelyn",,0,24,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,100.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.6806606912543698,-0.599090079658482,-0.08347036548279954,,,1014,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Leahy, Emma",,0,25,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,0.013032827823577911,,,1015,47
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Goldberg, Sasha",,0,26,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,9.0,12.0,21.0,0.429,1.33,3.0,2.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.6806606912543698,-0.599090079658482,0.013032827823577911,,,1016,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Kilfeather, Galen",,0,28,2,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,0.013032827823577911,,,1017,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Galizio, Devon",,0,1,17,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,926:20,35.0,401.0,64111000006.0,2.0,1.0,1.0,1.0,10.0,2.0,0.0,0.92,16.0,0.0,0.0,2.27,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,1018,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Erdman, Alex",,0,29,5,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137:24,4.0,65.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.942,2.0,0.0,0.0,1.75,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,1019,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Wexler, Jillian",,0,30,6,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,321:39,9.0,116.0,3121231212307840.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.928,5.0,0.0,0.0,1.68,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,1020,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,"Olson, Avery",,0,35,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60:00,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,1021,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Conn. College,Sydney Frank,,0,8,-8,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,-9.0,-27.0,-36.0,0.25,3.0,-1.0,-2.0,1.0,-4.0,0.0,-7.0,1.0,0.0,1.0,-0.14,0.0,0.0,,,,,,,,,,,,,,,,,,-0.6828294429829329,-0.4126230812030794,-0.8185451531622039,0.013032827823577911,,,1022,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Hamilton,"McMahon, Brighton",,0,2,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.8124152972734717,-0.6806606912543698,-0.8185451531622039,-0.08347036548279954,,,1023,46
nescac,New England Small College Athletic Conference (NESCAC),2025-26,whky,Hamilton,"Rodham, Sophia",,0,4,25,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,14.0,19.0,-5.0,31.0,0.0,39.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,-0.2940718801113164,-0.6806606912543698,0.059275140852683636,-0.5659863320146868,,,1024,46
