season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Starks-Scott,Jarvis",Jarvis,Starks-Scott,,939,"Starks-Scott,Jarvis","STARKS-SCOTT,JARVIS",Anderson,AND,0,1,1,18,18,0,0,DB,0,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Pleasant Jr.,Jayjouir",Jayjouir,Pleasant Jr.,,939,"Pleasant Jr.,Jayjouir","PLEASANT JR.,JAYJOUIR",Anderson,AND,0,1,1,19,19,0,0,LB,0,,,,,,,,0,5,2,7,7,1.5,.0,.0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Phillips,Marshall",Marshall,Phillips,,939,"Phillips,Marshall","PHILLIPS,MARSHALL",Anderson,AND,0,1,0,21,21,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,159,37,0,0,0,0,0,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"O'Brien,Justice",Justice,O'Brien,,939,"O'Brien,Justice","O'BRIEN,JUSTICE",Anderson,AND,0,1,0,22,B2,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3.0,,3,8,8,0,0,5,2.7,8.0,2,37,0,22,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Randle,Thomas",Thomas,Randle,,939,"Randle,Thomas","RANDLE,THOMAS",Anderson,AND,0,1,0,23,B3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Darden,Kayden",Kayden,Darden,,939,"Darden,Kayden","DARDEN,KAYDEN",Anderson,AND,0,1,1,53,53,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Viverette,DaeQuan",DaeQuan,Viverette,,939,"Viverette,DaeQuan","VIVERETTE,DAEQUAN",Anderson,AND,0,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Davis,Craig",Craig,Davis,,939,"Davis,Craig","DAVIS,CRAIG",Anderson,AND,0,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Bennett,Braden",Braden,Bennett,,939,"Bennett,Braden","BENNETT,BRADEN",Anderson,AND,0,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Everson,Ty",Ty,Everson,,939,"Everson,Ty","EVERSON,TY",Anderson,AND,0,1,1,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Corwin,Garrett",Garrett,Corwin,,939,"Corwin,Garrett","CORWIN,GARRETT",Anderson,AND,0,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Martin,Trevor",Trevor,Martin,,939,"Martin,Trevor","MARTIN,TREVOR",Anderson,AND,0,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Simmons,Qi'Yam",Qi'Yam,Simmons,,939,"Simmons,Qi'Yam","SIMMONS,QI'YAM",Anderson,AND,0,1,1,84,84,0,TE,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"DiRuzza,Eli",Eli,DiRuzza,,939,"DiRuzza,Eli","DIRUZZA,ELI",Anderson,AND,0,1,1,89,89,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Jackson,Azhari",Azhari,Jackson,,939,"Jackson,Azhari","JACKSON,AZHARI",Anderson,AND,0,1,1,94,94,0,0,DL,0,,,,,,,,0,5,1,6,6,2.0,.0,.0,2,0,12,2,2,0,12,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Wakolee,Hawk",Hawk,Wakolee,,939,"Wakolee,Hawk","WAKOLEE,HAWK",Anderson,AND,0,1,0,98,98,0,0,DL,0,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,3,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Carter,Zack",Zack,Carter,,987,"Carter,Zack","CARTER,ZACK",Bluffton,BLF,0,1,1,1,1,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Wyckoff,Jashawn",Jashawn,Wyckoff,,987,"Wyckoff,Jashawn","WYCKOFF,JASHAWN",Bluffton,BLF,0,1,1,2,2,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3,42,1,30,14.0,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Ramsdail,Ethan",Ethan,Ramsdail,,987,"Ramsdail,Ethan","RAMSDAIL,ETHAN",Bluffton,BLF,0,1,0,2,2X,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,3,179,0,0,59.7,1,1,33,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Gholson,Deontai",Deontai,Gholson,,987,"Gholson,Deontai","GHOLSON,DEONTAI",Bluffton,BLF,0,1,1,3,3,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,.0,,2,8,8,0,0,8,4.0,8.0,2,40,0,27,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Celestine,Israel",Israel,Celestine,,987,"Celestine,Israel","CELESTINE,ISRAEL",Bluffton,BLF,0,1,0,4,4,0,0,DL,0,,,,,,,,0,3,5,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Carswell,Cadence",Cadence,Carswell,,987,"Carswell,Cadence","CARSWELL,CADENCE",Bluffton,BLF,0,1,0,4,4X,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,14,4,0,8,1.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Olabisi,Tade",Tade,Olabisi,,987,"Olabisi,Tade","OLABISI,TADE",Bluffton,BLF,0,1,0,5,5,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"McElroy,Jaylen",Jaylen,McElroy,,987,"McElroy,Jaylen","MCELROY,JAYLEN",Bluffton,BLF,0,1,1,6,6,0,0,DB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Curry,Travion",Travion,Curry,,987,"Curry,Travion","CURRY,TRAVION",Bluffton,BLF,0,1,1,8,8,0,0,LB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Hollingsworth,Lelend",Lelend,Hollingsworth,,987,"Hollingsworth,Lelend","HOLLINGSWORTH,LELEND",Bluffton,BLF,0,1,0,9,9,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,46,46,0,0,40,11.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Williford,Elijah",Elijah,Williford,,987,"Williford,Elijah","WILLIFORD,ELIJAH",Bluffton,BLF,0,1,0,10,1W,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Pettis,Marshan",Marshan,Pettis,,987,"Pettis,Marshan","PETTIS,MARSHAN",Bluffton,BLF,0,1,0,10,10,0,0,DB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Stribling,Tre",Tre,Stribling,,987,"Stribling,Tre","STRIBLING,TRE",Bluffton,BLF,0,1,1,11,11,0,0,DB,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Bratcher,Jesse",Jesse,Bratcher,,987,"Bratcher,Jesse","BRATCHER,JESSE",Bluffton,BLF,0,1,0,11,1B,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Gilead,Drevantez",Drevantez,Gilead,,987,"Gilead,Drevantez","GILEAD,DREVANTEZ",Bluffton,BLF,0,1,0,12,12,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Foy,Lucas",Lucas,Foy,,987,"Foy,Lucas","FOY,LUCAS",Bluffton,BLF,0,1,0,13,13,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Wright,Dh'mari",Dh'mari,Wright,,987,"Wright,Dh'mari","WRIGHT,DH'MARI",Bluffton,BLF,0,1,1,14,14,0,0,DL,0,,,,,,,,0,0,6,6,6,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Shehee,Dallas",Dallas,Shehee,,987,"Shehee,Dallas","SHEHEE,DALLAS",Bluffton,BLF,0,1,1,14,1S,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,15,14,0,6,.2,1.0,,,,,,,,,,,,,,,,,,14,1,30,1,45,2,8,3,76.0,5.63,15.00,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Jones Jr.,Robert",Robert,Jones Jr.,,987,"Jones Jr.,Robert","JONES JR.,ROBERT",Bluffton,BLF,0,1,0,15,15,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Evans,Kaleb",Kaleb,Evans,,987,"Evans,Kaleb","EVANS,KALEB",Bluffton,BLF,0,1,0,15,1E,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3,-8,2,10,0,2,-2.7,-8.0,,,,,,,,,,,,,,,,,,7,1,21,0,36,1,8,3,50.3,4.50,12.00,36.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Jackson,Marquese",Marquese,Jackson,,987,"Jackson,Marquese","JACKSON,MARQUESE",Bluffton,BLF,0,1,1,17,17,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"LePla,Adam",Adam,LePla,,987,"LePla,Adam","LEPLA,ADAM",Bluffton,BLF,0,1,1,19,1L,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,3,57,0,26,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Sarpong Jr.,Eric",Eric,Sarpong Jr.,,987,"Sarpong Jr.,Eric","SARPONG JR.,ERIC",Bluffton,BLF,0,1,0,19,19,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Brockington,Damien",Damien,Brockington,,987,"Brockington,Damien","BROCKINGTON,DAMIEN",Bluffton,BLF,0,1,1,23,23,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,13,50,54,4,0,10,3.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Resnover,Brandon",Brandon,Resnover,,987,"Resnover,Brandon","RESNOVER,BRANDON",Bluffton,BLF,0,1,1,28,28,0,0,DB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Jones,Robert",Robert,Jones,,987,"Jones,Robert","JONES,ROBERT",Bluffton,BLF,0,1,0,28,2J,0,RB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Brown,Tallon",Tallon,Brown,,987,"Brown,Tallon","BROWN,TALLON",Bluffton,BLF,0,1,0,29,29,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Booker,Ishmael",Ishmael,Booker,,987,"Booker,Ishmael","BOOKER,ISHMAEL",Bluffton,BLF,0,1,0,31,31,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Walker,Quentin",Quentin,Walker,,987,"Walker,Quentin","WALKER,QUENTIN",Bluffton,BLF,0,1,1,32,32,0,0,DB,0,,,,,,,,0,7,3,10,10,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Johnson,Landan",Landan,Johnson,,987,"Johnson,Landan","JOHNSON,LANDAN",Bluffton,BLF,0,1,0,33,33,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,34,3,0,11,3.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
