season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Evans-Jones,AJ",AJ,Evans-Jones,,565,"Evans-Jones,AJ","EVANS-JONES,AJ",Randolph-Macon,RMC,1294-5835,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,125,82
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Flynn,Joe",Joe,Flynn,,75,"Flynn,Joe","FLYNN,JOE",Bridgewater,BCE,1287-3688,1,0,48,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126,82
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Fullard,Zion",Zion,Fullard,,44,"Fullard,Zion","FULLARD,ZION",Averett,AUC,1169-4851,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127,82
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Garber,Clay",Clay,Garber,,637,"Garber,Clay","GARBER,CLAY",Shenandoah,SUH,1184-4430,1,0,61,61,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Gaskins,Jayven",Jayven,Gaskins,,578,"Gaskins,Jayven","GASKINS,JAYVEN",Roanoke,RC,1296-4228,1,0,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Gillenwater,TJ",TJ,Gillenwater,,75,"Gillenwater,TJ","GILLENWATER,TJ",Bridgewater,BCE,1287-4231,1,0,62,6B,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Glenn,Shane",Shane,Glenn,,75,"Glenn,Shane","GLENN,SHANE",Bridgewater,BCE,1287-3924,1,0,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,0,0,58.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,131,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Goins,Zashawn",Zashawn,Goins,,44,"Goins,Zashawn","GOINS,ZASHAWN",Averett,AUC,1169-4771,1,0,28,2P,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,132,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Grant,Caesar",Caesar,Grant,,44,"Grant,Caesar","GRANT,CAESAR",Averett,AUC,1169-4837,1,0,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,133,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Grimmett,Daniel",Daniel,Grimmett,,1112,"Grimmett,Daniel","GRIMMETT,DANIEL",Guilford,GUL,1290-3774,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,134,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Hall,Nathan",Nathan,Hall,,565,"Hall,Nathan","HALL,NATHAN",Randolph-Macon,RMC,1294-5840,1,1,90,90,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,135,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Hardy,Parker",Parker,Hardy,,578,"Hardy,Parker","HARDY,PARKER",Roanoke,RC,1296-3591,1,0,85,85,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136,81
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Harp,Robert",Robert,Harp,,1112,"Harp,Robert","HARP,ROBERT",Guilford,GUL,1290-4569,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,137,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Hawkins,Alex",Alex,Hawkins,,75,"Hawkins,Alex","HAWKINS,ALEX",Bridgewater,BCE,1287-3975,1,0,51,51,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Hayes,Jordan",Jordan,Hayes,,637,"Hayes,Jordan","HAYES,JORDAN",Shenandoah,SUH,1184-4137,1,1,27,27,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Hayes,Trent",Trent,Hayes,,578,"Hayes,Trent","HAYES,TRENT",Roanoke,RC,1296-3594,1,0,15,15,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Hayes,Ty",Ty,Hayes,,44,"Hayes,Ty","HAYES,TY",Averett,AUC,1169-4884,1,0,34,3N,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Henderson,Rhett",Rhett,Henderson,,578,"Henderson,Rhett","HENDERSON,RHETT",Roanoke,RC,1296-3903,1,0,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,142,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Henzel,Matthew",Matthew,Henzel,,1112,"Henzel,Matthew","HENZEL,MATTHEW",Guilford,GUL,1290-3778,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Hills,Christin",Christin,Hills,,752,"Hills,Christin","HILLS,CHRISTIN",Washington and Lee,WLU,1299-9180,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144,80
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Holliday,Benjamin",Benjamin,Holliday,,578,"Holliday,Benjamin","HOLLIDAY,BENJAMIN",Roanoke,RC,1296-3597,1,0,74,74,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Howenstein,Wesley",Wesley,Howenstein,,752,"Howenstein,Wesley","HOWENSTEIN,WESLEY",Washington and Lee,WLU,1299-9014,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,146,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Hudson,James",James,Hudson,,637,"Hudson,James","HUDSON,JAMES",Shenandoah,SUH,1184-3587,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Huffman,Greyson",Greyson,Huffman,,75,"Huffman,Greyson","HUFFMAN,GREYSON",Bridgewater,BCE,1287-3973,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,148,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Hunt,Matthew",Matthew,Hunt,,75,"Hunt,Matthew","HUNT,MATTHEW",Bridgewater,BCE,1287-3921,1,1,96,96,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Johnson,Griffin",Griffin,Johnson,,565,"Johnson,Griffin","JOHNSON,GRIFFIN",Randolph-Macon,RMC,1294-5845,1,1,41,41,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Johnson,Nate",Nate,Johnson,,578,"Johnson,Nate","JOHNSON,NATE",Roanoke,RC,1296-3605,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,151,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Key,Tyler",Tyler,Key,,1112,"Key,Tyler","KEY,TYLER",Guilford,GUL,1290-4112,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Kiley,Gavin",Gavin,Kiley,,752,"Kiley,Gavin","KILEY,GAVIN",Washington and Lee,WLU,1299-9471,1,0,44,44,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153,79
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Kimber,Tristian",Tristian,Kimber,,44,"Kimber,Tristian","KIMBER,TRISTIAN",Averett,AUC,1169-4334,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,154,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Kotz,Tate",Tate,Kotz,,578,"Kotz,Tate","KOTZ,TATE",Roanoke,RC,1296-4211,1,0,28,28,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Lanza,Marco",Marco,Lanza,,269,"Lanza,Marco","LANZA,MARCO",Hampden-Sydney,HSC,1291-2739,1,0,16,4C,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Lasso,Manning",Manning,Lasso,,269,"Lasso,Manning","LASSO,MANNING",Hampden-Sydney,HSC,1291-2305,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,157,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Lengle,Jake",Jake,Lengle,,637,"Lengle,Jake","LENGLE,JAKE",Shenandoah,SUH,1184-3655,1,0,10,1S,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,158,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Levenberry,Malcolm",Malcolm,Levenberry,,578,"Levenberry,Malcolm","LEVENBERRY,MALCOLM",Roanoke,RC,1296-3908,1,0,81,81,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Levy,Christian",Christian,Levy,,565,"Levy,Christian","LEVY,CHRISTIAN",Randolph-Macon,RMC,1294-5852,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Lewis,Jamari",Jamari,Lewis,,75,"Lewis,Jamari","LEWIS,JAMARI",Bridgewater,BCE,1287-3445,1,1,3,3D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,161,78
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Lide,Jaylen",Jaylen,Lide,,578,"Lide,Jaylen","LIDE,JAYLEN",Roanoke,RC,1296-3931,1,0,23,23,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,162,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Looney,Jonah",Jonah,Looney,,578,"Looney,Jonah","LOONEY,JONAH",Roanoke,RC,1296-3547,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,163,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Lunsford,Price",Price,Lunsford,,578,"Lunsford,Price","LUNSFORD,PRICE",Roanoke,RC,1296-4234,1,0,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Marsh,Graham",Graham,Marsh,,269,"Marsh,Graham","MARSH,GRAHAM",Hampden-Sydney,HSC,1291-2499,1,0,73,73,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,165,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Martin,Cole",Cole,Martin,,752,"Martin,Cole","MARTIN,COLE",Washington and Lee,WLU,1299-9528,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Mason,Michael",Michael,Mason,,75,"Mason,Michael","MASON,MICHAEL",Bridgewater,BCE,1287-3977,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,167,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Massaquoi,Lahai",Lahai,Massaquoi,,44,"Massaquoi,Lahai","MASSAQUOI,LAHAI",Averett,AUC,1169-4772,1,0,96,96,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,168,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"McAllister,Parker",Parker,McAllister,,578,"McAllister,Parker","MCALLISTER,PARKER",Roanoke,RC,1296-4223,1,0,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,169,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"McInnis,K'Jaceon",K'Jaceon,McInnis,,44,"McInnis,K'Jaceon","MCINNIS,K'JACEON",Averett,AUC,1169-4883,1,0,24,24,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170,77
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"McIntire,Braden",Braden,McIntire,,269,"McIntire,Braden","MCINTIRE,BRADEN",Hampden-Sydney,HSC,1291-2524,1,1,54,54,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,171,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"McQueen,Braeden",Braeden,McQueen,,637,"McQueen,Braeden","MCQUEEN,BRAEDEN",Shenandoah,SUH,1184-4151,1,0,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,76
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Minnix,Copper",Copper,Minnix,,637,"Minnix,Copper","MINNIX,COPPER",Shenandoah,SUH,1184-3592,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,76
