season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Brendan McCullough,Brendan,McCullough,,119,Brendan McCullough,"MCCULLOUGH,BRENDAN",Carnegie Mellon,CARNEGIE,0,1,1,25,25,0,WR,0,0,,,4,40,0,15,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,David Fred,David,Fred,,119,David Fred,"FRED,DAVID",Carnegie Mellon,CARNEGIE,0,1,0,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,David Seiche,David,Seiche,,119,David Seiche,"SEICHE,DAVID",Carnegie Mellon,CARNEGIE,0,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Robert Sturges,Robert,Sturges,,119,Robert Sturges,"STURGES,ROBERT",Carnegie Mellon,CARNEGIE,0,1,1,30,30,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,4,5,9,9,1.5,.0,.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Major Byrd,Major,Byrd,,119,Major Byrd,"BYRD,MAJOR",Carnegie Mellon,CARNEGIE,0,1,0,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Mike Iuzzolino,Mike,Iuzzolino,,119,Mike Iuzzolino,"IUZZOLINO,MIKE",Carnegie Mellon,CARNEGIE,0,1,0,36,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Ty Kadur,Ty,Kadur,,119,Ty Kadur,"KADUR,TY",Carnegie Mellon,CARNEGIE,0,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Venetian Brooks,Venetian,Brooks,,119,Venetian Brooks,"BROOKS,VENETIAN",Carnegie Mellon,CARNEGIE,0,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,John Dale,John,Dale,,119,John Dale,"DALE,JOHN",Carnegie Mellon,CARNEGIE,0,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Logan Armstrong,Logan,Armstrong,,119,Logan Armstrong,"ARMSTRONG,LOGAN",Carnegie Mellon,CARNEGIE,0,1,0,52,52,0,0,0,0,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1.0,.0,.0,1,0,5,1,1,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Charlie Katarincic,Charlie,Katarincic,,119,Charlie Katarincic,"KATARINCIC,CHARLIE",Carnegie Mellon,CARNEGIE,0,1,1,55,55,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Orazio Nastase,Orazio,Nastase,,119,Orazio Nastase,"NASTASE,ORAZIO",Carnegie Mellon,CARNEGIE,0,1,1,61,61,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Yohahn Engineer,Yohahn,Engineer,,119,Yohahn Engineer,"ENGINEER,YOHAHN",Carnegie Mellon,CARNEGIE,0,1,0,66,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Zach Llenza,Zach,Llenza,,119,Zach Llenza,"LLENZA,ZACH",Carnegie Mellon,CARNEGIE,0,1,1,68,68,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Ben Lahlou,Ben,Lahlou,,119,Ben Lahlou,"LAHLOU,BEN",Carnegie Mellon,CARNEGIE,0,1,0,69,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Abe Guerrero,Abe,Guerrero,,119,Abe Guerrero,"GUERRERO,ABE",Carnegie Mellon,CARNEGIE,0,1,0,75,75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Conor Gaul,Conor,Gaul,,119,Conor Gaul,"GAUL,CONOR",Carnegie Mellon,CARNEGIE,0,1,1,76,76,0,C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Lin Corthran,Lin,Corthran,,119,Lin Corthran,"CORTHRAN,LIN",Carnegie Mellon,CARNEGIE,0,1,1,79,79,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Anthony Vallano,Anthony,Vallano,,119,Anthony Vallano,"VALLANO,ANTHONY",Carnegie Mellon,CARNEGIE,0,1,1,80,80,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Patrick Hester,Patrick,Hester,,119,Patrick Hester,"HESTER,PATRICK",Carnegie Mellon,CARNEGIE,0,1,0,87,87,0,0,0,0,,,1,19,0,19,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Dylan Provencher,Dylan,Provencher,,119,Dylan Provencher,"PROVENCHER,DYLAN",Carnegie Mellon,CARNEGIE,0,1,0,89,89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Matt Darin,Matt,Darin,,119,Matt Darin,"DARIN,MATT",Carnegie Mellon,CARNEGIE,0,1,0,90,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Mareks Woodside,Mareks,Woodside,,119,Mareks Woodside,"WOODSIDE,MAREKS",Carnegie Mellon,CARNEGIE,0,1,1,92,92,0,0,NG,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Eric Loureiro,Eric,Loureiro,,119,Eric Loureiro,"LOUREIRO,ERIC",Carnegie Mellon,CARNEGIE,0,1,0,94,94,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Joey Orlando,Joey,Orlando,,119,Joey Orlando,"ORLANDO,JOEY",Carnegie Mellon,CARNEGIE,0,1,0,96,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Gabe Bonnet,Gabe,Bonnet,,119,Gabe Bonnet,"BONNET,GABE",Carnegie Mellon,CARNEGIE,0,1,1,98,98,0,0,DE,0,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1.0,.0,.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Amani Tchamwa,Amani,Tchamwa,,119,Amani Tchamwa,"TCHAMWA,AMANI",Carnegie Mellon,CARNEGIE,0,1,1,99,99,0,0,DE,0,,,,,,,,,,,,,,,,,,,0,3,5,8,8,1.5,.0,.0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
