season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Empire 8 (E8),e8,Morrisville,"Woolard,Thomas",Thomas,Woolard,,30067,"Woolard,Thomas","WOOLARD,THOMAS",Morrisville,MOR,1388-2771,1,0,49,49,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,217,70
2026-27,football,Empire 8 (E8),e8,Hartwick,"Young,Michael",Michael,Young,,273,"Young,Michael","YOUNG,MICHAEL",Hartwick,HC,1005-3485,1,0,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218,70
2026-27,football,Empire 8 (E8),e8,Cortland,Zach Couch,Zach,Couch,,168,Zach Couch,"COUCH,ZACH",Cortland,COR,1168-6962,1,0,88,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,219,70
2026-27,football,Empire 8 (E8),e8,Alfred,"Gittens,Isaiah",Isaiah,Gittens,,18,"Gittens,Isaiah","GITTENS,ISAIAH",Alfred,ALF,1003-6079,1,1,91,91,0,0,DL,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028251906104971775,220,70
2026-27,football,Empire 8 (E8),e8,Alfred,"Marcus Jr,Auben",Auben,Marcus Jr,,18,"Marcus Jr,Auben","MARCUS JR,AUBEN",Alfred,ALF,1003-4872,1,1,1,1,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028251906104971775,221,70
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Thompson,Demarii",Demarii,Thompson,,30170,"Thompson,Demarii","THOMPSON,DEMARII",Alfred St.,ASC,1447-3962,1,1,42,42,0,0,LB,0,,,,,,,,0,2,1,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10608314074707562,222,70
2026-27,football,Empire 8 (E8),e8,Brockport,"Diaz,Anthony",Anthony,Diaz,,78,"Diaz,Anthony","DIAZ,ANTHONY",Brockport,BPT,652-8401,1,1,2,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10897695321195644,223,70
2026-27,football,Empire 8 (E8),e8,Morrisville,"German,Larry",Larry,German,,30067,"German,Larry","GERMAN,LARRY",Morrisville,MOR,1388-2807,1,1,83,83,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,3,34,1,24,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1502646931391642,224,69
2026-27,football,Empire 8 (E8),e8,Brockport,"Maniaci,Joseph",Joseph,Maniaci,,78,"Maniaci,Joseph","MANIACI,JOSEPH",Brockport,BPT,652-7375,1,0,94,94,0,0,DL,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18391437538917957,225,69
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Martinez,Mateo",Mateo,Martinez,,30170,"Martinez,Mateo","MARTINEZ,MATEO",Alfred St.,ASC,1447-3929,1,0,43,43,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2523271942131785,226,69
2026-27,football,Empire 8 (E8),e8,Cortland,Tyson Taylor,Tyson,Taylor,,168,Tyson Taylor,"TAYLOR,TYSON",Cortland,COR,1168-5662,1,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2523271942131785,227,69
2026-27,football,Empire 8 (E8),e8,Alfred,"Flanders Jr,Martin",Martin,Flanders Jr,,18,"Flanders Jr,Martin","FLANDERS JR,MARTIN",Alfred,ALF,1003-5883,1,1,7,7,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,33,0,33,-0.276286842400783,228,69
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Shepanski,Chase",Chase,Shepanski,,30170,"Shepanski,Chase","SHEPANSKI,CHASE",Alfred St.,ASC,1447-2707,1,1,1,1,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,3,14,14,0,1,6,4.7,14.0,0,0,35,2,117,0,13,9,195.6,9.00,13.00,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2845513765471377,229,69
2026-27,football,Empire 8 (E8),e8,Cortland,Travis Carlucci,Travis,Carlucci,,168,Travis Carlucci,"CARLUCCI,TRAVIS",Cortland,COR,1168-6580,1,0,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30163263835452236,230,69
2026-27,football,Empire 8 (E8),e8,Morrisville,"Apps,Elijah",Elijah,Apps,,30067,"Apps,Elijah","APPS,ELIJAH",Morrisville,MOR,1388-2772,1,0,51,51,0,0,LB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,231,69
2026-27,football,Empire 8 (E8),e8,Hartwick,"Bender,James",James,Bender,,273,"Bender,James","BENDER,JAMES",Hartwick,HC,1005-3273,1,1,21,21,0,0,DB,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,232,68
2026-27,football,Empire 8 (E8),e8,Morrisville,"Greaves,Aaron",Aaron,Greaves,,30067,"Greaves,Aaron","GREAVES,AARON",Morrisville,MOR,1388-2314,1,1,0,0,0,0,DL,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,233,68
2026-27,football,Empire 8 (E8),e8,Morrisville,"Sciallo,Anthony",Anthony,Sciallo,,30067,"Sciallo,Anthony","SCIALLO,ANTHONY",Morrisville,MOR,1388-2791,1,1,95,95,0,0,DL,0,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,234,68
2026-27,football,Empire 8 (E8),e8,Brockport,"Thorp,Colton",Colton,Thorp,,78,"Thorp,Colton","THORP,COLTON",Brockport,BPT,652-7494,1,1,21,2D,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,235,68
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Timothy Vanderbrink,Timothy,Vanderbrink,,601,Timothy Vanderbrink,"VANDERBRINK,TIMOTHY",St. John Fisher,ST. JOHN,1009-5897,1,1,32,32,0,0,SAF,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32547445500976513,236,68
2026-27,football,Empire 8 (E8),e8,Hartwick,"Sinclair,Miles",Miles,Sinclair,,273,"Sinclair,Miles","SINCLAIR,MILES",Hartwick,HC,1005-3699,1,1,12,1C,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,1,28,1,28,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.333155551059096,237,68
2026-27,football,Empire 8 (E8),e8,Hartwick,"Walker,Jaylin",Jaylin,Walker,,273,"Walker,Jaylin","WALKER,JAYLIN",Hartwick,HC,1005-3127,1,0,5,5,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,4,28,1,11,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.333155551059096,238,68
2026-27,football,Empire 8 (E8),e8,Brockport,"Blahowicz,David",David,Blahowicz,,78,"Blahowicz,David","BLAHOWICZ,DAVID",Brockport,BPT,652-8375,1,0,41,41,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38725738730677384,239,68
2026-27,football,Empire 8 (E8),e8,Cortland,Jackson Cypher,Jackson,Cypher,,168,Jackson Cypher,"CYPHER,JACKSON",Cortland,COR,1168-6007,1,0,20,20,0,0,0,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4033056896518691,240,67
2026-27,football,Empire 8 (E8),e8,Alfred,"Adams,Maverick",Maverick,Adams,,18,"Adams,Maverick","ADAMS,MAVERICK",Alfred,ALF,1003-5868,1,1,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,0,14,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41077428025636636,241,67
2026-27,football,Empire 8 (E8),e8,Alfred,"Lew,Cameron",Cameron,Lew,,18,"Lew,Cameron","LEW,CAMERON",Alfred,ALF,1003-5896,1,0,0,0,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,2,25,1,15,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.424600980019062,242,67
2026-27,football,Empire 8 (E8),e8,Morrisville,"Watson,Logan",Logan,Watson,,30067,"Watson,Logan","WATSON,LOGAN",Morrisville,MOR,1388-2574,1,1,16,16,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,4,10,16,6,1,13,2.5,10.0,6,2,82,2,280,1,27,14,156.0,10.37,20.00,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,-0.46270775617485155,243,67
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Kieran Patel,Kieran,Patel,,601,Kieran Patel,"PATEL,KIERAN",St. John Fisher,ST. JOHN,1009-6180,1,0,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,61,40,0,0,0,0,0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4665900718600941,244,67
2026-27,football,Empire 8 (E8),e8,Hartwick,"Velazquez,Alex",Alex,Velazquez,,273,"Velazquez,Alex","VELAZQUEZ,ALEX",Hartwick,HC,1005-3483,1,0,40,40,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.549549743117972,245,67
2026-27,football,Empire 8 (E8),e8,Alfred,"Croucher,Jackson",Jackson,Croucher,,18,"Croucher,Jackson","CROUCHER,JACKSON",Alfred,ALF,1003-4849,1,1,87,87,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,0,13,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5631833285229764,246,67
2026-27,football,Empire 8 (E8),e8,Brockport,"Williams,Nathan",Nathan,Williams,,78,"Williams,Nathan","WILLIAMS,NATHAN",Brockport,BPT,652-7441,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5936651381762983,247,67
2026-27,football,Empire 8 (E8),e8,Brockport,"Harry,Micah",Micah,Harry,,78,"Harry,Micah","HARRY,MICAH",Brockport,BPT,652-7010,1,0,22,22,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,5,45,45,0,1,21,9.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6184338233149151,248,66
2026-27,football,Empire 8 (E8),e8,Alfred,"Allen,Damone",Damone,Allen,,18,"Allen,Damone","ALLEN,DAMONE",Alfred,ALF,1003-6529,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,0,0,35,.0,35.0,,,,,,,,,,,,,,1,36,0,36,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6213259295664759,249,66
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Hornquist,Zackery",Zackery,Hornquist,,30170,"Hornquist,Zackery","HORNQUIST,ZACKERY",Alfred St.,ASC,1447-2703,1,0,58,58,0,0,LB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,250,66
2026-27,football,Empire 8 (E8),e8,Cortland,Jayden Robles,Jayden,Robles,,168,Jayden Robles,"ROBLES,JAYDEN",Cortland,COR,1168-6334,1,1,99,99,0,0,NT,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,251,66
2026-27,football,Empire 8 (E8),e8,Hartwick,"Ladopoulos,Zachary",Zachary,Ladopoulos,,273,"Ladopoulos,Zachary","LADOPOULOS,ZACHARY",Hartwick,HC,1005-3125,1,1,57,57,0,0,DL,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,252,66
2026-27,football,Empire 8 (E8),e8,Alfred,"Lutz,Matt",Matt,Lutz,,18,"Lutz,Matt","LUTZ,MATT",Alfred,ALF,1003-6086,1,0,93,93,0,0,DL,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,253,66
2026-27,football,Empire 8 (E8),e8,Alfred,"Poggi,Leonardo",Leonardo,Poggi,,18,"Poggi,Leonardo","POGGI,LEONARDO",Alfred,ALF,1003-6099,1,1,95,95,0,0,DL,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,254,66
2026-27,football,Empire 8 (E8),e8,Alfred,"Rodriguez Jr,Jesse",Jesse,Rodriguez Jr,,18,"Rodriguez Jr,Jesse","RODRIGUEZ JR,JESSE",Alfred,ALF,1003-6506,1,0,46,46,0,0,LB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,255,66
2026-27,football,Empire 8 (E8),e8,Morrisville,"Wingate,Bruce",Bruce,Wingate,,30067,"Wingate,Bruce","WINGATE,BRUCE",Morrisville,MOR,1388-2990,1,0,9,9,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6226970039145585,256,66
2026-27,football,Empire 8 (E8),e8,Alfred,"Parker,Matt",Matt,Parker,,18,"Parker,Matt","PARKER,MATT",Alfred,ALF,1003-6487,1,1,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-5,31,36,0,15,-.5,-5.0,36,7,36,1,242,0,35,24,136.1,6.91,10.08,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6390844693629784,257,65
2026-27,football,Empire 8 (E8),e8,Brockport,"Bascetta,Christopher",Christopher,Bascetta,,78,"Bascetta,Christopher","BASCETTA,CHRISTOPHER",Brockport,BPT,652-8339,1,0,97,97,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,9,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,0,100.0,9,9,0,0,0,0,0,0,0,0,0,0,11,669,0,3,60.8,,,,,-0.6483392468445003,258,65
2026-27,football,Empire 8 (E8),e8,Alfred,"Bronco,Dominic",Dominic,Bronco,,18,"Bronco,Dominic","BRONCO,DOMINIC",Alfred,ALF,1003-4857,1,0,12,12,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22,0,100.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,-0.6483392468445003,259,65
2026-27,football,Empire 8 (E8),e8,Alfred St.,"Perry,Matthew",Matthew,Perry,,30170,"Perry,Matthew","PERRY,MATTHEW",Alfred St.,ASC,1447-3090,1,0,33,33,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,9,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,29,0,100.0,9,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,-0.6483392468445003,260,65
