season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,composite_score,global_rank,rating
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Walsh,Nathan",Nathan,Walsh,,4,"Walsh,Nathan","WALSH,NATHAN",Adrian,ADR,1083-13681,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Washington,Miles",Miles,Washington,,114,"Washington,Miles","WASHINGTON,MILES",Calvin,CAL,1086-3129,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Weirick,Chris",Chris,Weirick,,114,"Weirick,Chris","WEIRICK,CHRIS",Calvin,CAL,1086-3104,1,0,21,21,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Williams,Tyson",Tyson,Williams,,286,"Williams,Tyson","WILLIAMS,TYSON",Hope,HOP,1087-3271,1,0,18,1H,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211,73
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Wilson,Tristan",Tristan,Wilson,,30037,"Wilson,Tristan","WILSON,TRISTAN",Trine,TRI,1091-5140,1,0,6,6,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Wise,Mylan",Mylan,Wise,,30037,"Wise,Mylan","WISE,MYLAN",Trine,TRI,1091-4700,1,0,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,213,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Riggs,Ethan",Ethan,Riggs,,30037,"Riggs,Ethan","RIGGS,ETHAN",Trine,TRI,1091-5225,1,0,95,95,0,0,DL,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024612810755892445,214,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Dunckel,Noah",Noah,Dunckel,,286,"Dunckel,Noah","DUNCKEL,NOAH",Hope,HOP,1087-3536,1,0,26,26,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81,46,0,0,2,0,2,40.5,-0.025482036394694613,215,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Lemire,Brayden",Brayden,Lemire,,30037,"Lemire,Brayden","LEMIRE,BRAYDEN",Trine,TRI,1091-5112,1,1,11,11,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3,36,1,15,12.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05712483211086855,216,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Gray III,Alfonso",Alfonso,Gray III,,21,"Gray III,Alfonso","GRAY III,ALFONSO",Alma,ALM,1085-3118,1,0,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,0,18,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07289480870769444,217,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Hicks,Wyatt",Wyatt,Hicks,,286,"Hicks,Wyatt","HICKS,WYATT",Hope,HOP,1087-3541,1,0,24,24,0,0,LB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07978131197948096,218,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Jenkins,Desean",Desean,Jenkins,,15,"Jenkins,Desean","JENKINS,DESEAN",Albion,AC,1084-4033,1,0,3,3J,0,0,DB,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07978131197948096,219,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Simons,Tim",Tim,Simons,,4,"Simons,Tim","SIMONS,TIM",Adrian,ADR,1083-11223,1,1,7,7A,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07978131197948096,220,72
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Bowman,Chris",Chris,Bowman,,15,"Bowman,Chris","BOWMAN,CHRIS",Albion,AC,1084-3516,1,0,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,292,55,0,0,2,2,1,41.7,-0.09258466486402986,221,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Javorian Jones,Javorian,Jones,,525,Javorian Jones,"JONES,JAVORIAN",Olivet,OLIVET,0,1,0,10,10,0,0,0,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,48,0,26,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09771590562890092,222,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"McDonald,Braylon",Braylon,McDonald,,21,"McDonald,Braylon","MCDONALD,BRAYLON",Alma,ALM,1085-3103,1,1,8,8,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,28,28,0,0,10,3.1,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14971494540201147,223,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Earles,Nick",Nick,Earles,,114,"Earles,Nick","EARLES,NICK",Calvin,CAL,1086-2407,1,1,27,27,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,3,15,15,0,1,10,5.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1858622587537026,224,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"McCalla,Will",Will,McCalla,,21,"McCalla,Will","MCCALLA,WILL",Alma,ALM,1085-3962,1,0,15,3W,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2037476636042208,225,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"West,Ryan",Ryan,West,,21,"West,Ryan","WEST,RYAN",Alma,ALM,1085-4139,1,0,20,2X,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2037476636042208,226,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Berkeypile,Spencer",Spencer,Berkeypile,,15,"Berkeypile,Spencer","BERKEYPILE,SPENCER",Albion,AC,1084-4015,1,0,5,5B,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,3,141,0,0,47.0,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,32,0,100.0,,,,,,,,,,,,,,,,-0.21272422503141325,227,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Galligan,David",David,Galligan,,4,"Galligan,David","GALLIGAN,DAVID",Adrian,ADR,1083-13620,1,0,19,19,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,4,215,0,0,53.8,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,0,0,0,0,0,0,1,1,27,0,100.0,,,,,,,,,,,,,,,,-0.21272422503141325,228,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Lewis,Cameron",Cameron,Lewis,,326,"Lewis,Cameron","LEWIS,CAMERON",Kalamazoo,KAL,1088-2056,1,0,25,25,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,25,0,100.0,,,,,,,,,,,,,,,,-0.21272422503141325,229,71
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Thole,Alex",Alex,Thole,,286,"Thole,Alex","THOLE,ALEX",Hope,HOP,1087-3840,1,1,4,4,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,11,0,0,9,5.5,11.0,,,,,,,,,,,,,,,,,0,0,65,1,263,1,24,16,164.1,10.96,16.44,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25518089468088817,230,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Bushouse,Luke",Luke,Bushouse,,114,"Bushouse,Luke","BUSHOUSE,LUKE",Calvin,CAL,1086-2448,1,0,12,1C,0,0,DE,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2821415010421292,231,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Radley,Tyler",Tyler,Radley,,286,"Radley,Tyler","RADLEY,TYLER",Hope,HOP,1087-3560,1,1,43,43,0,0,DL,0,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2821415010421292,232,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Febus,Justin",Justin,Febus,,114,"Febus,Justin","FEBUS,JUSTIN",Calvin,CAL,1086-3111,1,0,32,32,0,0,DB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3373100022657177,233,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Jones Jr.,Kamani",Kamani,Jones Jr.,,326,"Jones Jr.,Kamani","JONES JR.,KAMANI",Kalamazoo,KAL,1088-1801,1,1,10,10,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3373100022657177,234,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Jordan Brown,Jordan,Brown,,525,Jordan Brown,"BROWN,JORDAN",Olivet,OLIVET,0,1,1,7,7,0,0,CB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3373100022657177,235,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Owen Pfeiffer,Owen,Pfeiffer,,525,Owen Pfeiffer,"PFEIFFER,OWEN",Olivet,OLIVET,0,1,0,8Z,8Z,0,0,0,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,385,1,0,55.0,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-0.3373100022657177,236,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Sherman Wills,Sherman,Wills,,525,Sherman Wills,"WILLS,SHERMAN",Olivet,OLIVET,0,1,0,23,23,0,0,0,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3373100022657177,237,70
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Elijah Marcelin,Elijah,Marcelin,,525,Elijah Marcelin,"MARCELIN,ELIJAH",Olivet,OLIVET,0,1,0,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40185599672190525,238,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Carruthers,Nolan",Nolan,Carruthers,,15,"Carruthers,Nolan","CARRUTHERS,NOLAN",Albion,AC,1084-4060,1,0,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,0,16,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.444690316834314,239,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Jay Johnson,Jay,Johnson,,525,Jay Johnson,"JOHNSON,JAY",Olivet,OLIVET,0,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,0,10,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.444690316834314,240,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Sullivan,Brayden",Brayden,Sullivan,,21,"Sullivan,Brayden","SULLIVAN,BRAYDEN",Alma,ALM,1085-3164,1,1,16,16,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,0,18,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.444690316834314,241,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Barker,Ethan",Ethan,Barker,,15,"Barker,Ethan","BARKER,ETHAN",Albion,AC,1084-3733,1,0,4,4,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,0,12,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4729184021380497,242,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Luhmann,Seth",Seth,Luhmann,,286,"Luhmann,Seth","LUHMANN,SETH",Hope,HOP,1087-3262,1,1,40,40,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4729184021380497,243,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Anderson,Josh",Josh,Anderson,,326,"Anderson,Josh","ANDERSON,JOSH",Kalamazoo,KAL,1088-1781,1,1,22,22,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,0,15,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5011464874417854,244,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Gougis,Mason",Mason,Gougis,,286,"Gougis,Mason","GOUGIS,MASON",Hope,HOP,1087-3539,1,0,4,4D,0,0,S,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,-0.5012439412497995,245,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Skidmore,Bo",Bo,Skidmore,,30037,"Skidmore,Bo","SKIDMORE,BO",Trine,TRI,1091-4655,1,1,2,2,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,1,24,0,0,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,1,24,0,0,,,,,,,,,,-0.5012439412497995,246,69
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Brintnall,Connor",Connor,Brintnall,,286,"Brintnall,Connor","BRINTNALL,CONNOR",Hope,HOP,1087-3831,1,0,41,41,0,0,LB,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.539670191328366,247,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Bastardo,Eddie",Eddie,Bastardo,,30037,"Bastardo,Eddie","BASTARDO,EDDIE",Trine,TRI,1091-5086,1,0,15,15,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,248,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Chirco,Zaiden",Zaiden,Chirco,,114,"Chirco,Zaiden","CHIRCO,ZAIDEN",Calvin,CAL,1086-2037,1,1,21,2B,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,249,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Davenport,Jordan",Jordan,Davenport,,15,"Davenport,Jordan","DAVENPORT,JORDAN",Albion,AC,1084-4331,1,0,19,1D,0,0,DB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,250,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Draven Langston,Draven,Langston,,525,Draven Langston,"LANGSTON,DRAVEN",Olivet,OLIVET,0,1,1,27,27,0,0,LB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,251,68
