season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Spoede,Austin",Austin,Spoede,,297,"Spoede,Austin","SPOEDE,AUSTIN",Illinois Col.,ILC,1096-4447,1,0,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,217,76
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Stumpf,Charlie",Charlie,Stumpf,,297,"Stumpf,Charlie","STUMPF,CHARLIE",Illinois Col.,ILC,1096-4420,1,0,2,2S,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,218,76
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Tabibian,Zach",Zach,Tabibian,,137,"Tabibian,Zach","TABIBIAN,ZACH",University of Chicago,UC,1202-3260,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,417,1,1,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,219,76
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Thao,Astyanax",Astyanax,Thao,,372,"Thao,Astyanax","THAO,ASTYANAX",Luther,LUT,1046-8037,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,220,75
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Toennies,Chandler",Chandler,Toennies,,297,"Toennies,Chandler","TOENNIES,CHANDLER",Illinois Col.,ILC,1096-4145,1,0,58,58,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,221,75
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Tolliver,Malachi",Malachi,Tolliver,,337,"Tolliver,Malachi","TOLLIVER,MALACHI",Knox,KNO,1097-3549,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,222,75
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Torres,Jared",Jared,Torres,,53,"Torres,Jared","TORRES,JARED",Beloit,BEL,1093-1281,1,0,9,9,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,223,75
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Tripp,Tyrek",Tyrek,Tripp,,438,"Tripp,Tyrek","TRIPP,TYREK",Monmouth (IL),Mon,1100-5217,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,224,75
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Tso,Benton",Benton,Tso,,264,"Tso,Benton","TSO,BENTON",Grinnell,GRN,1095-7598,1,1,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,225,75
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Uribarri,Justin",Justin,Uribarri,,344,"Uribarri,Justin","URIBARRI,JUSTIN",Lake Forest,LFC,1098-2820,1,0,89,8U,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,121,0,0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,226,75
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Van Fossen,Josh",Josh,Van Fossen,,348,"Van Fossen,Josh","VAN FOSSEN,JOSH",Lawrence,LAW,0,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227,75
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Walsh,Ben",Ben,Walsh,,137,"Walsh,Ben","WALSH,BEN",University of Chicago,UC,1202-3263,1,0,66,66,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,228,75
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Washington,Kennedy",Kennedy,Washington,,344,"Washington,Kennedy","WASHINGTON,KENNEDY",Lake Forest,LFC,1098-2674,1,1,70,70,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,229,75
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Weaver,Aiden",Aiden,Weaver,,438,"Weaver,Aiden","WEAVER,AIDEN",Monmouth (IL),Mon,1100-5423,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,230,74
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Weems-Bey,Amir",Amir,Weems-Bey,,166,"Weems-Bey,Amir","WEEMS-BEY,AMIR",Cornell College,COR,1043-5812,1,0,22,22,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,231,74
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Weiss,Stephen",Stephen,Weiss,,372,"Weiss,Stephen","WEISS,STEPHEN",Luther,LUT,1046-7545,1,1,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,232,74
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Wigginton,Jack",Jack,Wigginton,,137,"Wigginton,Jack","WIGGINTON,JACK",University of Chicago,UC,1202-2634,1,0,36,36,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,233,74
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Wolf,Maddox",Maddox,Wolf,,137,"Wolf,Maddox","WOLF,MADDOX",University of Chicago,UC,1202-3265,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,234,74
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Wolverton,Tristan",Tristan,Wolverton,,297,"Wolverton,Tristan","WOLVERTON,TRISTAN",Illinois Col.,ILC,1096-4132,1,0,45,45,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,235,74
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Yusuf,Yahya",Yahya,Yusuf,,137,"Yusuf,Yahya","YUSUF,YAHYA",University of Chicago,UC,1202-2652,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,236,74
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Sorensen,Cole",Cole,Sorensen,,344,"Sorensen,Cole","SORENSEN,COLE",Lake Forest,LFC,1098-2668,1,0,28,28,0,RB,0,0,,,,,,,,,,,,,,,,,,,,6,25,28,3,1,13,4.2,25.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032097991664214315,237,74
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Berens,Jack",Jack,Berens,,577,"Berens,Jack","BERENS,JACK",Ripon,RIP,1101-2239,1,1,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,6,16,16,0,1,5,2.7,16.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,0,0,38,1,168,1,28,19,122.9,6.00,8.84,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03681979153636261,238,74
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Clark,Zeke",Zeke,Clark,,577,"Clark,Zeke","CLARK,ZEKE",Ripon,RIP,1101-3799,1,1,82,82,0,WR,0,0,,,,,,,,,,,,,,,3,29,0,12,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037005497591812486,239,74
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Laudermilk,Davian",Davian,Laudermilk,,344,"Laudermilk,Davian","LAUDERMILK,DAVIAN",Lake Forest,LFC,1098-2807,1,0,82,82,0,TE,0,0,,,,,,,,,,,,,,,2,15,1,9,7.5,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041067558915043295,240,74
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"McKinney,Javion",Javion,McKinney,,344,"McKinney,Javion","MCKINNEY,JAVION",Lake Forest,LFC,1098-2810,1,0,36,36,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,31,31,0,0,10,6.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049240154542128045,241,73
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Wease,Zechariah",Zechariah,Wease,,297,"Wease,Zechariah","WEASE,ZECHARIAH",Illinois Col.,ILC,1096-3854,1,1,6,6W,0,WR,0,0,,,,,,,,,,,,,,,2,28,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06596092010796528,242,73
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Henry,Liam",Liam,Henry,,372,"Henry,Liam","HENRY,LIAM",Luther,LUT,1046-7535,1,1,4,4,0,TE,0,0,,,,,,,,,,,,,,,3,14,1,7,4.7,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07002298143119627,243,73
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Revelle,Caden",Caden,Revelle,,264,"Revelle,Caden","REVELLE,CADEN",Grinnell,GRN,1095-7776,1,0,15,15,0,WR,0,0,,,,,,,,,,,,,,,1,27,0,27,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0949163426241181,244,73
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Moore,Kylle",Kylle,Moore,,372,"Moore,Kylle","MOORE,KYLLE",Luther,LUT,1046-7849,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,2,29,29,0,0,27,14.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11874508771236086,245,73
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Ambush,Dakota",Dakota,Ambush,,166,"Ambush,Dakota","AMBUSH,DAKOTA",Cornell College,COR,1043-5095,1,0,6,6,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12040879238991474,246,73
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"McDowell,Connor",Connor,McDowell,,297,"McDowell,Connor","MCDOWELL,CONNOR",Illinois Col.,ILC,1096-3645,1,1,11,1N,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12040879238991474,247,73
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Weathers,Houston",Houston,Weathers,,137,"Weathers,Houston","WEATHERS,HOUSTON",University of Chicago,UC,1202-2208,1,0,0,0,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12040879238991474,248,73
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Cooper,Vance",Vance,Cooper,,344,"Cooper,Vance","COOPER,VANCE",Lake Forest,LFC,1098-2337,1,0,24,24,0,RB,0,0,,,,,,,,,,,,,,,1,26,0,26,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12387176514027093,249,73
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Willey,Jake",Jake,Willey,,297,"Willey,Jake","WILLEY,JAKE",Illinois Col.,ILC,1096-3856,1,0,31,3W,0,0,DB,0,,,,,,,,,,,,,,,1,26,0,26,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12387176514027093,250,73
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Jones,Ben",Ben,Jones,,344,"Jones,Ben","JONES,BEN",Lake Forest,LFC,1098-2687,1,1,6,6J,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13113504655954572,251,72
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Warning,Daniel",Daniel,Warning,,337,"Warning,Daniel","WARNING,DANIEL",Knox,KNO,1097-3360,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13113504655954572,252,72
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Blair,DeShawn",DeShawn,Blair,,348,"Blair,DeShawn","BLAIR,DESHAWN",Lawrence,LAW,0,1,1,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,253,72
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Guillaume,Jimmy",Jimmy,Guillaume,,53,"Guillaume,Jimmy","GUILLAUME,JIMMY",Beloit,BEL,1093-1431,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,254,72
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Martin,Joshua",Joshua,Martin,,166,"Martin,Joshua","MARTIN,JOSHUA",Cornell College,COR,1043-5053,1,1,4,4,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,255,72
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Martinez,Josh",Josh,Martinez,,53,"Martinez,Josh","MARTINEZ,JOSH",Beloit,BEL,1093-1308,1,1,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,256,72
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Morris,Jayden",Jayden,Morris,,577,"Morris,Jayden","MORRIS,JAYDEN",Ripon,RIP,1101-3768,1,0,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,257,72
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Rochester,EJ",EJ,Rochester,,137,"Rochester,EJ","ROCHESTER,EJ",University of Chicago,UC,1202-2627,1,0,4,4,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,258,72
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Rolls,Hugh",Hugh,Rolls,,137,"Rolls,Hugh","ROLLS,HUGH",University of Chicago,UC,1202-2459,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,259,72
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Ware,Blake",Blake,Ware,,344,"Ware,Blake","WARE,BLAKE",Lake Forest,LFC,1098-2339,1,1,30,30,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,260,72
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Yung,Aidan",Aidan,Yung,,297,"Yung,Aidan","YUNG,AIDAN",Illinois Col.,ILC,1096-4139,1,1,75,75,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14186130072917663,261,72
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Carter,Marcus",Marcus,Carter,,337,"Carter,Marcus","CARTER,MARCUS",Knox,KNO,1097-3669,1,1,5,5,0,WR,0,0,,,,,,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15282718765642372,262,71
