season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Tyler Satterfield,Tyler,Satterfield,,351,Tyler Satterfield,0,0LVC,28,23,,,78,13,32,17,8,0,1,9,0,4,21,5,1,1,0,1,0,0,0,0,0,0,0,0.489,43,92,2,.500,.410,.551,26,2,0,3,0,5,1,0,0,28,1.000,6,.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,17,"12,20",0.60,12,20,"16,36",0.44,16,36,"13,26",0.50,13,26,"4,8",0.50,4,8,0,0,0,0,"10,25","3,4","29,42",143,0,0,0,10,0,0,0,8,11,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Hunter Williams,Hunter,Williams,,351,Hunter Williams,0,0LVC,10,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,1,0,0,3,0,0,0,5,.800,3,1.000,44,1,7,3,3,0,0,0,0,0,39.1,36,31,23,39,7,3,5,7.09,154,191,4,6,0,4,4,0,0,12,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,0,0,0,0,0,0,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Nathan Clarke,Nathan,Clarke,,351,Nathan Clarke,0,0LVC,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,2,1,1,0,0,0,0,0,0,0,2.1,1,1,0,2,0,0,0,3.86,8,9,1,0,0,1,0,0,0,2,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"1,3","0,2",0,0,"0,2",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Dylan Mennillo,Dylan,Mennillo,,351,Dylan Mennillo,0,0LVC,39,36,,,118,24,31,14,3,0,0,15,0,3,24,3,7,2,4,1,0,0,0,2,0,2,0,0.358,34,141,9,.778,.263,.288,66,68,6,0,0,0,0,14,0,140,.957,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,39,22,"9,41",0.22,9,41,"16,67",0.24,16,67,"11,49",0.22,11,49,"1,11",0.09,1,11,0,0,0,0,"10,26","5,15","35,77",85,0,0,0,0,0,0,0,13,34,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Parker Tarnoci,Parker,Tarnoci,,351,Parker Tarnoci,0,0LVC,13,3,,,17,5,3,1,0,0,0,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0.364,3,22,0,.000,.176,.176,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,"1,9",0.11,1,9,"2,12",0.17,2,12,"2,10",0.20,2,10,"1,3",0.33,1,3,0,0,0,0,"2,3","1,1","5,14",0,0,0,0,179,0,0,0,0,11,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Jordy Polanco,Jordy,Polanco,,351,Jordy Polanco,0,0LVC,10,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,7,1,0,0,0,0,0,0,0,0,10.0,5,5,6,4,2,0,1,4.50,35,43,1,0,0,2,0,0,0,0,.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,0,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Gaven Schreier,Gaven,Schreier,,351,Gaven Schreier,0,0LVC,5,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,7,1,0,0,1,1.000,8,.875,12,1,3,0,2,0,0,0,0,0,10.1,12,9,8,12,3,0,0,7.84,44,58,0,4,0,0,2,0,0,1,.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,"2,2","2,5","2,2",0,"0,1",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Sam Dozier,Sam,Dozier,,351,Sam Dozier,0,0LVC,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,3,1,0,0,0,0,0,0,0,0,2.1,4,3,4,0,1,0,0,11.57,10,14,0,0,0,0,0,0,1,0,.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,"0,1","2,3","0,1",0,"0,1",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Adam Jirik,Adam,Jirik,,351,Adam Jirik,0,0LVC,10,2,,,17,4,7,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0.412,7,17,0,.000,.412,.412,8,2,0,0,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,"3,6",0.50,3,6,"5,12",0.42,5,12,"5,9",0.56,5,9,"1,2",0.50,1,2,0,0,0,0,"1,3","1,1","5,12","1,1",1.00,1,1,193,0,0,0,0,3,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Cole Kingsbury,Cole,Kingsbury,,351,Cole Kingsbury,0,0LVC,6,0,,,4,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.400,1,5,0,.000,.250,.250,2,2,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"1,3",0.33,1,3,"1,4",0.25,1,4,"0,3",0,0,3,"0,1",0,0,1,0,0,0,0,0,0,"2,5",0,0,0,0,61,0,0,0,0,3,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Trey Dianna,Trey,Dianna,,351,Trey Dianna,0,0LVC,8,8,,,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,-4,0,.000,.000,.000,1,8,3,0,0,5,2,0,0,12,.750,7,.714,52,1,9,3,3,0,0,0,0,0,46.0,34,25,18,33,8,4,6,4.89,181,205,0,2,2,1,3,0,0,12,.287,0,1,4,0,"0,1",0,0,1,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,2",0,"0,2",0,0,0,0,0,0,0,0,0,1,0,41,53,1,"2,6","3,7","1,4",0,"3,6",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Kody Phillips,Kody,Phillips,,351,Kody Phillips,0,0LVC,35,33,,,120,23,39,27,10,1,3,16,0,3,18,8,2,1,0,4,0,0,0,0,0,1,0,0.406,60,143,3,.667,.325,.500,32,1,4,0,0,0,0,1,0,37,.892,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,26,40,"9,47",0.19,9,47,"21,65",0.32,21,65,"17,47",0.36,17,47,"2,6",0.33,2,6,0,0,0,0,"15,30","14,23","31,72",214,0,0,0,"0,1",0,0,1,5,42,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Ryan Schulman,Ryan,Schulman,,351,Ryan Schulman,0,0LVC,10,0,,,6,3,0,1,1,0,0,1,0,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0.143,1,8,4,.250,.000,.167,5,2,0,0,0,0,0,0,0,7,1.000,0,.000,7,1,0,0,0,0,0,0,0,0,5.0,1,1,1,3,2,0,0,1.80,21,23,0,0,0,0,1,0,0,1,.333,0,1,1,2,"-1,-2",0.50,-1,-2,"-1,4",-0.25,-1,4,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,"1,1","2,6",0,0,0,0,3,0,0,0,2,1,0,2,10,0,"2,4","3,15","1,4",0,"2,7",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Joey Santora,Joey,Santora,,351,Joey Santora,0,0LVC,18,10,,,35,8,9,7,4,0,1,7,0,3,12,2,0,2,0,0,0,0,0,0,0,1,0,0.422,16,45,2,.000,.257,.457,85,7,0,4,0,9,1,1,0,92,1.000,10,.900,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,6,8,"2,8",0.25,2,8,"4,16",0.25,4,16,"3,10",0.30,3,10,"1,2",0.50,1,2,0,0,0,0,"6,12","2,5","7,19",74,0,0,0,67,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Jeremy Tuz,Jeremy,Tuz,,351,Jeremy Tuz,0,0LVC,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,1.2,3,2,3,2,0,0,0,10.80,8,13,1,2,0,0,0,0,0,2,.250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"0,1","1,2",0,0,"0,1",Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Jaden Click,Jaden,Click,,351,Jaden Click,0,0LVC,9,6,,,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.000,1,1,0,.000,.000,.000,1,4,1,0,0,1,1,0,0,6,.833,2,.500,41,1,6,2,3,0,0,0,0,0,28.1,27,23,12,16,10,2,2,7.31,118,143,1,7,0,4,2,0,0,8,.347,0,0,1,2,"1,2",0.50,1,2,"0,-1",0,0,-1,"0,-1",0,0,-1,0,0,0,0,0,0,0,0,"1,1","1,1","-2,-2",0,0,0,0,0,0,0,0,2,1,0,39,25,0,"2,3",0,0,0,0,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Christian Vanelli,Christian,Vanelli,,351,Christian Vanelli,0,0LVC,10,3,,,12,6,3,3,0,0,0,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0.471,3,18,0,.000,.250,.250,3,0,2,0,0,0,0,0,0,5,.600,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,3,"1,3",0.33,1,3,"2,6",0.33,2,6,"1,3",0.33,1,3,"0,1",0,0,1,0,0,0,0,"1,2","2,1","8,11",0,0,0,0,6,0,0,0,0,0,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Carter Enders,Carter,Enders,,351,Carter Enders,0,0LVC,31,28,,,104,25,35,14,6,0,0,13,0,4,13,5,3,1,2,2,0,0,0,1,1,3,0,0.423,41,125,4,.750,.337,.394,27,27,5,0,0,1,0,3,0,59,.915,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,29,26,"10,34",0.29,10,34,"24,62",0.39,24,62,"14,40",0.35,14,40,"5,9",0.56,5,9,0,0,0,0,"5,16","7,11","43,74",85,0,0,0,1,0,0,0,12,29,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Grayson Weidenhammer,Grayson,Weidenhammer,,351,Grayson Weidenhammer,0,0LVC,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,2,1,0,0,0,0,0,0,0,0,0.1,5,5,4,0,1,0,0,135.00,3,7,2,0,0,0,0,0,0,0,.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,1","1,2","0,1",0,0,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Spencer Butz,Spencer,Butz,,351,Spencer Butz,0,0LVC,34,32,,,119,40,30,33,11,1,3,19,0,10,27,12,9,1,0,2,0,0,0,1,2,2,0,0.393,52,150,10,.900,.252,.437,84,1,-1,0,0,0,0,0,0,84,1.012,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,27,30,"15,28",0.54,15,28,"20,74",0.27,20,74,"15,51",0.29,15,51,"4,8",0.50,4,8,0,0,0,0,"6,29","11,19","52,92",130,0,0,0,"0,1",0,0,1,8,14,0,,,,,,,,,Lebanon Valley,LVC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Jake Hendershot,Jake,Hendershot,,966,Jake Hendershot,0,0AUBB,23,22,,,73,25,27,17,6,2,2,6,0,7,14,7,9,2,0,1,0,0,0,1,0,2,0,0.460,43,87,11,.818,.370,.589,41,0,0,0,0,0,0,0,0,41,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,15,16,"10,28",0.36,10,28,"13,34",0.38,13,34,"9,23",0.39,9,23,"2,13",0.15,2,13,0,0,0,0,"11,24","2,2","19,39",2,0,0,0,55,0,0,0,1,19,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Thomas Strauch,Thomas,Strauch,,966,Thomas Strauch,0,0AUBB,35,27,,,111,22,28,19,7,5,2,11,0,5,17,2,7,1,5,0,0,0,0,1,0,1,0,0.346,51,132,8,.875,.252,.459,81,1,0,0,0,0,0,1,0,82,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,26,41,"8,34",0.24,8,34,"20,61",0.33,20,61,"9,36",0.25,9,36,"2,13",0.15,2,13,0,0,0,0,"8,30","5,8","38,73",8,0,0,0,24,0,0,0,11,24,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Anthony Bruno,Anthony,Bruno,,966,Anthony Bruno,0,0AUBB,45,45,,,182,42,66,36,21,0,5,19,5,5,39,6,1,1,0,1,0,0,0,3,0,5,0,0.435,102,207,2,.500,.363,.560,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,33,40,"20,60",0.33,20,60,"33,107",0.31,33,107,"21,66",0.32,21,66,"10,26",0.38,10,26,0,0,0,0,"17,32","10,16","51,110",273,0,0,0,0,0,0,0,12,36,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Cam Seymour,Cam,Seymour,,966,Cam Seymour,0,0AUBB,41,38,,,134,38,39,35,13,0,7,17,0,9,22,5,3,1,1,5,0,0,0,1,2,4,0,0.394,73,166,4,.750,.291,.545,214,23,6,1,0,37,10,8,0,243,.975,47,.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,36,40,"12,35",0.34,12,35,"23,81",0.28,23,81,"15,54",0.28,15,54,"1,10",0.10,1,10,0,0,0,0,"17,35","12,17","48,92",15,0,0,0,0,0,0,0,15,26,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Max Oswald,Max,Oswald,,966,Max Oswald,0,0AUBB,41,39,,,136,39,46,25,11,0,6,32,0,12,37,16,4,1,4,0,0,0,0,0,2,1,0,0.500,75,184,5,.800,.338,.551,85,2,3,0,0,0,0,1,0,90,.967,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,20,31,"10,38",0.26,10,38,"23,73",0.32,23,73,"12,48",0.25,12,48,"13,21",0.62,13,21,0,0,0,0,"17,35","6,15","47,90",111,0,0,0,0,0,0,0,8,38,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Griffin Murphy,Griffin,Murphy,,966,Griffin Murphy,0,0AUBB,24,19,,,71,11,15,13,3,0,1,11,0,0,13,4,0,0,0,2,0,0,0,2,1,2,0,0.310,21,84,0,.000,.211,.296,118,17,1,1,0,18,9,1,0,136,.993,27,.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,16,27,"6,28",0.21,6,28,"8,46",0.17,8,46,"7,34",0.21,7,34,"3,18",0.17,3,18,0,0,0,0,"7,14","6,11","20,52",19,0,0,0,0,0,0,0,5,29,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Eric Shandler,Eric,Shandler,,966,Eric Shandler,0,0AUBB,28,27,,,75,10,14,16,2,1,0,7,0,20,17,2,1,1,4,0,0,0,0,0,0,2,0,0.402,18,106,2,.500,.187,.240,27,53,2,0,0,0,0,8,0,82,.976,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,26,19,"10,27",0.37,10,27,"12,46",0.26,12,46,"9,35",0.26,9,35,"1,10",0.10,1,10,0,0,0,0,"6,16","7,10","38,64",30,0,0,0,0,0,0,0,11,17,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Peter Trendafilov,Peter,Trendafilov,,966,Peter Trendafilov,0,0AUBB,7,1,,,10,1,3,2,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.462,4,13,0,.000,.300,.400,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,"2,4",0.50,2,4,"2,7",0.29,2,7,"2,5",0.40,2,5,"0,2",0,0,2,0,0,0,0,"1,2","0,1","4,9","0,1",0,0,1,2,0,0,0,0,3,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Taro Pustilnik,Taro,Pustilnik,,966,Taro Pustilnik,0,0AUBB,24,14,,,51,12,11,14,4,0,0,18,0,4,15,4,0,3,2,2,0,0,0,0,0,0,0,0.440,15,77,3,.000,.216,.294,29,43,6,0,0,0,0,4,0,78,.923,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,19,10,"5,19",0.26,5,19,"9,37",0.24,9,37,"8,25",0.32,8,25,"2,12",0.17,2,12,0,0,0,0,"1,7","6,8","27,46",9,0,0,0,"0,1",0,0,1,16,19,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Joshua Agriesti,Joshua,Agriesti,,966,Joshua Agriesti,0,0AUBB,38,36,,,133,32,47,47,11,0,5,15,1,8,18,4,0,0,0,2,0,0,0,5,0,6,0,0.443,73,158,0,.000,.353,.549,218,11,4,0,0,0,0,15,0,233,.983,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,31,34,"18,40",0.45,18,40,"36,84",0.43,36,84,"23,53",0.43,23,53,"7,17",0.41,7,17,0,0,0,0,"12,28","16,20","65,99",80,0,0,0,"0,1",0,0,1,15,26,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Solomon Abdullah,Solomon,Abdullah,,966,Solomon Abdullah,0,0AUBB,4,2,,,10,2,3,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.417,4,12,0,.000,.300,.400,5,5,1,0,0,0,0,1,0,11,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,"2,4",0.50,2,4,0,0,0,0,"2,4",0,"2,4","0,1",0,0,1,"0,1",0,0,1,1,5,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Gabe Diaz,Gabe,Diaz,,966,Gabe Diaz,0,0AUBB,29,29,,,91,25,26,15,1,0,0,9,0,9,6,4,14,0,2,0,0,0,0,1,1,2,0,0.404,27,111,14,1.000,.286,.297,39,40,10,0,0,0,0,7,0,89,.888,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,40,18,"8,27",0.30,8,27,"10,32",0.31,10,32,"8,25",0.32,8,25,"4,17",0.24,4,17,0,0,0,0,"16,38","4,7","22,41",81,0,0,0,0,0,0,0,8,19,0,,,,,,,,,Arcadia,AUBB,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,Arcadia,Will Conroy,Will,Conroy,,966,Will Conroy,0,0AUBB,13,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,10,1,0,0,0,4,1,0,13,.923,4,.000,55,1,13,4,1,0,0,0,0,0,50.1,28,27,25,37,10,0,3,4.83,194,233,4,8,0,3,3,0,0,13,.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,44,1,"3,8","7,22","0,4",0,"3,10",Arcadia,AUBB,0,False,,,,,
