season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Bryce,Christian",Christian,Bryce,,496,"Bryce,Christian","BRYCE,CHRISTIAN",North Park,NPK,686-4025,1,1,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0697452918376582,260,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Kristian Constantine,Kristian,Constantine,,424,Kristian Constantine,"CONSTANTINE,KRISTIAN",Millikin,MILLIKIN,684-5800,1,1,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0697452918376582,261,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Jones,Jamaal",Jamaal,Jones,,496,"Jones,Jamaal","JONES,JAMAAL",North Park,NPK,686-4548,1,0,4,4,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,29,0,0,10,7.3,29.0,3,26,0,14,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.094022097399197,262,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Wade,Connor",Connor,Wade,,121,"Wade,Connor","WADE,CONNOR",Carthage,CAR,681-7056,1,1,83,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0982053994553842,263,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Demarkus Moore,Demarkus,Moore,,424,Demarkus Moore,"MOORE,DEMARKUS",Millikin,MILLIKIN,684-5387,1,0,50,50,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,264,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Ethan Dattilio,Ethan,Dattilio,,424,Ethan Dattilio,"DATTILIO,ETHAN",Millikin,MILLIKIN,684-5353,1,0,5,5,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,265,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Fears,Lucas",Lucas,Fears,,212,"Fears,Lucas","FEARS,LUCAS",Elmhurst,ELM,682-4319,1,0,22,22,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,266,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Jameson McGee,Jameson,McGee,,424,Jameson McGee,"MCGEE,JAMESON",Millikin,MILLIKIN,684-5179,1,1,96,96,0,0,DE,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,267,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Jimenez,Ayden",Ayden,Jimenez,,120,"Jimenez,Ayden","JIMENEZ,AYDEN",Carroll,CAR,1094-7562,1,0,90,90,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,268,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Johnson,Jordan",Jordan,Johnson,,778,"Johnson,Jordan","JOHNSON,JORDAN",Wheaton,WHE,687-3410,1,0,46,46,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,269,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Jones,Javaris",Javaris,Jones,,120,"Jones,Javaris","JONES,JAVARIS",Carroll,CAR,1094-7827,1,0,7,7X,0,0,CB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,270,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Keany,Mike",Mike,Keany,,40,"Keany,Mike","KEANY,MIKE",Augustana,AUG,489-5573,1,0,94,94,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,271,61
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"McRae,Tyler",Tyler,McRae,,212,"McRae,Tyler","MCRAE,TYLER",Elmhurst,ELM,682-4522,1,0,95,95,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,272,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Parrish,Trace",Trace,Parrish,,778,"Parrish,Trace","PARRISH,TRACE",Wheaton,WHE,687-3935,1,0,37,7C,0,RB,0,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,273,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Santoya-White,Natavion",Natavion,Santoya-White,,121,"Santoya-White,Natavion","SANTOYA-WHITE,NATAVION",Carthage,CAR,681-6673,1,1,99,,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,274,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Schreindl,Parker",Parker,Schreindl,,120,"Schreindl,Parker","SCHREINDL,PARKER",Carroll,CAR,1094-7728,1,0,45,45,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,275,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Stokes,Andre",Andre,Stokes,,212,"Stokes,Andre","STOKES,ANDRE",Elmhurst,ELM,682-4530,1,0,7,7,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,276,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Whiters,Darrius",Darrius,Whiters,,496,"Whiters,Darrius","WHITERS,DARRIUS",North Park,NPK,686-4247,1,1,3,3D,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0999031752489274,277,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Crawford,Luke",Luke,Crawford,,778,"Crawford,Luke","CRAWFORD,LUKE",Wheaton,WHE,687-3568,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,278,60
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Danko,Cade",Cade,Danko,,300,"Danko,Cade","DANKO,CADE",Illinois Wesleyan,IWU,683-8483,1,0,0,0,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,279,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Fox,Andrew",Andrew,Fox,,212,"Fox,Andrew","FOX,ANDREW",Elmhurst,ELM,682-4009,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,280,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Hayashi,Tyger",Tyger,Hayashi,,496,"Hayashi,Tyger","HAYASHI,TYGER",North Park,NPK,686-4210,1,0,11,1T,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,281,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"King,Cooper",Cooper,King,,300,"King,Cooper","KING,COOPER",Illinois Wesleyan,IWU,683-7953,1,0,15,15,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,282,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Robinson,Zamari",Zamari,Robinson,,40,"Robinson,Zamari","ROBINSON,ZAMARI",Augustana,AUG,489-5569,1,0,9,9A,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,283,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Steiner,Ethan",Ethan,Steiner,,120,"Steiner,Ethan","STEINER,ETHAN",Carroll,CAR,1094-7265,1,0,4,4X,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1266655070731102,284,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Bertoni,Peter",Peter,Bertoni,,778,"Bertoni,Peter","BERTONI,PETER",Wheaton,WHE,687-3560,1,0,24,4C,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,5,296,0,1,59.2,1,1,25,0,100.0,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2260298115975619,285,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Kreho,Mugdim",Mugdim,Kreho,,121,"Kreho,Mugdim","KREHO,MUGDIM",Carthage,CAR,681-5966,1,0,41,,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,1,1,45,0,100.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2260298115975619,286,59
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Kubon,Robert",Robert,Kubon,,496,"Kubon,Robert","KUBON,ROBERT",North Park,NPK,686-4001,1,0,43,4K,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,1,1,36,0,100.0,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2260298115975619,287,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Sullivan,Lach",Lach,Sullivan,,300,"Sullivan,Lach","SULLIVAN,LACH",Illinois Wesleyan,IWU,683-8460,1,0,30,30,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,5,264,0,0,52.8,1,1,22,0,100.0,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2260298115975619,288,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Finfer,David",David,Finfer,,40,"Finfer,David","FINFER,DAVID",Augustana,AUG,489-5143,1,0,11,11,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,2,0,6,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2361842996904993,289,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Gristeau-Blanche,Duane",Duane,Gristeau-Blanche,,120,"Gristeau-Blanche,Duane","GRISTEAU-BLANCHE,DUANE",Carroll,CAR,1094-7821,1,0,25,2E,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,0,0,3,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2573388961426408,290,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Humphreys,Justice",Justice,Humphreys,,120,"Humphreys,Justice","HUMPHREYS,JUSTICE",Carroll,CAR,1094-7551,1,0,25,25,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,5,5,0,1,3,2.5,5.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2617351249637452,291,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Swink,Jackson",Jackson,Swink,,120,"Swink,Jackson","SWINK,JACKSON",Carroll,CAR,1094-7547,1,0,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-1.2893126519358706,292,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Jackson,Tripp",Tripp,Jackson,,778,"Jackson,Tripp","JACKSON,TRIPP",Wheaton,WHE,687-3557,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.320802685499065,293,58
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Milano,Corban",Corban,Milano,,778,"Milano,Corban","MILANO,CORBAN",Wheaton,WHE,687-3555,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.320802685499065,294,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Ahonen,Sebastian",Sebastian,Ahonen,,120,"Ahonen,Sebastian","AHONEN,SEBASTIAN",Carroll,CAR,1094-7577,1,0,13,1C,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,295,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Albritton,Tyke",Tyke,Albritton,,40,"Albritton,Tyke","ALBRITTON,TYKE",Augustana,AUG,489-5138,1,0,1,1,0,0,S,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,296,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Alequin,Danny",Danny,Alequin,,496,"Alequin,Danny","ALEQUIN,DANNY",North Park,NPK,686-3804,1,1,95,95,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,297,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Anderson,JT",JT,Anderson,,778,"Anderson,JT","ANDERSON,JT",Wheaton,WHE,687-3768,1,0,53,3D,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,298,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Anthony Washington,Anthony,Washington,,424,Anthony Washington,"WASHINGTON,ANTHONY",Millikin,MILLIKIN,684-5415,1,1,98,98,0,0,DT,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,299,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Behling,Jonah",Jonah,Behling,,120,"Behling,Jonah","BEHLING,JONAH",Carroll,CAR,1094-7260,1,0,19,19,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,300,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Brock Trump,Brock,Trump,,424,Brock Trump,"TRUMP,BROCK",Millikin,MILLIKIN,684-5197,1,0,20,20,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,301,57
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Campbell,Jayce",Jayce,Campbell,,212,"Campbell,Jayce","CAMPBELL,JAYCE",Elmhurst,ELM,682-4490,1,0,43,43,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,302,56
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"DeBose,Cayden",Cayden,DeBose,,496,"DeBose,Cayden","DEBOSE,CAYDEN",North Park,NPK,686-4200,1,0,26,2C,0,RB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3496145513472186,303,56
