conference_code,conference,season,team,player_name,first_name,last_name,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,class_year,position,mp_total,pts_total,reb_total,ast_total,stl_total,blk_total,tov_total,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Britson,Drew",Drew,Britson,10,5.0,1.4,0.8,0.8,0.2,0.0,0.5,0.0,G,50.0,14.0,8.0,8.0,2.0,0.0,5.0,4.0,12.0,0.33,1.0,6.0,0.17,5.0,9.0,0.56
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Murtagh,Patrick",Patrick,Murtagh,3,6.0,2.67,0.0,0.33,0.33,0.0,1.3333333333333333,0.0,,18.0,8.0,0.0,1.0,1.0,0.0,4.0,2.0,7.0,0.29,2.0,5.0,0.4,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Bienemann,Austin",Austin,Bienemann,26,32.34615384615385,15.58,4.46,3.42,2.08,1.23,2.3846153846153846,0.0,G,841.0,405.0,116.0,89.0,54.0,32.0,62.0,141.0,320.0,0.44,35.0,129.0,0.27,88.0,126.0,0.7
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Gray,Evan",Evan,Gray,5,4.0,1.6,1.2,0.0,0.2,0.0,0.4,0.0,F,20.0,8.0,6.0,0.0,1.0,0.0,2.0,2.0,5.0,0.4,1.0,3.0,0.33,3.0,4.0,0.75
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Randl,Zach",Zach,Randl,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Ladwig,Luke",Luke,Ladwig,25,31.4,10.64,2.44,4.12,1.64,0.08,2.48,0.0,G,785.0,266.0,61.0,103.0,41.0,2.0,62.0,107.0,257.0,0.42,26.0,86.0,0.3,26.0,57.0,0.46
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Braet,Dominic",Dominic,Braet,6,4.0,1.17,1.17,0.0,0.0,0.17,0.3333333333333333,0.0,G,24.0,7.0,7.0,0.0,0.0,1.0,2.0,2.0,8.0,0.25,0.0,3.0,0.0,3.0,5.0,0.6
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Trujillo,Gabe",Gabe,Trujillo,26,25.307692307692307,7.5,3.73,2.31,1.23,0.27,1.3461538461538465,0.0,G,658.0,195.0,97.0,60.0,32.0,7.0,35.0,76.0,165.0,0.46,14.0,59.0,0.24,29.0,41.0,0.71
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Poe,Jamison",Jamison,Poe,18,7.555555555555555,2.33,0.83,0.61,0.61,0.06,0.5555555555555556,0.0,,136.0,42.0,15.0,11.0,11.0,1.0,10.0,15.0,41.0,0.37,6.0,24.0,0.25,6.0,10.0,0.6
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Wemark,Drake",Drake,Wemark,26,18.153846153846153,5.19,3.73,1.77,1.27,0.08,0.8846153846153846,0.0,G,472.0,135.0,97.0,46.0,33.0,2.0,23.0,60.0,143.0,0.42,4.0,30.0,0.13,11.0,20.0,0.55
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Yungtum,Ethan",Ethan,Yungtum,26,29.692307692307693,15.54,11.23,0.96,0.62,0.19,0.9615384615384616,0.0,G,772.0,404.0,292.0,25.0,16.0,5.0,25.0,143.0,305.0,0.47,36.0,114.0,0.32,82.0,125.0,0.66
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Nielsen,Clay",Clay,Nielsen,7,4.142857142857143,0.86,1.57,0.14,0.14,0.0,0.0,0.0,C,29.0,6.0,11.0,1.0,1.0,0.0,0.0,3.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"McConnell,Hudson",Hudson,McConnell,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Hanavan,Devon",Devon,Hanavan,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Ferguson,Kaleb",Kaleb,Ferguson,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Eiklenborg,Brewer",Brewer,Eiklenborg,2,10.0,1.5,2.0,0.0,0.5,1.5,0.5,0.0,F,20.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,0.33,0.0,0.0,0.0,1.0,3.0,0.33
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Schramm,Cael",Cael,Schramm,26,26.576923076923077,11.62,7.08,0.77,0.15,1.15,1.1153846153846154,0.0,,691.0,302.0,184.0,20.0,4.0,30.0,29.0,118.0,198.0,0.6,0.0,0.0,0.0,66.0,120.0,0.55
arc,American Rivers Conference (ARC),2025-26,Wartburg,"Stanic,Vuk",Vuk,Stanic,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Wartburg,"St. Onge,Giovanni",Giovanni,St. Onge,8,5.375,2.25,0.88,0.75,0.13,0.13,0.5,0.0,,43.0,18.0,7.0,6.0,1.0,1.0,4.0,3.0,4.0,0.75,1.0,1.0,1.0,11.0,14.0,0.79
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Kennedy,Nick",Nick,Kennedy,27,16.74074074074074,2.74,1.19,1.19,0.67,0.26,0.6296296296296297,0.0,G,452.0,74.0,32.0,32.0,18.0,7.0,17.0,26.0,94.0,0.28,6.0,51.0,0.12,16.0,24.0,0.67
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Olson,Wil",Wil,Olson,6,2.5,1.0,0.33,0.0,0.0,0.0,0.3333333333333333,0.0,G,15.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Gamble,RJ",RJ,Gamble,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Scott,Jalen",Jalen,Scott,24,26.833333333333332,9.25,4.33,5.5,2.04,0.5,2.7916666666666665,0.0,G,644.0,222.0,104.0,132.0,49.0,12.0,67.0,72.0,160.0,0.45,27.0,77.0,0.35,51.0,69.0,0.74
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Coppola IV,Joey",Joey,Coppola IV,25,20.56,7.16,2.04,1.32,1.16,0.36,1.04,0.0,G,514.0,179.0,51.0,33.0,29.0,9.0,26.0,58.0,147.0,0.39,34.0,110.0,0.31,29.0,52.0,0.56
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Sluder,Logan",Logan,Sluder,16,7.6875,1.69,0.94,0.69,0.25,0.0,0.375,0.0,G,123.0,27.0,15.0,11.0,4.0,0.0,6.0,10.0,33.0,0.3,5.0,16.0,0.31,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Thompson,Grady",Grady,Thompson,25,31.08,18.32,6.16,1.68,1.2,0.16,1.36,0.0,G,777.0,458.0,154.0,42.0,30.0,4.0,34.0,148.0,349.0,0.42,52.0,163.0,0.32,110.0,132.0,0.83
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Hunt,Jayden",Jayden,Hunt,12,6.166666666666667,2.58,1.17,0.67,0.08,0.08,0.1666666666666666,0.0,G,74.0,31.0,14.0,8.0,1.0,1.0,2.0,9.0,23.0,0.39,4.0,6.0,0.67,9.0,13.0,0.69
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Underwood,Quincy",Quincy,Underwood,10,5.7,1.4,1.7,0.4,0.4,0.0,0.1,0.0,G,57.0,14.0,17.0,4.0,4.0,0.0,1.0,5.0,14.0,0.36,0.0,4.0,0.0,4.0,4.0,1.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Williams,Jacob",Jacob,Williams,28,30.642857142857142,15.75,6.5,1.04,0.71,1.32,1.75,0.0,F,858.0,441.0,182.0,29.0,20.0,37.0,49.0,158.0,334.0,0.47,14.0,62.0,0.23,111.0,172.0,0.65
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Henderson,Ethan",Ethan,Henderson,27,17.40740740740741,8.15,3.67,0.52,0.56,0.3,1.2222222222222223,0.0,G,470.0,220.0,99.0,14.0,15.0,8.0,33.0,76.0,172.0,0.44,15.0,41.0,0.37,53.0,77.0,0.69
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Apiagyei,Andrew",Andrew,Apiagyei,25,11.16,4.04,1.52,0.72,0.36,0.12,0.68,0.0,G,279.0,101.0,38.0,18.0,9.0,3.0,17.0,42.0,87.0,0.48,13.0,35.0,0.37,4.0,17.0,0.24
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Senica,Josh",Josh,Senica,28,17.107142857142858,5.0,4.07,0.93,0.57,0.07,0.7857142857142857,0.0,F,479.0,140.0,114.0,26.0,16.0,2.0,22.0,54.0,105.0,0.51,3.0,14.0,0.21,29.0,40.0,0.73
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Roeder,Spencer",Spencer,Roeder,15,6.0,2.0,1.6,0.07,0.07,0.07,0.0666666666666666,0.0,F,90.0,30.0,24.0,1.0,1.0,1.0,1.0,11.0,22.0,0.5,7.0,13.0,0.54,1.0,1.0,1.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Hibicke,Dylan",Dylan,Hibicke,26,24.03846153846154,6.19,4.23,0.54,0.35,0.65,0.3076923076923077,0.0,F,625.0,161.0,110.0,14.0,9.0,17.0,8.0,62.0,156.0,0.4,23.0,84.0,0.27,14.0,20.0,0.7
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Mindrup,Ian",Ian,Mindrup,22,4.2272727272727275,0.68,0.59,0.14,0.0,0.05,0.0909090909090909,0.0,F,93.0,15.0,13.0,3.0,0.0,1.0,2.0,7.0,18.0,0.39,0.0,4.0,0.0,1.0,2.0,0.5
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Jaimes,Christian",Christian,Jaimes,12,3.3333333333333335,0.33,0.83,0.17,0.0,0.25,0.4166666666666667,0.0,F,40.0,4.0,10.0,2.0,0.0,3.0,5.0,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Thomas,Jai",Jai,Thomas,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Lee,Bradin",Bradin,Lee,2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Brauer,Josh",Josh,Brauer,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Eltigani,Khalid",Khalid,Eltigani,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Lee,Daxter",Daxter,Lee,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Univ. of Dubuque,"Rogers,Eli",Eli,Rogers,1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Jajic,Aleks",Aleks,Jajic,5,5.8,2.4,1.6,0.0,0.0,0.2,0.8,0.0,F,29.0,12.0,8.0,0.0,0.0,1.0,4.0,5.0,9.0,0.56,1.0,1.0,1.0,1.0,2.0,0.5
arc,American Rivers Conference (ARC),2025-26,Coe,"Hrubes,Cole",Cole,Hrubes,4,24.5,13.0,3.0,1.5,0.75,0.25,1.5,0.0,G,98.0,52.0,12.0,6.0,3.0,1.0,6.0,17.0,41.0,0.41,7.0,18.0,0.39,11.0,18.0,0.61
arc,American Rivers Conference (ARC),2025-26,Coe,"Dolphin,Ryan",Ryan,Dolphin,27,23.703703703703702,6.78,2.04,2.67,0.93,0.04,1.5555555555555556,0.0,G,640.0,183.0,55.0,72.0,25.0,1.0,42.0,65.0,159.0,0.41,34.0,85.0,0.4,19.0,26.0,0.73
arc,American Rivers Conference (ARC),2025-26,Coe,"Cooper,Benno",Benno,Cooper,3,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Walters,Deuce",Deuce,Walters,26,27.576923076923077,10.12,2.62,2.04,0.85,0.08,2.0,0.0,G,717.0,263.0,68.0,53.0,22.0,2.0,52.0,101.0,252.0,0.4,14.0,53.0,0.26,47.0,66.0,0.71
arc,American Rivers Conference (ARC),2025-26,Coe,"Nailor,Cooper",Cooper,Nailor,27,36.74074074074074,15.52,6.33,5.44,2.11,0.22,3.111111111111111,0.0,G,992.0,419.0,171.0,147.0,57.0,6.0,84.0,137.0,296.0,0.46,51.0,122.0,0.42,94.0,106.0,0.89
arc,American Rivers Conference (ARC),2025-26,Coe,"Rubin,Levi",Levi,Rubin,5,2.6,0.0,0.4,0.2,0.4,0.0,0.2,0.0,G,13.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Breitenbach,C. Reece",C. Reece,Breitenbach,27,18.77777777777778,4.44,3.19,1.3,0.59,0.07,0.8518518518518519,0.0,G,507.0,120.0,86.0,35.0,16.0,2.0,23.0,38.0,111.0,0.34,17.0,55.0,0.31,27.0,38.0,0.71
arc,American Rivers Conference (ARC),2025-26,Coe,"Foote,Aaron",Aaron,Foote,24,11.666666666666666,1.79,2.67,0.29,0.13,0.0,0.3333333333333333,0.0,F,280.0,43.0,64.0,7.0,3.0,0.0,8.0,18.0,40.0,0.45,3.0,15.0,0.2,4.0,6.0,0.67
arc,American Rivers Conference (ARC),2025-26,Coe,"Colvin,Blake",Blake,Colvin,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Bowman,Jackson",Jackson,Bowman,25,32.68,14.88,5.8,0.64,0.28,0.32,1.28,0.0,F,817.0,372.0,145.0,16.0,7.0,8.0,32.0,155.0,287.0,0.54,14.0,48.0,0.29,48.0,61.0,0.79
arc,American Rivers Conference (ARC),2025-26,Coe,"Akin,Jay",Jay,Akin,10,5.7,1.0,0.8,0.2,0.1,0.0,0.2,0.0,G,57.0,10.0,8.0,2.0,1.0,0.0,2.0,3.0,8.0,0.38,2.0,5.0,0.4,2.0,4.0,0.5
arc,American Rivers Conference (ARC),2025-26,Coe,"Stone,Brandon",Brandon,Stone,6,3.0,0.67,0.67,0.0,0.0,0.0,0.3333333333333333,0.0,G,18.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Beeson,Austin",Austin,Beeson,7,3.857142857142857,0.57,0.29,0.29,0.14,0.0,0.1428571428571428,0.0,G,27.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,0.33,0.0,3.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Strauss,Zach",Zach,Strauss,24,10.708333333333334,5.13,0.75,0.58,0.33,0.04,0.3333333333333333,0.0,G,257.0,123.0,18.0,14.0,8.0,1.0,8.0,38.0,109.0,0.35,32.0,96.0,0.33,15.0,18.0,0.83
arc,American Rivers Conference (ARC),2025-26,Coe,"Stiegelmeyer,Rylen",Rylen,Stiegelmeyer,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Wilgenbusch,Kaleb",Kaleb,Wilgenbusch,5,2.8,2.0,1.0,0.0,0.0,0.0,0.4,0.0,,14.0,10.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Bryte,Kanyon",Kanyon,Bryte,27,25.22222222222222,12.52,7.67,1.52,0.93,1.78,1.3703703703703705,0.0,F,681.0,338.0,207.0,41.0,25.0,48.0,37.0,129.0,228.0,0.57,1.0,5.0,0.2,79.0,141.0,0.56
arc,American Rivers Conference (ARC),2025-26,Coe,"Newell,Jackson",Jackson,Newell,26,12.076923076923077,2.77,2.81,0.54,0.58,0.85,0.5769230769230769,0.0,F,314.0,72.0,73.0,14.0,15.0,22.0,15.0,28.0,60.0,0.47,10.0,31.0,0.32,6.0,11.0,0.55
arc,American Rivers Conference (ARC),2025-26,Coe,"Cook,Joey",Joey,Cook,2,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,F,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Stern,Lukas",Lukas,Stern,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Kurak,Adin",Adin,Kurak,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Elliott,Roman",Roman,Elliott,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,G,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Darbouze,Matt",Matt,Darbouze,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Coe,"Srsen,Wyatt",Wyatt,Srsen,2,1.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,G,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Aaland,Otto",Otto,Aaland,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Brink,Jayden",Jayden,Brink,25,30.2,14.04,3.36,2.08,1.0,0.04,2.16,0.0,G,755.0,351.0,84.0,52.0,25.0,1.0,54.0,118.0,293.0,0.4,53.0,168.0,0.32,62.0,74.0,0.84
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Jones,Jaden",Jaden,Jones,25,22.2,3.76,3.48,2.48,1.12,0.12,1.36,0.0,G,555.0,94.0,87.0,62.0,28.0,3.0,34.0,39.0,94.0,0.41,10.0,33.0,0.3,6.0,11.0,0.55
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Jones,Jackson",Jackson,Jones,26,27.346153846153847,10.12,4.5,1.65,0.65,0.12,1.0384615384615383,0.0,G,711.0,263.0,117.0,43.0,17.0,3.0,27.0,96.0,207.0,0.46,42.0,119.0,0.35,29.0,37.0,0.78
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Hayes,Ned",Ned,Hayes,25,12.56,3.72,1.24,0.68,0.32,0.16,0.68,0.0,G,314.0,93.0,31.0,17.0,8.0,4.0,17.0,32.0,69.0,0.46,7.0,29.0,0.24,22.0,28.0,0.79
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Bierle,Shane",Shane,Bierle,24,11.083333333333334,1.04,1.71,0.88,0.21,0.0,0.7083333333333334,0.0,G,266.0,25.0,41.0,21.0,5.0,0.0,17.0,6.0,24.0,0.25,2.0,6.0,0.33,11.0,17.0,0.65
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Flaherty,Keaton",Keaton,Flaherty,26,15.653846153846152,4.5,3.5,1.54,0.19,0.23,0.9230769230769232,0.0,G,407.0,117.0,91.0,40.0,5.0,6.0,24.0,40.0,83.0,0.48,15.0,31.0,0.48,22.0,30.0,0.73
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Jackson,Joshua",Joshua,Jackson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Bryte,Adam",Adam,Bryte,26,30.03846153846154,12.77,5.42,1.46,0.69,0.35,1.5,0.0,F,781.0,332.0,141.0,38.0,18.0,9.0,39.0,116.0,300.0,0.39,66.0,186.0,0.35,34.0,43.0,0.79
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Sievers,Carter",Carter,Sievers,21,32.285714285714285,17.81,3.57,3.52,0.71,0.1,1.619047619047619,0.0,G,678.0,374.0,75.0,74.0,15.0,2.0,34.0,109.0,257.0,0.42,39.0,98.0,0.4,117.0,147.0,0.8
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Buck,Brody",Brody,Buck,5,4.8,0.8,0.4,0.6,0.4,0.0,0.4,0.0,G,24.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Salas,Eli",Eli,Salas,15,5.0,0.47,0.47,0.27,0.07,0.07,0.1333333333333333,0.0,G,75.0,7.0,7.0,4.0,1.0,1.0,2.0,2.0,13.0,0.15,0.0,7.0,0.0,3.0,4.0,0.75
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Hubbard,August",August,Hubbard,13,4.769230769230769,1.15,0.62,0.08,0.0,0.0,0.2307692307692307,0.0,G,62.0,15.0,8.0,1.0,0.0,0.0,3.0,6.0,17.0,0.35,2.0,6.0,0.33,1.0,2.0,0.5
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Devries,Max",Max,Devries,6,1.6666666666666667,1.0,0.33,0.17,0.0,0.0,0.0,0.0,G,10.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Sternberg,Kyle",Kyle,Sternberg,26,24.692307692307693,9.65,5.96,1.58,0.96,0.77,1.8076923076923077,0.0,F,642.0,251.0,155.0,41.0,25.0,20.0,47.0,76.0,176.0,0.43,21.0,70.0,0.3,78.0,96.0,0.81
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Marini,Zachary",Zachary,Marini,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Baier,Aric",Aric,Baier,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Julin,Sam",Sam,Julin,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Vana,Wesley",Wesley,Vana,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arc,American Rivers Conference (ARC),2025-26,Buena Vista,"Blacthford,Landon",Landon,Blacthford,8,2.5,0.5,0.75,0.0,0.13,0.0,0.375,0.0,F,20.0,4.0,6.0,0.0,1.0,0.0,3.0,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0
arc,American Rivers Conference (ARC),2025-26,Central,"Curren,Brad",Brad,Curren,25,25.72,5.36,2.28,2.0,0.4,0.04,1.08,0.0,G,643.0,134.0,57.0,50.0,10.0,1.0,27.0,47.0,114.0,0.41,28.0,76.0,0.37,12.0,20.0,0.6
arc,American Rivers Conference (ARC),2025-26,Central,"Uecker,Grant",Grant,Uecker,18,24.055555555555557,8.67,3.61,3.17,0.5,0.06,2.2777777777777777,0.0,G,433.0,156.0,65.0,57.0,9.0,1.0,41.0,56.0,150.0,0.37,29.0,79.0,0.37,15.0,23.0,0.65
arc,American Rivers Conference (ARC),2025-26,Central,"Thomsen,Braylon",Braylon,Thomsen,25,22.24,11.2,3.76,0.68,0.4,0.24,1.64,0.0,G,556.0,280.0,94.0,17.0,10.0,6.0,41.0,97.0,207.0,0.47,46.0,113.0,0.41,40.0,57.0,0.7
arc,American Rivers Conference (ARC),2025-26,Central,"Cason,Kyle",Kyle,Cason,25,26.08,13.84,5.12,1.6,1.24,0.4,2.16,0.0,G,652.0,346.0,128.0,40.0,31.0,10.0,54.0,125.0,288.0,0.43,23.0,91.0,0.25,73.0,93.0,0.78
arc,American Rivers Conference (ARC),2025-26,Central,"Ruba,Alex",Alex,Ruba,25,14.48,4.96,2.76,1.0,0.36,0.36,0.68,0.0,G,362.0,124.0,69.0,25.0,9.0,9.0,17.0,46.0,98.0,0.47,14.0,36.0,0.39,18.0,22.0,0.82
