season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Riley Hertzog,Riley,Hertzog,,8404,Riley Hertzog,0,0HOOD,23,22,,,54,5,12,9,1,0,1,3,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0.263,16,57,0,.000,.222,.296,120,2,6,0,0,0,0,2,0,128,.953,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,13,16,"3,19",0.16,3,19,"10,35",0.29,10,35,"7,22",0.32,7,22,"0,1",0,0,1,0,0,0,0,"1,8","3,5","15,36",5,0,0,0,"0,1",0,0,1,1,18,0,,,,,,,,,Hood,HOOD,656-3535,True,,,,,,-0.5445509844052085,182,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Alyssa Fox,Alyssa,Fox,,336,Alyssa Fox,0,0KING'S,26,23,,,23,2,5,3,1,0,0,3,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0.308,6,28,1,1.000,.217,.261,4,16,3,0,0,30,3,0,0,23,.870,33,.909,175,1,18,6,13,1,17,1,0,0,122.0,113,82,49,60,32,3,4,4.70,529,613,17,11,0,10,12,0,0,17,.331,2,1,7,6,"1,5",0.20,1,5,"4,17",0.24,4,17,"3,12",0.25,3,12,0,0,0,0,0,0,0,0,"2,5","2,6","10,19",1,0,0,0,0,0,0,0,3,5,0,182,108,0,"52,119","108,294","30,77",0,"46,169",King's,KING'S,0,True,,,,,,-0.5815979904497076,183,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Taylor Bell,Taylor,Bell,,783,Taylor Bell,0,0WIDENER,34,30,,,22,7,4,2,2,0,0,10,0,0,7,2,4,0,0,0,0,0,0,0,1,0,0,0.438,6,32,4,1.000,.182,.273,47,3,3,0,0,0,0,0,0,53,.943,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,7,"3,8",0.38,3,8,"3,12",0.25,3,12,"2,8",0.25,2,8,"0,2",0,0,2,0,0,0,0,"4,10","0,1","7,15","0,1",0,0,1,0,0,0,0,0,6,0,,,,,,,,,Widener,WIDENER,997-4511,True,,,,,,-0.645697942899033,184,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,York,Madison Karpovich,Madison,Karpovich,,815,Madison Karpovich,0,0YORK (PA,35,34,,,93,7,21,10,8,0,0,7,0,2,2,1,0,0,1,2,0,0,0,0,0,1,0,0.288,29,105,0,.000,.226,.312,154,12,2,13,0,38,6,1,0,168,.988,44,.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,23,43,"4,37",0.11,4,37,"9,46",0.20,9,46,"8,34",0.24,8,34,"3,16",0.19,3,16,0,0,0,0,"9,21","4,8","18,50",14,0,0,0,1,0,0,0,2,34,0,,,,,,,,,York,YORK (PA,140-4292,True,,,,,,-0.7756251425935352,185,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Avery Eaton,Avery,Eaton,,351,Avery Eaton,0,0LVC,28,11,,,28,9,7,0,0,1,0,1,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0.276,9,29,4,1.000,.250,.321,25,0,2,0,0,0,0,0,0,27,.926,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,7,"3,11",0.27,3,11,"4,11",0.36,4,11,"1,6",0.17,1,6,"0,0",0,0,0,"0,1",0,0,1,"1,6","0,1","4,11",0,0,0,0,8,0,0,0,0,5,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-0.8252089157826724,186,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Karena Justice,Karena,Justice,,351,Karena Justice,0,0LVC,34,19,,,38,13,8,2,0,0,0,4,0,0,8,5,8,2,1,0,0,0,0,0,1,0,0,0.286,8,43,10,.800,.211,.211,33,3,1,0,0,0,0,2,0,37,.973,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,17,4,"2,14",0.14,2,14,"5,22",0.23,5,22,"3,13",0.23,3,13,"1,5",0.20,1,5,"0,2",0,0,2,"2,8","0,2","11,25",1,0,0,0,0,0,0,0,4,10,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-0.8650245468233824,187,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Hood,Gabby Carton,Gabby,Carton,,8404,Gabby Carton,0,0HOOD,10,5,,,16,1,4,4,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.429,4,21,0,.000,.250,.250,13,0,0,0,0,0,0,0,0,13,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,1,"1,4",0.25,1,4,"4,13",0.31,4,13,"3,7",0.43,3,7,0,0,0,0,0,0,0,0,"0,1","3,7","9,14",0,0,0,0,4,0,0,0,5,2,0,,,,,,,,,Hood,HOOD,656-3024,True,,,,,,-0.873938619139806,188,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Eastern,Grace O'Connor,Grace,O'Connor,,8968,Grace O'Connor,0,0EASTERN,12,3,,,12,1,3,5,1,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0.333,4,15,0,.000,.250,.333,5,0,1,0,0,0,0,0,0,6,.833,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,3,"0,4",0,0,4,"2,7",0.29,2,7,"2,4",0.50,2,4,0,0,0,0,0,0,0,0,"0,1","3,4","4,8","1,1",1.00,1,1,7,0,0,0,3,3,0,,,,,,,,,Eastern,EASTERN,0,True,,,,,,-0.9209501744749043,189,70
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Caity Hinton,Caity,Hinton,,966,Caity Hinton,0,0ARCADIA,30,28,,,70,9,19,12,2,0,0,5,0,5,4,0,0,2,2,1,0,0,0,0,0,0,0,0.358,21,83,2,.000,.271,.300,130,10,4,0,0,14,0,3,0,144,.972,14,1.000,34,1,3,1,4,0,0,0,0,0,17.1,32,27,10,9,3,0,0,10.90,83,99,4,1,0,2,3,0,0,6,.410,6,4,27,17,"9,23",0.39,9,23,"12,39",0.31,12,39,"8,24",0.33,8,24,"0,2",0,0,2,0,0,0,0,"3,14","4,8","32,48",18,0,0,0,22,0,0,0,11,21,0,14,29,0,"2,2","4,8","4,6",0,"0,1",Arcadia,ARCADIA,0,True,,,,,,-0.9771340232657917,190,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Mikayla Sasuk,Mikayla,Sasuk,,16142,Mikayla Sasuk,0,0MISERICO,16,12,,,24,6,6,2,0,0,0,5,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0.379,6,29,0,.000,.250,.250,53,3,0,2,0,9,0,0,0,56,1.000,9,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,8,"0,9",0,0,9,"3,13",0.23,3,13,"2,9",0.22,2,9,0,0,0,0,0,0,0,0,"2,5","2,2","5,15",22,0,0,0,0,0,0,0,0,11,0,,,,,,,,,Misericordia,MISERICO,1308-7037,True,,,,,,-1.038066922683978,191,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Alexis Laboy,Alexis,Laboy,,16,Alexis Laboy,0,0ALBRIGHT,33,21,,,24,2,5,5,2,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.441,7,34,0,.000,.208,.292,18,28,1,0,0,24,4,0,0,47,.979,28,.857,144,1,17,4,9,0,7,2,0,0,102.0,78,60,47,31,18,5,3,4.12,451,512,11,7,0,2,5,0,0,11,.319,1,0,3,11,"2,10",0.20,2,10,"3,17",0.18,3,17,"3,12",0.25,3,12,"1,2",0.50,1,2,0,0,0,0,"4,7","1,1","9,23",12,0,0,0,24,0,0,0,0,14,0,122,140,1,0,0,0,0,0,Albright,ALBRIGHT,992-3689,True,,,,,,-1.0451183189840365,192,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Madison Shiffer,Madison,Shiffer,,351,Madison Shiffer,0,0LVC,20,10,,,38,5,9,5,3,0,0,3,0,1,9,2,0,0,0,1,0,0,0,0,0,0,0,0.302,12,43,0,.000,.237,.316,51,3,0,0,0,0,0,6,0,54,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,8,10,"3,14",0.21,3,14,"7,24",0.29,7,24,"4,18",0.22,4,18,"0,1",0,0,1,"0,0",0,0,0,"2,5","2,4","11,26","0,0",0,0,0,21,0,0,0,2,10,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-1.0737930715952007,193,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Skylar Mercado,Skylar,Mercado,,336,Skylar Mercado,0,0KING'S,1,0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,King's,KING'S,0,True,,,,,,-1.1943560311697479,194,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Samantha Ratti,Samantha,Ratti,,179,Samantha Ratti,0,0DELAWARE,11,2,,,13,0,3,3,2,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.286,5,14,0,.000,.231,.385,11,0,1,0,0,5,0,0,0,12,.917,5,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,"0,4",0,0,4,"2,10",0.20,2,10,"2,7",0.29,2,7,0,0,0,0,0,0,0,0,"1,2","1,2","4,11","1,1",1.00,1,1,36,0,0,0,1,5,0,,,,,,,,,Delaware Valley,DELAWARE,0,True,,,,,,-1.2828628521535772,195,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Eastern,Bella Herrera,Bella,Herrera,,8968,Bella Herrera,0,0EASTERN,31,24,,,44,12,8,2,2,1,0,9,0,0,7,5,1,1,2,0,0,0,0,0,1,0,0,0.321,12,55,2,.500,.182,.273,17,20,3,0,0,0,0,1,0,40,.925,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,18,11,"1,19",0.05,1,19,"5,29",0.17,5,29,"4,21",0.19,4,21,"1,7",0.14,1,7,0,0,0,0,"7,12","0,3","10,32","0,1",0,0,1,0,0,0,0,2,21,0,,,,,,,,,Eastern,EASTERN,0,True,,,,,,-1.3670685278455752,196,69
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Amy Wood,Amy,Wood,,20,Amy Wood,0,0DESALES,12,3,,,15,1,4,2,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.267,5,16,0,.000,.267,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,3,"0,7",0,0,7,"2,7",0.29,2,7,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"1,4","1,1","3,8","0,1",0,0,1,26,0,0,0,1,6,0,,,,,,,,,DeSales,DESALES,999-4069,True,,,,,,-1.3951106880512323,197,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Liza Flavin,Liza,Flavin,,783,Liza Flavin,0,0WIDENER,32,32,,,86,6,21,4,1,0,0,6,0,0,5,3,0,0,1,0,0,0,0,0,0,2,0,0.293,22,93,0,.000,.244,.256,62,48,8,6,0,16,0,2,0,118,.932,16,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,37,22,"5,26",0.19,5,26,"9,40",0.23,9,40,"2,23",0.09,2,23,"3,11",0.27,3,11,0,0,0,0,"8,19","3,7","22,42",5,0,0,0,0,0,0,0,13,21,0,,,,,,,,,Widener,WIDENER,997-5012,True,,,,,,-1.4055290819533377,198,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Kaitlin Mulry,Kaitlin,Mulry,,16,Kaitlin Mulry,0,0ALBRIGHT,18,6,,,29,3,7,2,1,0,0,4,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0.333,8,33,0,.000,.241,.276,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,10,"2,10",0.20,2,10,"3,20",0.15,3,20,"2,15",0.13,2,15,"0,1",0,0,1,0,0,0,0,"0,3","1,3","6,22",12,0,0,0,42,0,0,0,2,12,0,,,,,,,,,Albright,ALBRIGHT,992-3694,True,,,,,,-1.4100513415033744,199,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Jillian Ulozas,Jillian,Ulozas,,179,Jillian Ulozas,0,0DELAWARE,36,35,,,47,7,10,5,2,0,0,3,0,1,18,4,2,0,4,0,0,0,0,0,0,0,0,0.275,12,55,2,1.000,.213,.255,53,35,6,0,0,5,0,3,0,94,.936,5,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,13,"2,17",0.12,2,17,"7,35",0.20,7,35,"6,24",0.25,6,24,"1,5",0.20,1,5,0,0,0,0,"3,7","2,5","18,43",0,0,0,0,0,0,0,0,9,15,0,,,,,,,,,Delaware Valley,DELAWARE,0,True,,,,,,-1.424344707653233,200,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Alison Wysocki,Alison,Wysocki,,221,Alison Wysocki,0,0FDU-FLOR,38,38,,,96,9,19,12,0,0,0,4,0,0,12,2,2,0,3,0,0,0,0,0,0,0,0,0.230,19,103,2,1.000,.198,.198,44,1,0,0,0,0,0,0,0,45,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,38,25,"7,42",0.17,7,42,"13,52",0.25,13,52,"11,35",0.31,11,35,"2,7",0.29,2,7,0,0,0,0,"4,21","6,10","31,58",4,0,0,0,0,0,0,0,11,29,0,,,,,,,,,FDU - Florham,FDU-FLOR,1000-3404,True,,,,,,-1.467388170551012,201,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Alyssa Gomez,Alyssa,Gomez,,783,Alyssa Gomez,0,0WIDENER,29,15,,,52,3,12,4,2,0,0,7,0,0,12,4,0,1,0,1,0,0,0,0,0,0,0,0.317,14,60,1,.000,.231,.269,45,2,1,6,0,28,2,0,0,48,.979,30,.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15,13,"5,19",0.26,5,19,"9,30",0.30,9,30,"4,15",0.27,4,15,"3,10",0.30,3,10,0,0,0,0,"1,6","1,6","16,34",1,0,0,0,33,0,0,0,6,10,0,,,,,,,,,Widener,WIDENER,997-4515,True,,,,,,-1.4700887105605027,202,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Emilie Smith,Emilie,Smith,,16,Emilie Smith,0,0ALBRIGHT,14,8,,,31,4,7,1,2,0,0,2,0,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0.333,9,36,0,.000,.226,.290,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,6,"1,11",0.09,1,11,"2,14",0.14,2,14,"2,12",0.17,2,12,0,0,0,0,0,0,0,0,"5,8","0,3","5,17",3,0,0,0,26,0,0,0,0,13,0,,,,,,,,,Albright,ALBRIGHT,992-3696,True,,,,,,-1.4780965212484438,203,68
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Colleen Shuler,Colleen,Shuler,,336,Colleen Shuler,0,0KING'S,29,24,,,64,8,12,8,1,4,0,1,0,0,14,5,0,0,4,0,0,0,0,0,0,0,0,0.200,21,69,0,.000,.188,.328,39,61,6,0,0,0,0,2,0,106,.943,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,17,20,"7,28",0.25,7,28,"7,28",0.25,7,28,"6,20",0.30,6,20,"1,6",0.17,1,6,"0,1",0,0,1,"1,14","1,5","19,32",14,0,0,0,1,0,0,0,7,22,0,,,,,,,,,King's,KING'S,0,True,,,,,,-1.6092537949724328,204,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Mac Champion,Mac,Champion,,966,Mac Champion,0,0ARCADIA,18,15,,,15,2,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.267,4,15,0,.000,.267,.267,0,14,2,0,0,25,2,1,0,16,.875,27,.926,95,1,14,5,8,0,4,0,0,0,69.2,71,62,43,33,17,3,4,6.23,282,348,5,5,0,8,10,0,0,8,.337,1,1,3,4,"2,8",0.25,2,8,"3,10",0.30,3,10,"2,7",0.29,2,7,0,0,0,0,0,0,0,0,"1,3","2,2","5,10",11,0,0,0,0,0,0,0,0,8,0,108,57,1,"3,5","7,15","5,11",0,"4,9",Arcadia,ARCADIA,0,True,,,,,,-1.696376421705923,205,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Sydney Teufel,Sydney,Teufel,,938,Sydney Teufel,0,0ALVERNIA,16,9,,,28,2,6,1,0,0,0,5,0,0,5,0,3,2,1,0,0,0,0,0,0,0,0,0.333,6,34,5,.600,.214,.214,14,2,0,0,0,0,0,1,0,16,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,9,"2,11",0.18,2,11,"3,16",0.19,3,16,"1,10",0.10,1,10,0,0,0,0,0,0,0,0,"4,6","1,3","8,18",1,0,0,0,36,0,0,0,4,9,0,,,,,,,,,Alvernia,ALVERNIA,1300-10160,True,,,,,,-1.7699779391710868,206,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Nina Viola,Nina,Viola,,938,Nina Viola,0,0ALVERNIA,8,7,,,11,3,2,0,0,0,0,4,0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0.438,2,17,0,.000,.182,.182,13,3,1,2,0,6,0,0,0,17,.941,6,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,"0,2",0,0,2,"1,4",0.25,1,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"2,6","0,1","4,7",0,0,0,0,1,0,0,0,1,7,0,,,,,,,,,Alvernia,ALVERNIA,1300-10162,True,,,,,,-1.9237159494920473,207,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Emma Lamlin,Emma,Lamlin,,16142,Emma Lamlin,0,0MISERICO,16,5,,,19,3,4,3,0,0,0,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0.318,4,23,0,.000,.211,.211,7,4,3,0,0,0,0,0,0,14,.786,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,9,5,"3,8",0.38,3,8,"3,14",0.21,3,14,"3,13",0.23,3,13,0,0,0,0,0,0,0,0,"0,3","1,6","10,16",4,0,0,0,2,0,0,0,4,10,0,,,,,,,,,Misericordia,MISERICO,1308-7588,True,,,,,,-2.008179320040361,208,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Abby Jones,Abby,Jones,,966,Abby Jones,0,0ARCADIA,11,11,,,19,2,6,2,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.350,6,20,0,.000,.316,.316,64,5,3,0,0,0,0,2,0,72,.958,0,.000,0,1,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0.00,1,2,0,0,0,0,0,0,0,0,.000,1,2,4,4,"1,5",0.20,1,5,"2,8",0.25,2,8,"2,5",0.40,2,5,0,0,0,0,0,0,0,0,"1,5","1,1","3,8","1,1",1.00,1,1,"1,1",1.00,1,1,0,2,0,1,0,0,0,"0,1","0,1",0,"0,1",Arcadia,ARCADIA,0,True,,,,,,-2.073195650009868,209,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Alexa Ullrich,Alexa,Ullrich,,938,Alexa Ullrich,0,0ALVERNIA,18,6,,,31,2,7,1,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.273,8,33,0,.000,.226,.258,20,1,1,0,0,0,0,0,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,11,"1,6",0.17,1,6,"1,16",0.06,1,16,"0,11",0,0,11,"1,2",0.50,1,2,0,0,0,0,"3,9","1,1","5,17",1,0,0,0,33,0,0,0,2,10,0,,,,,,,,,Alvernia,ALVERNIA,1300-8407,True,,,,,,-2.1084591881586308,210,67
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevens,Courtney Ench,Courtney,Ench,,679,Courtney Ench,0,0STEVENS,8,1,,,9,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.222,3,9,0,.000,.222,.333,2,0,0,1,0,1,0,0,0,2,1.000,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,"0,4",0,0,4,"1,6",0.17,1,6,"0,4",0,0,4,0,0,0,0,0,0,0,0,"1,2","0,1","2,6",0,0,0,0,16,0,0,0,0,3,0,,,,,,,,,Stevens,STEVENS,1230-7844,True,,,,,,-2.1549436860110043,211,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Ava Rudolph,Ava,Rudolph,,938,Ava Rudolph,0,0ALVERNIA,26,21,,,52,7,9,4,3,0,0,6,0,2,9,3,0,0,2,2,0,0,0,0,0,1,0,0.274,12,64,0,.000,.173,.231,36,4,0,0,0,0,0,1,0,40,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,15,23,"2,18",0.11,2,18,"5,29",0.17,5,29,"2,21",0.10,2,21,"0,2",0,0,2,0,0,0,0,"2,12","2,6","16,35","0,1",0,0,1,0,0,0,0,8,19,0,,,,,,,,,Alvernia,ALVERNIA,1300-10159,True,,,,,,-2.1693236886444516,212,66
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Meghan Sabo,Meghan,Sabo,,20,Meghan Sabo,0,0DESALES,8,6,,,15,1,3,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.333,3,18,0,.000,.200,.200,22,2,0,3,0,11,0,0,0,24,1.000,11,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,7,"1,4",0.25,1,4,"1,11",0.09,1,11,"1,9",0.11,1,9,0,0,0,0,0,0,0,0,"1,2","1,2","5,13",0,0,0,0,11,0,0,0,0,4,0,,,,,,,,,DeSales,DESALES,999-4205,True,,,,,,-2.179656519825782,213,66
