conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Hannah Larson,,,,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,"0,1",0.0,0,1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"0,1","0,1",0.0,0,1,2,0.0,0,0,0,3,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-0.6800189429160941,144,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Megan Gissler,,,,30,22,63,14,11,5,3,0,0,7,0,1,14,2,2,0,0,0,0,0,0,0,0,1,0,0.268,14,71,2,1.0,0.175,0.222,33,16,5,0,0,0,0,1,0,54,0.907,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,15,20,"5,19",0.26,5,19,"6,31",0.19,6,31,"5,22",0.23,5,22,"0,5",0.0,0,5,0,0,0,0,"9,17","1,4","12,32",15,0.0,0,0,11,0.0,0,0,2,17,0,,,,,,,,,-0.2507665709319257,0.5158612644859524,-0.30611533456459333,-0.4298395888552872,-0.18278800677655474,1.002719844443184,-0.6840527206238347,145,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Camryn Thurow,,,,32,24,62,7,15,9,3,0,0,14,0,3,15,4,0,0,1,0,0,0,0,0,0,1,0,0.405,18,80,0,0.0,0.242,0.29,67,10,5,0,0,0,0,2,0,82,0.939,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,14,"5,24",0.21,5,24,"7,36",0.19,7,36,"5,23",0.22,5,23,"2,3",0.67,2,3,0,0,0,0,"5,11","2,5","13,41",31,0.0,0,0,52,0.0,0,0,3,25,0,,,,,,,,,0.0037880146666454473,-0.20178800251185522,0.11890430350856099,-0.4298395888552872,-0.5634704671707017,1.1495445979583974,-0.7069375820412093,146,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Jade Thach,,,,29,22,50,10,9,7,5,1,1,4,0,1,25,10,0,0,1,0,0,0,0,0,0,0,0,0.255,19,56,0,0.0,0.18,0.38,37,28,6,0,0,0,0,1,0,71,0.915,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,7,"2,22",0.09,2,22,"6,31",0.19,6,31,"3,20",0.15,3,20,"1,1",1.0,1,1,0,0,0,0,"3,7","0,6","13,35",5,0.0,0,0,"0,1",0.0,0,1,3,18,0,0.0,0.0,0.0,0,0,0,0.0,0,-0.3780438637312113,0.10577596905863376,-0.09360551552801617,0.3171919724656258,-0.5634704671707017,2.6177921331105316,-0.7112444259794618,147,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Maddie Marvel,,,,5,1,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,1,4,1,1.0,0.25,0.25,4,0,0,0,0,0,0,1,0,4,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"0,3",0.0,0,3,"0,3",0.0,0,3,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"1,1",0,"1,3",0,0.0,0,0,"1,1",1.0,1,1,0,3,0,,,,,,,,,-0.8871530349283536,-0.8169159456528331,-0.6248800631194591,-0.4298395888552872,-0.37312923697362826,-1.0528267047698043,-0.7181236897133247,148,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Karli Zetah,,,,33,7,22,15,6,-1,2,0,0,1,0,0,7,6,7,2,0,0,0,0,0,0,0,0,0,0.304,8,23,9,0.778,0.273,0.364,12,-2,0,0,0,0,0,0,0,10,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,1,"0,3",0.0,0,3,"4,11",0.36,4,11,"1,6",0.17,1,6,"1,1",1.0,1,1,0,0,0,0,"1,4","0,2","10,11","0,1",0.0,0,1,55,0.0,0,0,4,0,0,,,,,,,,,-0.5689598029301397,0.618382588342782,-0.9436447916743248,-0.4298395888552872,0.7689181442088128,-0.025053430163310273,-0.7254113043289608,149,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Molly Closser,,,,32,24,69,10,11,6,2,0,0,3,0,1,17,5,4,1,2,0,0,0,0,1,0,1,0,0.205,13,75,5,0.8,0.159,0.188,37,30,5,0,0,0,0,5,0,72,0.931,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,20,18,"1,22",0.05,1,22,"6,45",0.13,6,45,"5,33",0.15,5,33,"1,1",1.0,1,1,0,0,0,0,"5,8","3,10","20,50",24,0.0,0,0,15,0.0,0,0,8,29,0,,,,,,,,,-0.2507665709319257,0.10577596905863376,-0.19986042504630475,-0.4298395888552872,0.19789445361759225,1.4431941049888242,-0.7582240070746729,150,54
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Allison Ritter,,,,22,0,3,13,1,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0.5,1,4,8,0.75,0.333,0.333,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0.0,0,0,"1,2",0.5,1,2,"1,2",0.5,1,2,0,0.0,0,0,0,0,0,0,0,"0,1","2,3",0,0.0,0,0,30,0.0,0,0,0,0,0,,,,,,,,,-0.8871530349283536,0.4133399406291227,-0.8373898821560363,-0.4298395888552872,0.5785769140117393,-0.9060019512545909,-0.8155040217432458,151,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Gabbie Grover,,,,7,0,5,6,2,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2,8,0,0.0,0.4,0.4,3,2,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,"2,4",0.5,2,4,"2,4",0.5,2,4,"2,4",0.5,2,4,0,0.0,0,0,0,0,0,0,0,"1,1","4,5",0,0.0,0,0,0,0.0,0,0,0,1,0,,,,,,,,,-0.8235143885287108,-0.30430932636868485,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-0.851015142547077,152,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Sarah Lambert,,,,5,1,5,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333,1,6,0,0.0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0.0,0,0,"1,2",0.5,1,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,2",0,"1,2",0,0.0,0,0,1,0.0,0,0,0,0,0,,,,,,,,,-0.8871530349283536,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-0.8602970354282674,153,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Natalee Sigfrids,,,,6,1,8,1,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2,9,0,0.0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,"0,1",0.0,0,1,"2,6",0.33,2,6,"2,6",0.33,2,6,"1,2",0.5,1,2,0,0,0,0,"0,1","2,3","4,7",0,0.0,0,0,37,0.0,0,0,1,1,0,,,,,,,,,-0.8235143885287108,-0.8169159456528331,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-0.8700861098046587,154,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Callie Casura,,,,25,18,47,7,9,5,0,0,0,4,0,0,12,2,4,1,1,1,0,0,0,0,0,1,0,0.25,9,53,5,0.8,0.191,0.191,17,1,0,0,0,0,0,0,0,18,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,18,9,"3,15",0.2,3,15,"5,29",0.17,5,29,"3,15",0.2,3,15,0,0.0,0,0,0,0,0,0,"2,8","4,4","16,33",1,0.0,0,0,"0,1",0.0,0,1,10,16,0,,,,,,,,,-0.3780438637312113,-0.20178800251185522,-0.30611533456459333,-0.4298395888552872,0.19789445361759225,0.7090703374127569,-0.8745441635781996,155,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Jaelyn Orth,,,,20,12,37,4,9,8,4,0,0,5,0,0,11,3,2,0,2,1,0,0,0,0,0,0,0,0.326,13,45,2,1.0,0.243,0.351,5,41,0,0,0,15,5,2,0,46,1.0,20,0.75,99.0,1.0,12.0,7.0,7.0,1.0,8.0,0.0,2.0,0.0,92.2,51.0,44.0,42.0,61.0,12.0,2.0,6.0,3.32,361.0,424.0,8.0,10.0,0.0,0.0,11.0,0.0,0.0,30.0,0.274,2,4,9,8,"3,13",0.23,3,13,"4,19",0.21,4,19,"3,16",0.19,3,16,0,0.0,0,0,0,0,0,0,"5,9","5,10","11,22",3,0.0,0,0,0,0.0,0,0,4,9,0,67.0,136.0,0.0,"0,1","0,1","2,7",0.0,"0,1",-0.3780438637312113,-0.5093519740823442,0.012649393990272406,-0.4298395888552872,-0.18278800677655474,0.5622455838975435,-0.8911507024886772,156,53
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Samantha Paniagua,,,,32,26,80,5,17,7,3,0,0,7,0,0,17,6,0,0,1,0,0,0,0,1,0,2,0,0.276,20,88,0,0.0,0.213,0.25,48,15,3,3,0,37,8,0,0,66,0.955,45,0.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,20,25,"6,27",0.22,6,27,"9,43",0.21,9,43,"6,25",0.24,6,25,"0,1",0.0,0,1,0,0,0,0,"4,15","2,7","20,46",3,0.0,0,0,23,0.0,0,0,8,23,0,,,,,,,,,0.13106530746593104,-0.4068306502255145,-0.09360551552801617,-0.4298395888552872,-0.5634704671707017,1.4431941049888242,-0.8988240582751332,157,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Rachel Block,,,,32,17,52,1,11,8,1,0,0,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.268,12,56,0,0.0,0.212,0.231,8,37,5,0,0,29,7,0,0,50,0.9,36,0.806,126.0,1.0,13.0,9.0,9.0,2.0,11.0,0.0,1.0,0.0,120.2,70.0,52.0,51.0,63.0,21.0,3.0,2.0,3.02,481.0,563.0,7.0,15.0,0.0,2.0,13.0,1.0,0.0,15.0,0.262,2,2,17,16,"3,13",0.23,3,13,"8,26",0.31,8,26,"7,19",0.37,7,19,"0,5",0.0,0,5,0,0,0,0,"3,12","5,5","16,27",2,0.0,0,0,40,0.0,0,0,10,8,0,125.0,161.0,0.0,"1,4","3,7","2,4",0.0,"2,6",-0.2507665709319257,-0.8169159456528331,0.012649393990272406,-0.4298395888552872,-0.5634704671707017,-0.17187818367852373,-0.9051899000403321,158,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Katelyn Kasper,,,,24,12,53,3,11,7,1,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.236,12,55,0,0.0,0.208,0.226,9,0,0,0,0,0,0,0,0,9,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,15,18,"3,18",0.17,3,18,"9,37",0.24,9,37,"7,27",0.26,7,27,"0,1",0.0,0,1,0,0,0,0,"3,8","5,6","15,38",24,0.0,0,0,220,0.0,0,0,3,21,0,,,,,,,,,-0.2507665709319257,-0.6118732979391739,-0.09360551552801617,-0.4298395888552872,-0.5634704671707017,-0.025053430163310273,-0.9162907373688841,159,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Ally Breidenbach,,,,5,2,7,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,8,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,"0,1",0.0,0,1,"0,3",0.0,0,3,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,0,0,"2,4",0,0.0,0,0,4,0.0,0,0,1,1,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.31870293719373716,-0.9234360554027244,160,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Jacqueline Avilez,,,,7,0,8,2,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.375,3,8,0,0.0,0.375,0.375,2,1,0,0,0,0,0,0,0,3,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0.0,0,1,"3,7",0.43,3,7,"3,7",0.43,3,7,0,0.0,0,0,0,0,0,0,0,"3,3","4,7",0,0.0,0,0,4,0.0,0,0,2,1,0,,,,,,,,,-0.759875742129068,-0.7143946217960034,-0.4123702440828819,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-0.9355946627654549,161,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Maddalyn Deal,,,,6,1,10,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,10,0,0.0,0.3,0.3,16,0,1,0,0,0,0,0,0,17,0.941,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,"1,6",0.17,1,6,"2,7",0.29,2,7,"2,5",0.4,2,5,0,0.0,0,0,0,0,0,0,0,0,"4,7","0,1",0.0,0,1,13,0.0,0,0,1,2,0,,,,,,,,,-0.759875742129068,-0.8169159456528331,-0.7311349726377476,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-0.9412987023757808,162,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Charlotte Bertram,,,,16,12,33,2,9,7,2,1,0,1,0,0,6,2,1,0,1,0,0,0,0,0,0,1,0,0.294,13,35,1,1.0,0.273,0.394,70,0,3,0,0,0,0,0,0,73,0.959,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,14,2,"5,13",0.38,5,13,"4,17",0.24,4,17,"3,11",0.27,3,11,0,0.0,0,0,0,0,0,0,"2,4","2,3","11,18",1,0.0,0,0,11,0.0,0,0,4,3,0,,,,,,,,,-0.3780438637312113,-0.7143946217960034,-0.09360551552801617,-0.4298395888552872,-0.37312923697362826,-0.17187818367852373,-0.9471983228290226,163,52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,A. Boynton,,,,27,19,31,5,11,3,2,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0.394,13,33,0,0.0,0.355,0.419,2,24,2,0,0,18,8,0,0,28,0.929,26,0.692,133.0,1.0,16.0,6.0,9.0,1.0,12.0,1.0,1.0,0.0,109.0,60.0,44.0,35.0,38.0,15.0,2.0,4.0,2.83,441.0,490.0,4.0,5.0,0.0,2.0,7.0,0.0,0.0,13.0,0.302,1,1,8,8,"3,11",0.27,3,11,"6,15",0.4,6,15,"3,9",0.33,3,9,0,0.0,0,0,0,0,0,0,"3,6","1,1","11,16",0,0.0,0,0,7,0.0,0,0,2,6,0,128.0,137.0,1.0,"3,6","4,15","2,9",0.0,"2,8",-0.2507665709319257,-0.4068306502255145,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-0.9718256583151422,164,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Megan Bussey,,,,20,15,42,5,11,3,0,0,0,4,0,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0.326,11,46,2,1.0,0.262,0.262,21,1,2,0,0,0,0,0,0,24,0.917,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,15,9,"4,13",0.31,4,13,"7,26",0.27,7,26,"5,15",0.33,5,15,0,0.0,0,0,0,0,0,0,"3,9","0,2","11,27",0,0.0,0,0,0,0.0,0,0,3,12,0,,,,,,,,,-0.2507665709319257,-0.4068306502255145,-0.5186251536011705,-0.4298395888552872,-0.18278800677655474,-0.025053430163310273,-0.9750807230090689,165,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,M. Borek,,,,20,12,40,3,7,6,1,0,0,4,0,0,4,2,1,0,2,2,0,0,0,0,0,1,0,0.239,8,48,1,1.0,0.175,0.2,6,29,2,0,0,0,0,0,0,37,0.946,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,17,12,"2,20",0.1,2,20,"4,26",0.15,4,26,"4,19",0.21,4,19,"1,3",0.33,1,3,0,0,0,0,"2,3","4,7","14,31",26,0.0,0,0,10,0.0,0,0,7,23,0,,,,,,,,,-0.5053211565304969,-0.6118732979391739,-0.19986042504630475,-0.4298395888552872,-0.37312923697362826,-0.4655276907089506,-0.9875792132707498,166,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Cate Kehoe,,,,18,14,40,7,8,6,1,0,0,2,0,0,11,2,1,0,2,0,0,0,0,0,0,0,0,0.238,9,44,1,1.0,0.2,0.225,79,8,0,3,0,18,7,0,0,87,1.0,25,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,13,6,"4,18",0.22,4,18,"4,19",0.21,4,19,"3,11",0.27,3,11,"0,1",0.0,0,1,0,0,0,0,"1,6","2,3","10,21",0,0.0,0,0,2,0.0,0,0,6,9,0,,,,,,,,,-0.44168251013085413,-0.20178800251185522,-0.19986042504630475,-0.4298395888552872,-0.37312923697362826,0.5622455838975435,-0.9909165621813357,167,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Olivi pOULIN,,,,24,1,12,8,2,2,0,0,0,1,0,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0.231,2,13,6,0.667,0.167,0.167,9,0,0,0,0,0,0,0,0,9,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,5,"0,2",0.0,0,2,"2,8",0.25,2,8,"2,6",0.33,2,6,"1,1",1.0,1,1,0,0,0,0,"0,2","2,4","3,9",0,0.0,0,0,"0,1",0.0,0,1,0,3,0,,,,,,,,,-0.8235143885287108,-0.09926667865502556,-0.6248800631194591,-0.4298395888552872,0.19789445361759225,-0.7591771977393775,-0.99842727901646,168,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Natasha Paez,,,,38,38,69,9,15,5,7,2,0,9,0,1,21,4,1,1,0,0,0,0,0,0,0,1,0,0.316,26,79,2,0.5,0.217,0.377,134,19,3,6,0,58,11,1,0,156,0.981,69,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,13,19,"5,25",0.2,5,25,"4,32",0.13,4,32,"4,21",0.19,4,21,"1,8",0.13,1,8,0,0,0,0,"6,16","1,7","12,37",10,0.0,0,0,0,0.0,0,0,2,20,0,,,,,,,,,0.0037880146666454473,0.0032546452018041047,-0.30611533456459333,-0.4298395888552872,-0.37312923697362826,2.030493119049678,-0.9990196409587722,169,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Shylah Brogan,,,,26,15,31,4,9,3,0,0,0,1,0,1,4,2,2,0,4,0,0,0,0,0,0,0,0,0.333,9,37,2,1.0,0.29,0.29,12,0,0,0,0,0,0,0,0,12,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,12,9,"2,10",0.2,2,10,"6,18",0.33,6,18,"4,14",0.29,4,14,"1,4",0.25,1,4,0,0,0,0,"2,7","2,3","11,22",0,0.0,0,0,80,0.0,0,0,6,5,0,,,,,,,,,-0.3780438637312113,-0.5093519740823442,-0.5186251536011705,-0.4298395888552872,-0.18278800677655474,-0.4655276907089506,-1.004360776122244,170,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Alissa Maquar,,,,6,1,6,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0.143,2,7,0,0.0,0.167,0.333,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,"0,1",0.0,0,1,"0,3",0.0,0,3,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,0,"1,2","2,4","0,1",0.0,0,1,2,0.0,0,0,3,2,0,1.0,2.0,0.0,"0,1","0,2",0,0.0,"0,1",-0.8871530349283536,-0.9194372695096628,-0.7311349726377476,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.0117236455091627,171,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Kayley Frenette,,,,20,9,34,3,7,6,2,1,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.27,11,37,0,0.0,0.206,0.324,4,3,0,0,0,0,0,0,0,7,1.0,0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0,5.0,4.0,4.0,3.0,0.0,0.0,9.55,22.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,1,11,11,"4,11",0.36,4,11,"7,24",0.29,7,24,"5,16",0.31,5,16,"2,3",0.67,2,3,0,0,0,0,"1,5","3,5","11,24",47,0.0,0,0,42,0.0,0,0,3,11,0,2.0,5.0,0.0,"1,2","2,5","1,3",0.0,"0,1",-0.5053211565304969,-0.6118732979391739,-0.19986042504630475,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.015316631626829,172,50
