season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Schmidt,Sam",Sam,Schmidt,,8911,"Schmidt,Sam","SCHMIDT,SAM",Wisconsin Lutheran,WLC,1092-3746,1,0,36,36,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Smith,Jayden",Jayden,Smith,,8911,"Smith,Jayden","SMITH,JAYDEN",Wisconsin Lutheran,WLC,1092-3155,1,0,9,9,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Smith,Trevor",Trevor,Smith,,8911,"Smith,Trevor","SMITH,TREVOR",Wisconsin Lutheran,WLC,1092-3748,1,0,13,13,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Sorensen,Eric",Eric,Sorensen,,8911,"Sorensen,Eric","SORENSEN,ERIC",Wisconsin Lutheran,WLC,1092-3919,1,0,6,6,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Steigerwald,Richard",Richard,Steigerwald,,8911,"Steigerwald,Richard","STEIGERWALD,RICHARD",Wisconsin Lutheran,WLC,1092-3316,1,0,77,77,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Towns,Davion",Davion,Towns,,8911,"Towns,Davion","TOWNS,DAVION",Wisconsin Lutheran,WLC,1092-3123,1,1,1,1D,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Trevino,Kevin",Kevin,Trevino,,8911,"Trevino,Kevin","TREVINO,KEVIN",Wisconsin Lutheran,WLC,1092-3505,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Vetch,Tyler",Tyler,Vetch,,8911,"Vetch,Tyler","VETCH,TYLER",Wisconsin Lutheran,WLC,1092-3752,1,0,15,15,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Zarling,Simeon",Simeon,Zarling,,8911,"Zarling,Simeon","ZARLING,SIMEON",Wisconsin Lutheran,WLC,1092-3753,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Lambert,Jontae",Jontae,Lambert,,1164,"Lambert,Jontae","LAMBERT,JONTAE",Lakeland,LAK,1253-5115,1,0,0,0,0,RB,0,0,,,1,17,0,17,17.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,5.0,,,,,,,,,,,,,16,83,88,5,0,17,5.2,83.0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Besaw,Caleb",Caleb,Besaw,,1164,"Besaw,Caleb","BESAW,CALEB",Lakeland,LAK,1253-4579,1,1,1,1,0,WR,0,0,,,12,115,1,39,9.6,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Hayes,Tayshaun",Tayshaun,Hayes,,1164,"Hayes,Tayshaun","HAYES,TAYSHAUN",Lakeland,LAK,1253-4929,1,1,1,1D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Kleparski,Caden",Caden,Kleparski,,1164,"Kleparski,Caden","KLEPARSKI,CADEN",Lakeland,LAK,1253-4961,1,1,2,2,0,WR,0,0,,,3,11,0,5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Rickmon,Deonte",Deonte,Rickmon,,1164,"Rickmon,Deonte","RICKMON,DEONTE",Lakeland,LAK,1253-5238,1,1,3,3D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Hampton,Deshawn",Deshawn,Hampton,,1164,"Hampton,Deshawn","HAMPTON,DESHAWN",Lakeland,LAK,1253-4689,1,1,4,4,0,WR,0,0,,,5,66,0,19,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Mulingbayan,Austin",Austin,Mulingbayan,,1164,"Mulingbayan,Austin","MULINGBAYAN,AUSTIN",Lakeland,LAK,1253-5122,1,1,4,4D,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,3,4,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Rivers,Hassan",Hassan,Rivers,,1164,"Rivers,Hassan","RIVERS,HASSAN",Lakeland,LAK,1253-4684,1,1,5,5,0,RB,0,0,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,41,41,0,0,10,3.2,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Roberts,Trayvonne",Trayvonne,Roberts,,1164,"Roberts,Trayvonne","ROBERTS,TRAYVONNE",Lakeland,LAK,1253-4703,1,1,5,5D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,5,3,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Reece,Braylon",Braylon,Reece,,1164,"Reece,Braylon","REECE,BRAYLON",Lakeland,LAK,1253-5239,1,0,6,6,0,WR,0,0,,,1,26,1,26,26.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Liggins,Lamarious",Lamarious,Liggins,,1164,"Liggins,Lamarious","LIGGINS,LAMARIOUS",Lakeland,LAK,1253-5135,1,0,7,7,0,WR,0,0,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Peoples,Kenyon",Kenyon,Peoples,,1164,"Peoples,Kenyon","PEOPLES,KENYON",Lakeland,LAK,1253-4735,1,1,8,8D,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Lumbano-Larson,Cy",Cy,Lumbano-Larson,,1164,"Lumbano-Larson,Cy","LUMBANO-LARSON,CY",Lakeland,LAK,1253-4932,1,0,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Evans,Norrye",Norrye,Evans,,1164,"Evans,Norrye","EVANS,NORRYE",Lakeland,LAK,1253-5146,1,1,9,9D,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,5,3,8,8,1.0,.0,.0,1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Winston,Ayden",Ayden,Winston,,1164,"Winston,Ayden","WINSTON,AYDEN",Lakeland,LAK,1253-4712,1,0,10,10,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Jenkins,Brandon",Brandon,Jenkins,,1164,"Jenkins,Brandon","JENKINS,BRANDON",Lakeland,LAK,1253-5127,1,1,11,1J,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Davis,Jaden",Jaden,Davis,,1164,"Davis,Jaden","DAVIS,JADEN",Lakeland,LAK,1253-5137,1,0,11,11,0,WR,0,0,,,1,23,0,23,23.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Mackey,LeTerrious",LeTerrious,Mackey,,1164,"Mackey,LeTerrious","MACKEY,LETERRIOUS",Lakeland,LAK,1253-5225,1,0,12,1M,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Glosny,Carson",Carson,Glosny,,1164,"Glosny,Carson","GLOSNY,CARSON",Lakeland,LAK,1253-5240,1,1,12,12,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,27,9,0,6,2.0,18.0,7,1,39,2,277,0,43,25,127.6,6.44,11.08,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,2,1,0,0,0,0,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Johnson,Demarion",Demarion,Johnson,,1164,"Johnson,Demarion","JOHNSON,DEMARION",Lakeland,LAK,1253-4966,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Brenston,Jerell",Jerell,Brenston,,1164,"Brenston,Jerell","BRENSTON,JERELL",Lakeland,LAK,1253-5112,1,1,15,15,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Cherry,Octavis",Octavis,Cherry,,1164,"Cherry,Octavis","CHERRY,OCTAVIS",Lakeland,LAK,1253-5245,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Malone,Dominick",Dominick,Malone,,1164,"Malone,Dominick","MALONE,DOMINICK",Lakeland,LAK,1253-4933,1,0,21,21,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Merriweather,Giovanni",Giovanni,Merriweather,,1164,"Merriweather,Giovanni","MERRIWEATHER,GIOVANNI",Lakeland,LAK,1253-5224,1,1,24,24,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Culpepper,Dequan",Dequan,Culpepper,,1164,"Culpepper,Dequan","CULPEPPER,DEQUAN",Lakeland,LAK,1253-5248,1,0,29,29,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Williams,Terrell",Terrell,Williams,,1164,"Williams,Terrell","WILLIAMS,TERRELL",Lakeland,LAK,1253-4709,1,1,32,32,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Smith,Kenyon",Kenyon,Smith,,1164,"Smith,Kenyon","SMITH,KENYON",Lakeland,LAK,1253-5252,1,0,36,36,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Copeland,Le'Aundre",Le'Aundre,Copeland,,1164,"Copeland,Le'Aundre","COPELAND,LE'AUNDRE",Lakeland,LAK,1253-5255,1,0,40,40,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Gaston,Tayshawn",Tayshawn,Gaston,,1164,"Gaston,Tayshawn","GASTON,TAYSHAWN",Lakeland,LAK,1253-5256,1,0,41,41,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Campbell,Jacamreon",Jacamreon,Campbell,,1164,"Campbell,Jacamreon","CAMPBELL,JACAMREON",Lakeland,LAK,1253-5258,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Lucas,Ja'Quarius",Ja'Quarius,Lucas,,1164,"Lucas,Ja'Quarius","LUCAS,JA'QUARIUS",Lakeland,LAK,1253-5262,1,0,49,49,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Miller,Ahmez",Ahmez,Miller,,1164,"Miller,Ahmez","MILLER,AHMEZ",Lakeland,LAK,1253-5263,1,1,51,51,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Negron,Jacob",Jacob,Negron,,1164,"Negron,Jacob","NEGRON,JACOB",Lakeland,LAK,1253-5265,1,1,54,54,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Pratl,Donny",Donny,Pratl,,1164,"Pratl,Donny","PRATL,DONNY",Lakeland,LAK,1253-4714,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Moore,Christian",Christian,Moore,,1164,"Moore,Christian","MOORE,CHRISTIAN",Lakeland,LAK,1253-5267,1,0,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Peliotes,Nathaniel",Nathaniel,Peliotes,,1164,"Peliotes,Nathaniel","PELIOTES,NATHANIEL",Lakeland,LAK,1253-5132,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
