season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats_number,fumble_stats_number_lost,scoring_stats,fumble_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Borrayo,Julian",Julian,Borrayo,,567,"Borrayo,Julian","BORRAYO,JULIAN",Redlands,RED,1166-3845,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Danna,Luke",Luke,Danna,,567,"Danna,Luke","DANNA,LUKE",Redlands,RED,1166-3595,1,0,3,3,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Taylor,Skye",Skye,Taylor,,567,"Taylor,Skye","TAYLOR,SKYE",Redlands,RED,1166-3646,1,1,3,3D,0,0,DB,0,,,,,,,,0,2,2,4,4,1.0,.0,.0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Lacy,Roshawn",Roshawn,Lacy,,567,"Lacy,Roshawn","LACY,ROSHAWN",Redlands,RED,1166-4129,1,1,4,4,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,0,28,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Silva,Adrian",Adrian,Silva,,567,"Silva,Adrian","SILVA,ADRIAN",Redlands,RED,1166-3879,1,1,4,4D,0,0,LB,0,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Lopez,Jayson",Jayson,Lopez,,567,"Lopez,Jayson","LOPEZ,JAYSON",Redlands,RED,1166-3868,1,0,5,5D,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Abbasian,Kam",Kam,Abbasian,,567,"Abbasian,Kam","ABBASIAN,KAM",Redlands,RED,1166-3211,1,1,6,6,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Jackson,Keenan",Keenan,Jackson,,567,"Jackson,Keenan","JACKSON,KEENAN",Redlands,RED,1166-3860,1,0,7,7,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,23,23,0,0,8,4.6,23.0,0,0,0,0,0,1,3,0,-66.7,.00,.00,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Ybanez III,Enrique",Enrique,Ybanez III,,567,"Ybanez III,Enrique","YBANEZ III,ENRIQUE",Redlands,RED,1166-3640,1,1,7,7D,0,0,DB,0,,,,,,,,0,5,4,9,9,.0,.0,.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Mitchell III,Mark",Mark,Mitchell III,,567,"Mitchell III,Mark","MITCHELL III,MARK",Redlands,RED,1166-3870,1,1,8,8,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,48,6,0,22,3.5,42.0,,,,,,,,,,,,,,0,0,0,0,.0,3,59,0,22,19.7,,,,,,,,,,,,,,,,,,,,,,2,32,0,28,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Schmidt,Tobey",Tobey,Schmidt,,567,"Schmidt,Tobey","SCHMIDT,TOBEY",Redlands,RED,1166-3878,1,1,9,9,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,1,,,5,-16,2,18,0,2,-3.2,-16.0,13,3,28,0,105,1,26,10,64.7,4.04,10.50,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Jones,Colton",Colton,Jones,,567,"Jones,Colton","JONES,COLTON",Redlands,RED,1166-3227,1,1,10,1Q,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Staricka,Nolan",Nolan,Staricka,,567,"Staricka,Nolan","STARICKA,NOLAN",Redlands,RED,1166-4161,1,0,11,1I,0,0,DB,0,,,,,,,,0,0,4,4,4,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Khan,Mikael",Mikael,Khan,,567,"Khan,Mikael","KHAN,MIKAEL",Redlands,RED,1166-4128,1,0,12,12,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,147,39,0,0,1,0,0,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Markossian,Kev",Kev,Markossian,,567,"Markossian,Kev","MARKOSSIAN,KEV",Redlands,RED,1166-3229,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Wojcik,Aleks",Aleks,Wojcik,,567,"Wojcik,Aleks","WOJCIK,ALEKS",Redlands,RED,1166-3642,1,1,15,15,0,0,DB,0,,,,,,,,0,4,0,4,4,1.0,.0,.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Chancellor,Grady",Grady,Chancellor,,567,"Chancellor,Grady","CHANCELLOR,GRADY",Redlands,RED,1166-4101,1,0,17,17,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Corbett,Luke",Luke,Corbett,,567,"Corbett,Luke","CORBETT,LUKE",Redlands,RED,1166-4104,1,0,20,20,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Williams,Dylan",Dylan,Williams,,567,"Williams,Dylan","WILLIAMS,DYLAN",Redlands,RED,1166-4172,1,0,18,2Q,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Ephraim,Jaylen",Jaylen,Ephraim,,567,"Ephraim,Jaylen","EPHRAIM,JAYLEN",Redlands,RED,1166-3600,1,1,21,2I,0,0,DB,0,,,,,,,,0,5,4,9,9,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Bowie,Taylor",Taylor,Bowie,,567,"Bowie,Taylor","BOWIE,TAYLOR",Redlands,RED,1166-3588,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,22,0,0,7,3.1,22.0,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Carbajal,Samuel",Samuel,Carbajal,,567,"Carbajal,Samuel","CARBAJAL,SAMUEL",Redlands,RED,1166-4100,1,0,22,2Z,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Vega,Jesse",Jesse,Vega,,567,"Vega,Jesse","VEGA,JESSE",Redlands,RED,1166-4168,1,0,23,23,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Blackmon,Jeremiah",Jeremiah,Blackmon,,567,"Blackmon,Jeremiah","BLACKMON,JEREMIAH",Redlands,RED,1166-4097,1,0,24,2H,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"May,Kyle",Kyle,May,,567,"May,Kyle","MAY,KYLE",Redlands,RED,1166-4145,1,0,24,24,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Williams,Kaleb",Kaleb,Williams,,567,"Williams,Kaleb","WILLIAMS,KALEB",Redlands,RED,1166-3886,1,0,25,25,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Juni,Roman",Roman,Juni,,567,"Juni,Roman","JUNI,ROMAN",Redlands,RED,1166-3962,0,0,31,3I,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Crews III,Kenneth",Kenneth,Crews III,,567,"Crews III,Kenneth","CREWS III,KENNETH",Redlands,RED,1166-3854,1,0,32,3Z,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Olson,Cade",Cade,Olson,,567,"Olson,Cade","OLSON,CADE",Redlands,RED,1166-3654,1,0,33,33,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Placido,Andrew",Andrew,Placido,,567,"Placido,Andrew","PLACIDO,ANDREW",Redlands,RED,1166-3654,1,3,33,3E,0,0,LB,0,,,,,,,,0,16,3,19,19,8.5,.0,.0,7,3,22,0,0,0,0,0,0,3,0,0,3,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Gonzalez,Julien",Julien,Gonzalez,,567,"Gonzalez,Julien","GONZALEZ,JULIEN",Redlands,RED,1166-4116,1,0,35,35,0,TE,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Cervantes,Matai",Matai,Cervantes,,567,"Cervantes,Matai","CERVANTES,MATAI",Redlands,RED,1166-3590,1,0,36,36,0,RB,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,22,22,0,0,11,5.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Afemui,Mosese",Mosese,Afemui,,567,"Afemui,Mosese","AFEMUI,MOSESE",Redlands,RED,1166-3843,1,1,43,43,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Anderson,Nathan",Nathan,Anderson,,567,"Anderson,Nathan","ANDERSON,NATHAN",Redlands,RED,1166-3586,1,1,44,44,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Torres,Jai",Jai,Torres,,567,"Torres,Jai","TORRES,JAI",Redlands,RED,1166-3864,1,0,47,47,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Creech,Samuel",Samuel,Creech,,567,"Creech,Samuel","CREECH,SAMUEL",Redlands,RED,1166-4106,1,0,51,5I,0,0,LB,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Michael,Blayke",Blayke,Michael,,567,"Michael,Blayke","MICHAEL,BLAYKE",Redlands,RED,1166-3869,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Sy,Kareem",Kareem,Sy,,567,"Sy,Kareem","SY,KAREEM",Redlands,RED,1166-4163,1,1,52,5Z,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Klem,Brady",Brady,Klem,,567,"Klem,Brady","KLEM,BRADY",Redlands,RED,1166-3651,1,0,10,54,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Ozier,Luke",Luke,Ozier,,567,"Ozier,Luke","OZIER,LUKE",Redlands,RED,1166-3242,1,0,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Murga,Ty",Ty,Murga,,567,"Murga,Ty","MURGA,TY",Redlands,RED,1166-3669,1,0,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Cabrera,Ricardo",Ricardo,Cabrera,,567,"Cabrera,Ricardo","CABRERA,RICARDO",Redlands,RED,1166-3215,1,0,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Partida,Jaycob",Jaycob,Partida,,567,"Partida,Jaycob","PARTIDA,JAYCOB",Redlands,RED,1166-4147,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Harris-Ornellas,Isaiah",Isaiah,Harris-Ornellas,,567,"Harris-Ornellas,Isaiah","HARRIS-ORNELLAS,ISAIAH",Redlands,RED,1166-3226,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Castillo,Isaac",Isaac,Castillo,,567,"Castillo,Isaac","CASTILLO,ISAAC",Redlands,RED,1166-3216,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Williams,Isaac",Isaac,Williams,,567,"Williams,Isaac","WILLIAMS,ISAAC",Redlands,RED,1166-3253,1,0,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,"Rosales,Angel",Angel,Rosales,,567,"Rosales,Angel","ROSALES,ANGEL",Redlands,RED,1166-4155,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
