conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,global_rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Gustavus,"Hansen, Alexa",0,,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4420,60
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Otterbein,Addie Hoglund,0,,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4421,60
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Western New England University,"Boucher, Adara",0,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30:00,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30:23,0.0,1.0,0.0,1.0,0.0,1.0,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4422,60
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Ohio Northern,"Scriber, Kendall",0,,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4423,60
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Allegheny,Riley Carter,0,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:48,0.0,1.0,0.0,0.0,0.0,0.0,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4424,60
aec,Atlantic East Conference (AEC),2025-26,wsoc,Saint Elizabeth University,"Robinson, Emira",0,,18.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,44:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4425,60
ncac,North Coast Athletic Conference (NCAC),2025-26,wsoc,John Carroll,Lola Hall,0,,41.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19:00,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,19:11,0.0,1.0,0.0,1.0,0.0,2.0,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4426,60
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Mary's,"Bremer, Payton",0,,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:38,0.0,1.0,0.0,0.0,0.0,0.0,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4427,60
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Ohio Northern,"Whitcomb, Emily",0,,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4428,60
aec,Atlantic East Conference (AEC),2025-26,wsoc,Saint Elizabeth University,"Testa, Mia",0,,14.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,90:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4429,60
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Ohio Northern,"House, Paige",0,,23.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,01:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4430,60
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Endicott College,"Gibbs, Kayla",0,,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4431,60
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,York,Kaitlynn Young,0,,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,16:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4432,60
arc,American Rivers Conference (ARC),2025-26,wsoc,Loras,"Boucher, Lorelai",0,,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4433,60
aec,Atlantic East Conference (AEC),2025-26,wsoc,Immaculata,"Bonaventure, Ella",0,,23.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,01:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.11942497580476706,4434,60
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,NJCU,"Jaramillo, Natalia",0,,16.0,20,18,0.0,0.0,6.0,12.0,2.0,2.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.75,0.05,0.0,0.0,0.0,,1220:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.8090364320455103,-0.14753334504406548,0.21419060922809924,1.2924342660160681,-0.07834215231130172,-0.12000586726168962,4435,60
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,King's,"Juarez, Jessica",0,,7.0,17,17,0.0,0.0,6.0,12.0,2.0,2.0,0.0,0.0,0.0,0.71,0.35,0.12,0.0,0.118,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.76,0.06,0.0,0.0,0.0,,1247:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.8090364320455103,-0.14753334504406548,0.21419060922809924,1.2924342660160681,-0.07834215231130172,-0.12000586726168962,4436,60
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,MSOE,"Gormley, Kit",0,,33.0,22,21,0.0,0.0,6.0,17.0,2.0,2.0,0.0,0.0,0.0,0.77,0.27,0.09,0.0,0.091,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.41,0.05,0.0,0.0,0.0,,1484:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.8090364320455103,-0.14753334504406548,0.21419060922809924,1.2924342660160681,-0.07834215231130172,-0.12000586726168962,4437,60
nac,North Atlantic Conference (NAC),2025-26,wsoc,Thomas,Katy McIntyre,0,,29.0,1,1,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,72:00,1.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.7294924886474613,-0.3816427271025709,-0.07834215231130172,-0.12212121322726865,4438,60
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Endicott College,"Andriola, Olivia",0,,24.0,2,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.12249183216916604,4439,60
mwc,Midwest Conference (MWC),2025-26,wsoc,Lawrence,"Walker, Charlotte",0,,28.0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,43:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.12249183216916604,4440,60
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Aurora,"Maniaci, Oliviana",0,,21.0,3,0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1.33,1.0,0.67,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,-0.1224956981393953,4441,60
ll,Liberty League (LL),2025-26,wsoc,St. Lawrence,"Asom, Aver",0,,12.0,3,0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.67,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,-0.1224956981393953,4442,60
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Nichols College,"Hendricks, Jordan",0,,19.0,5,2,0.0,0.0,9.0,10.0,2.0,0.0,1.0,0.0,0.0,2.0,1.8,0.4,0.2,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,260:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,0.6186262226033394,-0.3816427271025709,-0.07834215231130172,-0.12327237422394413,4443,60
mwc,Midwest Conference (MWC),2025-26,wsoc,Lawrence,"Schellinger, Maddie",0,,11.0,21,8,0.0,0.0,6.0,14.0,4.0,0.0,2.0,0.0,0.0,0.67,0.29,0.19,0.095,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.048,12.0,0.0,2.0,0.0,0.57,0.1,0.0,0.0,0.0,,905:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.4375377109865867,-0.48952120200813487,0.21616787005040455,0.21419060922809924,2.966511259134707,-0.07834215231130172,-0.12461132748388999,4444,60
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wsoc,Earlham,Tessa Petty,0,,28.0,17,14,0.0,0.0,18.0,31.0,1.0,1.0,0.0,0.0,0.0,1.82,1.06,0.06,0.0,0.059,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1039:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,1.8319330627290602,-0.3816427271025709,-0.07834215231130172,-0.12713642479554182,4445,60
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wsoc,Penn College,Allison Lynn,0,,12.0,3,0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.67,0.67,0.67,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.3250568752722211,-0.3816427271025709,-0.07834215231130172,-0.1305844104069001,4446,60
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Grove City,"Garvey, Rian",0,,32.0,3,0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.67,0.67,0.67,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.3250568752722211,-0.3816427271025709,-0.07834215231130172,-0.1305844104069001,4447,60
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Shore, Isabel",0,,12.0,3,0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.67,0.67,0.67,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.3250568752722211,-0.3816427271025709,-0.07834215231130172,-0.1305844104069001,4448,60
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Wisconsin Lutheran,"Uebele, Hannah",0,,32.0,3,1,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.67,0.67,0.67,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,87:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.3250568752722211,-0.3816427271025709,-0.07834215231130172,-0.1305844104069001,4449,60
landmark_conference,Landmark Conference,2025-26,wsoc,Susquehanna,"Bogle, Brynn",0,,2.0,3,0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.67,0.67,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.3250568752722211,-0.3816427271025709,-0.07834215231130172,-0.1305844104069001,4450,60
ll,Liberty League (LL),2025-26,wsoc,Clarkson,"Zary, Aurora",0,,17.0,14,7,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.29,0.07,0.21,0.071,0.071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.86,0.07,0.0,0.0,0.0,,613:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,0.1597576150186877,0.03431726250316953,-0.4598687463973012,1.2924342660160681,-0.07834215231130172,-0.13156469401397203,4451,60
skyline_conference,Skyline Conference,2025-26,wsoc,St. Joseph's-Brooklyn,"Zwiefelhofer, Carissa",0,,9.0,3,3,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.67,0.33,0.67,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,255:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.4598687463973012,-0.3816427271025709,-0.07834215231130172,-0.1386731226744049,4452,60
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Westminster,"Turek, Mairin",0,,38.0,3,1,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.67,0.33,0.67,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.4598687463973012,-0.3816427271025709,-0.07834215231130172,-0.1386731226744049,4453,60
e8,Empire 8 (E8),2025-26,wsoc,Geneseo,"Carlson, Natalia",0,,27.0,3,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.33,0.33,0.67,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.4598687463973012,-0.3816427271025709,-0.07834215231130172,-0.1386731226744049,4454,60
e8,Empire 8 (E8),2025-26,wsoc,Nazareth,"Lott-Diamond, Carolina",0,,27.0,18,13,0.0,0.0,13.0,26.0,2.0,0.0,1.0,0.0,0.0,1.44,0.72,0.11,0.056,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.056,8.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,677:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,1.1578737071036598,-0.3816427271025709,-0.07834215231130172,-0.1386952515478242,4455,60
nwc,Northwest Conference (NWC),2025-26,wsoc,George Fox ,Liv Haima,0,,17.0,19,19,0.0,0.0,13.0,27.0,2.0,0.0,1.0,0.0,0.0,1.42,0.68,0.11,0.053,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,,1550:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,1.1578737071036598,-0.3816427271025709,-0.07834215231130172,-0.1386952515478242,4456,60
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Heidelberg,"Springer, Maddi",0,,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,90:00,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.7,3.0,7.0,3.0,90:00,1.0,1.0,3.0,0.7,0.0,7.0,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4457,60
e8,Empire 8 (E8),2025-26,wsoc,Utica,Henry Schweitzer,0,,28.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,37:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4458,60
e8,Empire 8 (E8),2025-26,wsoc,Brockport,Jaidyn Caccomo,0,,12.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,59:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4459,60
e8,Empire 8 (E8),2025-26,wsoc,Brockport,Alex Rivara,0,,26.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,90:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4460,60
nac,North Atlantic Conference (NAC),2025-26,wsoc,SUNY Cobleskill,"Kidder, Sarah",0,,32.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,26:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4461,60
nac,North Atlantic Conference (NAC),2025-26,wsoc,VTSU Lyndon,"Fitih, Victoria",0,,9.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,90:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.5946806175223812,1.2924342660160681,-0.07834215231130172,-0.14453613070154667,4462,60
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-Stout,"Tomas, Ava",0,,11.0,17,7,0.0,0.0,5.0,20.0,2.0,2.0,0.0,0.0,0.0,1.18,0.29,0.12,0.0,0.118,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.29,0.06,0.0,0.0,0.0,,624:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.8090364320455103,-0.14753334504406548,0.07937873810301917,1.2924342660160681,-0.07834215231130172,-0.14696824148670562,4463,60
