season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Mastronardi,Tyler",Tyler,Mastronardi,,118,"Mastronardi,Tyler","MASTRONARDI,TYLER",Carleton,CAR,1105-1154,1,1,10,10,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,0,0,5,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37,1,114,0,23,17,129.9,4.96,6.71,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.900947383644194,386,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Basballe,Owen",Owen,Basballe,,376,"Basballe,Owen","BASBALLE,OWEN",Macalester,MAC,0,0,0,34,34,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9718311788246909,387,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Henry Jr.,Dukenson",Dukenson,Henry Jr.,,268,"Henry Jr.,Dukenson","HENRY JR.,DUKENSON",Hamline,HAM,0,0,0,32,32,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9718311788246909,388,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Snow,Tucker",Tucker,Snow,,376,"Snow,Tucker","SNOW,TUCKER",Macalester,MAC,0,0,0,21,21,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,.0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9718311788246909,389,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Drews,Cullen",Cullen,Drews,,60,"Drews,Cullen","DREWS,CULLEN",Bethel,BET,1104-7987,1,0,15,1U,0,WR,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,32,0,24,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.97296408995972,390,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Hall,Joshua",Joshua,Hall,,268,"Hall,Joshua","HALL,JOSHUA",Hamline,HAM,0,0,0,97,97,0,0,DL,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.987480939163744,391,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Roback,Dane",Dane,Roback,,266,"Roback,Dane","ROBACK,DANE",Gustavus,GAC,1108-9199,1,0,8,8,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.000562220077965,392,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Manns,Taye",Taye,Manns,,60,"Manns,Taye","MANNS,TAYE",Bethel,BET,1104-8001,1,1,4,4B,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,17,61,71,10,0,15,3.6,61.0,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0131980258854218,393,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Chanthanavong,Aaron",Aaron,Chanthanavong,,268,"Chanthanavong,Aaron","CHANTHANAVONG,AARON",Hamline,HAM,1109-5669,1,1,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05872842454247,394,61
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,A.J. Fider,A.J.,Fider,,602,A.J. Fider,"FIDER,AJ",Saint John's,SJU,1115-8713,1,0,13,13,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,395,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Aaron Baisley,Aaron,Baisley,,602,Aaron Baisley,"BAISLEY,AARON",Saint John's,SJU,1115-8697,1,1,32,32,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,396,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Agustin,Diego",Diego,Agustin,,376,"Agustin,Diego","AGUSTIN,DIEGO",Macalester,MAC,0,1,0,58,58,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,397,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Ball,Tim",Tim,Ball,,60,"Ball,Tim","BALL,TIM",Bethel,BET,1104-7753,1,0,5,5C,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,398,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Barrett Van Deun,Barrett Van,Deun,,602,Barrett Van Deun,"DEUN,B VAN",Saint John's,SJU,1115-8163,1,1,51,51,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,399,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Blackman,Jonah",Jonah,Blackman,,615,"Blackman,Jonah","BLACKMAN,JONAH",St. Olaf,STO,1117-5355,1,1,99,99,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,400,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Bockoven,Hunter",Hunter,Bockoven,,266,"Bockoven,Hunter","BOCKOVEN,HUNTER",Gustavus,GAC,1108-8590,1,0,51,51,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,401,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"Brandl,Jack",Jack,Brandl,,266,"Brandl,Jack","BRANDL,JACK",Gustavus,GAC,1108-10005,1,0,89,89,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,402,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Brenengen,Sawyer",Sawyer,Brenengen,,618,"Brenengen,Sawyer","BRENENGEN,SAWYER",St. Scholastica,CSS,1402-7848,1,0,79,79,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,403,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Carroll,Hugh",Hugh,Carroll,,118,"Carroll,Hugh","CARROLL,HUGH",Carleton,CAR,1105-1365,1,0,22,22,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,404,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Christianson,Dylan",Dylan,Christianson,,615,"Christianson,Dylan","CHRISTIANSON,DYLAN",St. Olaf,STO,1117-5549,1,0,96,96,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,405,60
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,"Cogan,Grady",Grady,Cogan,,376,"Cogan,Grady","COGAN,GRADY",Macalester,MAC,1110-5505,1,0,36,36,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,406,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"DeLoach,Corey",Corey,DeLoach,,38,"DeLoach,Corey","DELOACH,COREY",Augsburg,AU,1103-13037,1,1,56,56,0,OL,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,407,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Dimond,Chase",Chase,Dimond,,118,"Dimond,Chase","DIMOND,CHASE",Carleton,CAR,1105-1269,1,1,0,0,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,408,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Drury,Tyler",Tyler,Drury,,60,"Drury,Tyler","DRURY,TYLER",Bethel,BET,1104-7626,1,1,19,1O,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,409,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Farwenel,Moses",Moses,Farwenel,,618,"Farwenel,Moses","FARWENEL,MOSES",St. Scholastica,CSS,1402-7481,1,0,10,10,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,410,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Fitzgerald-Rosa,Daniel",Daniel,Fitzgerald-Rosa,,38,"Fitzgerald-Rosa,Daniel","FITZGERALD-ROSA,DANIEL",Augsburg,AU,1103-13585,1,0,46,46,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,411,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Ganske,Fisher",Fisher,Ganske,,60,"Ganske,Fisher","GANSKE,FISHER",Bethel,BET,1104-7765,1,0,2,2H,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,412,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,"Goodwin,Johnathan",Johnathan,Goodwin,,268,"Goodwin,Johnathan","GOODWIN,JOHNATHAN",Hamline,HAM,1109-5671,1,0,92,92,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,413,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Ham,Ethan",Ethan,Ham,,618,"Ham,Ethan","HAM,ETHAN",St. Scholastica,CSS,1402-7670,1,0,12,1A,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,414,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Hammel,Logan",Logan,Hammel,,618,"Hammel,Logan","HAMMEL,LOGAN",St. Scholastica,CSS,1402-7858,1,0,45,45,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,415,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Hannah,Javon",Javon,Hannah,,618,"Hannah,Javon","HANNAH,JAVON",St. Scholastica,CSS,1402-7290,1,1,55,55,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,416,59
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Johnson,Caden",Caden,Johnson,,60,"Johnson,Caden","JOHNSON,CADEN",Bethel,BET,1104-8223,1,0,12,1E,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,417,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Kim,Zander",Zander,Kim,,118,"Kim,Zander","KIM,ZANDER",Carleton,CAR,1105-1151,1,0,42,42,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,418,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Kniep,Cole",Cole,Kniep,,118,"Kniep,Cole","KNIEP,COLE",Carleton,CAR,1105-1152,1,0,97,97,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,419,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Lin,Charles",Charles,Lin,,118,"Lin,Charles","LIN,CHARLES",Carleton,CAR,1105-1153,1,0,8,8,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,420,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Lindsey,Rasheen",Rasheen,Lindsey,,38,"Lindsey,Rasheen","LINDSEY,RASHEEN",Augsburg,AU,1103-13601,1,0,35,35,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,421,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Lopez,Christopher",Christopher,Lopez,,161,"Lopez,Christopher","LOPEZ,CHRISTOPHER",Concordia,CON,0,1,0,23,23,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,422,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Melvin Wallace,Melvin,Wallace,,602,Melvin Wallace,"WALLACE,MELVIN",Saint John's,SJU,1115-8758,1,0,8W,8W,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,423,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Nelson,Aiden",Aiden,Nelson,,618,"Nelson,Aiden","NELSON,AIDEN",St. Scholastica,CSS,1402-7866,1,0,21,2I,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,424,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,"O'Neil,Ben",Ben,O'Neil,,266,"O'Neil,Ben","O'NEIL,BEN",Gustavus,GAC,1108-10033,1,0,86,86,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,425,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,"Robinson,Sean",Sean,Robinson,,38,"Robinson,Sean","ROBINSON,SEAN",Augsburg,AU,1103-13419,1,0,19,19,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,426,58
2026-27,football,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Simon,Bennett",Bennett,Simon,,618,"Simon,Bennett","SIMON,BENNETT",St. Scholastica,CSS,1402-7689,1,0,41,41,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0748514676472998,427,58
