season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,hitting_summary_stats,fielding_stats
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Ej Kuster,Ej,Kuster,,801,Ej Kuster,0,0UWRF,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3786,False,6,1,0,0,0,0,0,0,0,0,2.0,6,2,3,1,3,0,0,9.00,13,17,1,1,0,0,0,0,0,1,.462,1,3,0,0,0,"0,1",0,"2,4",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Pablo Soto,Pablo,Soto,,801,Pablo Soto,0,0UWRF,4,1,,,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,6,0,.000,.000,.000,10,3,0,1,0,7,3,0,0,13,1.000,10,.700,,1,0,1,0,"0,3",0,0,3,"0,4",0,0,4,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,"0,1",0,"1,4",0,0,0,0,17,0,0,0,0,1,0,,UW-River Falls,UWRF,1138-3771,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,William Eckstein,William,Eckstein,,801,William Eckstein,0,0UWRF,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3761,False,3,1,0,0,0,0,0,0,0,0,1.1,2,2,1,0,0,0,1,13.50,6,7,0,0,0,0,0,0,0,0,.500,0,3,0,"0,1","1,3",0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Cole Scheel,Cole,Scheel,,801,Cole Scheel,0,0UWRF,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,3,2,0,0,1,1.000,5,.600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-4186,False,10,1,0,0,0,0,0,0,0,0,8.0,10,9,5,4,3,1,1,10.13,33,40,1,1,0,1,0,0,0,0,.303,13,3,0,0,0,"3,4",0,"0,1",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Jackson Conway,Jackson,Conway,,801,Jackson Conway,0,0UWRF,6,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,1,0,0,0,0.000,1,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3766,False,16,1,2,0,0,0,0,0,0,0,10.0,11,10,7,6,2,0,0,9.00,45,55,3,1,1,2,0,0,0,2,.356,13,9,0,0,0,"3,5",0,"0,5",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Ethan Hibicke,Ethan,Hibicke,,801,Ethan Hibicke,0,0UWRF,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,2,0,0,0,1,1.000,2,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-4182,False,11,1,1,0,1,0,0,0,0,0,3.0,11,11,0,1,3,1,2,33.00,18,22,2,3,0,1,0,0,0,0,.611,5,2,0,0,0,0,0,0,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Patrick Lundgren,Patrick,Lundgren,,801,Patrick Lundgren,0,0UWRF,11,10,,,30,4,6,3,3,0,0,9,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0.429,9,42,2,1.000,.200,.300,11,3,0,0,0,0,0,2,0,14,1.000,0,.000,,0,1,8,10,"3,12",0.25,3,12,"3,17",0.18,3,17,"0,11",0,0,11,"1,3",0.33,1,3,0,0,0,0,"3,8","1,4","10,22",0,0,0,0,0,0,0,0,3,10,0,,UW-River Falls,UWRF,1138-3783,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Colton Skoglund,Colton,Skoglund,,801,Colton Skoglund,0,0UWRF,7,3,,,13,0,4,2,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.308,6,13,1,1.000,.308,.462,11,0,0,0,0,0,0,0,0,11,1.000,0,.000,,0,2,4,2,"1,4",0.25,1,4,"1,6",0.17,1,6,"1,4",0.25,1,4,"1,1",1.00,1,1,0,0,0,0,"2,4","1,1","1,6",0,0,0,0,47,0,0,0,0,3,0,,UW-River Falls,UWRF,1138-3781,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Vaughn Johnson,Vaughn,Johnson,,801,Vaughn Johnson,0,0UWRF,5,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,3,2,0,0,2,1.000,5,.600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3763,False,30,1,3,2,2,0,0,0,0,0,17.1,20,17,3,14,8,1,0,8.83,79,88,1,5,0,1,0,0,0,5,.380,18,14,0,0,0,"3,7",0,"2,6",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Eddie Peine,Eddie,Peine,,801,Eddie Peine,0,0UWRF,8,4,,,14,3,3,4,1,0,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.353,7,17,0,.000,.214,.500,12,0,0,0,0,0,0,0,0,12,1.000,0,.000,,0,0,2,4,"1,5",0.20,1,5,"2,8",0.25,2,8,"1,5",0.20,1,5,"1,3",0.33,1,3,0,0,0,0,"0,3",0,"6,10",0,0,0,0,"1,1",1.00,1,1,2,4,0,,UW-River Falls,UWRF,1138-4178,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Connor Weltzien,Connor,Weltzien,,801,Connor Weltzien,0,0UWRF,3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0,1,0,.000,.000,.000,1,0,0,0,0,1,0,0,0,1,1.000,1,1.000,,0,0,1,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,0,0,,UW-River Falls,UWRF,1138-3778,False,4,1,0,0,0,0,0,0,0,0,1.1,4,3,2,0,2,0,0,20.25,7,10,2,1,0,0,0,0,0,0,.571,1,1,0,"2,2","2,2","0,1",0,"1,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-River Falls,Kaleb Zabielski,Kaleb,Zabielski,,801,Kaleb Zabielski,0,0UWRF,14,13,,,48,12,17,9,4,0,1,4,0,4,10,4,1,1,1,0,0,0,0,0,0,0,0,0.446,24,57,2,.500,.354,.500,28,4,2,0,0,0,0,0,0,34,.941,0,.000,,2,0,8,11,"4,15",0.27,4,15,"7,23",0.30,7,23,"7,16",0.44,7,16,"2,8",0.25,2,8,0,0,0,0,"6,6","3,4","12,25","1,1",1.00,1,1,0,0,0,0,4,7,0,,UW-River Falls,UWRF,1138-3768,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Olson, Evan",Evan,Olson,,805,"Olson, Evan",0,0UWW,16,15,,,48,20,19,16,6,1,3,12,1,14,8,1,8,3,1,0,0,0,0,1,1,1,0,0.608,36,75,11,.727,.396,.750,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,2,3,13,6,"6,18",0.33,6,18,"8,20",0.40,8,20,"7,16",0.44,7,16,"7,14",0.50,7,14,"1,1",1.00,1,1,"10,13","4,9","20,27",1,0,0,0,"1,1",1.00,1,1,2,7,0,,UW-Whitewater,UWW,1147-7764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Spring, Jackson",Jackson,Spring,,805,"Spring, Jackson",0,0UWW,19,19,,,63,21,26,15,5,1,1,14,0,1,11,4,6,3,0,1,0,0,0,0,0,0,0,0.519,36,79,9,.667,.413,.571,31,42,9,0,0,0,0,7,0,82,.890,0,.000,,1,5,14,10,"7,22",0.32,7,22,"12,32",0.38,12,32,"8,24",0.33,8,24,"5,11",0.45,5,11,"3,15",0.20,3,15,"8,14","5,11","19,34",7,0,0,0,0,0,0,0,10,18,0,,UW-Whitewater,UWW,1147-7766,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"McVay, Dominik",Dominik,McVay,,805,"McVay, Dominik",0,0UWW,19,19,,,72,10,18,13,2,2,1,3,0,3,18,1,6,0,3,1,0,0,0,1,0,1,0,0.304,27,82,6,1.000,.250,.375,48,3,1,0,0,0,0,0,0,52,.981,0,.000,,1,2,22,18,"6,25",0.24,6,25,"11,37",0.30,11,37,"9,25",0.36,9,25,"6,16",0.38,6,16,"2,13",0.15,2,13,"4,13","2,5","15,40",55,0,0,0,0,0,0,0,7,13,0,,UW-Whitewater,UWW,1147-7546,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"West, Nick",Nick,West,,805,"West, Nick",0,0UWW,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Whitewater,UWW,1147-8005,False,14,1,0,1,1,0,0,0,0,1,9.0,5,4,2,7,1,0,1,4.00,40,43,1,0,0,1,0,0,0,2,.350,9,11,0,"1,2","2,5","1,1","2,7","1,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Bowers, Leyten",Leyten,Bowers,,805,"Bowers, Leyten",0,0UWW,18,18,,,57,13,16,20,5,3,1,22,0,5,14,4,3,0,0,2,0,0,0,0,0,1,0,0.500,30,86,3,1.000,.281,.526,116,9,1,0,0,0,0,6,0,126,.992,0,.000,,0,2,10,19,"9,20",0.45,9,20,"14,40",0.35,14,40,"12,26",0.46,12,26,"2,11",0.18,2,11,"2,9",0.22,2,9,"4,11","4,9","28,48",4,0,0,0,0,0,0,0,12,10,0,,UW-Whitewater,UWW,1147-8007,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Gilroy, Brady",Brady,Gilroy,,805,"Gilroy, Brady",0,0UWW,15,14,,,56,15,17,17,7,0,3,6,0,1,9,0,1,1,0,1,0,0,0,0,0,0,0,0.375,33,64,2,.500,.304,.589,23,1,0,0,0,0,0,0,0,24,1.000,0,.000,,4,3,16,14,"5,16",0.31,5,16,"11,27",0.41,11,27,"11,21",0.52,11,21,"4,14",0.29,4,14,"0,2",0,0,2,"7,21","4,5","17,29","0,0",0,0,0,"0,0",0,0,0,3,9,0,,UW-Whitewater,UWW,1147-8011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Jensen, Wyatt",Wyatt,Jensen,,805,"Jensen, Wyatt",0,0UWW,8,5,,,16,1,2,3,0,0,0,4,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0.333,2,21,3,.333,.125,.125,12,0,0,0,0,0,0,0,0,12,1.000,0,.000,,0,1,6,6,"1,7",0.14,1,7,"2,9",0.22,2,9,"2,6",0.33,2,6,"0,0",0,0,0,"2,13",0.15,2,13,"0,2","1,3","3,9",0,0,0,0,1,0,0,0,5,7,0,,UW-Whitewater,UWW,1147-7763,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Hopper, Danny",Danny,Hopper,,805,"Hopper, Danny",0,0UWW,19,18,,,73,14,17,8,1,0,0,5,0,1,6,0,10,1,0,2,0,0,0,2,0,2,0,0.284,18,81,11,.909,.233,.247,9,38,4,0,0,0,0,3,0,51,.922,0,.000,,4,4,22,25,"4,23",0.17,4,23,"10,38",0.26,10,38,"7,26",0.27,7,26,"4,14",0.29,4,14,"5,18",0.28,5,18,"8,21","3,7","20,40",35,0,0,0,0,0,0,0,12,17,0,,UW-Whitewater,UWW,1147-7540,False,1,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,1,0,0,0.00,4,6,0,0,0,1,0,0,0,0,.250,2,1,0,"1,1","0,3","0,0","1,4","0,2",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Koenig, Jackson",Jackson,Koenig,,805,"Koenig, Jackson",0,0UWW,11,6,,,13,2,3,3,0,0,2,3,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0.412,9,17,0,.000,.231,.692,9,8,0,0,0,0,3,2,0,17,1.000,3,.000,,0,0,1,4,"1,7",0.14,1,7,"2,6",0.33,2,6,"1,4",0.25,1,4,"1,4",0.25,1,4,"0,4",0,0,4,"2,5","0,0","2,6",4,0,0,0,8,0,0,0,0,5,0,,UW-Whitewater,UWW,1147-7541,False,19,1,3,2,0,0,0,0,0,0,19.1,10,9,8,18,2,0,2,4.19,71,83,0,3,0,0,1,0,0,7,.268,15,19,0,"1,3","3,4","1,2","5,12","1,3",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Holland, Aaron",Aaron,Holland,,805,"Holland, Aaron",0,0UWW,17,17,,,69,13,15,14,6,1,2,9,0,0,13,4,2,0,0,2,0,0,0,2,0,2,0,0.300,29,80,2,1.000,.217,.420,139,19,2,1,0,6,9,1,0,160,.988,15,.400,,3,1,22,19,"5,24",0.21,5,24,"7,31",0.23,7,31,"5,24",0.21,5,24,"6,15",0.40,6,15,"2,18",0.11,2,18,"7,22","5,7","14,35",44,0,0,0,0,0,0,0,5,22,0,,UW-Whitewater,UWW,1147-7538,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Taschner, Gradin",Gradin,Taschner,,805,"Taschner, Gradin",0,0UWW,8,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,1,0,0,0,2,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Whitewater,UWW,1147-8016,False,8,1,2,2,0,3,0,0,0,0,16.2,1,1,3,25,0,0,0,0.54,57,62,2,1,0,0,1,0,0,2,.140,13,11,1,"1,5","1,5","0,3","1,7","1,6",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Thies, Andy",Andy,Thies,,805,"Thies, Andy",0,0UWW,19,19,,,79,18,19,17,4,0,4,13,0,1,16,8,4,2,0,2,0,0,0,0,0,0,0,0.347,35,95,6,.667,.241,.443,20,37,2,0,0,0,0,10,0,59,.966,0,.000,,3,1,22,21,"4,21",0.19,4,21,"11,39",0.28,11,39,"7,31",0.23,7,31,"4,18",0.22,4,18,"5,16",0.31,5,16,"2,11","5,8","28,46",8,0,0,0,0,0,0,0,16,18,0,,UW-Whitewater,UWW,1147-7237,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Turner, Hudson",Hudson,Turner,,805,"Turner, Hudson",0,0UWW,7,5,,,19,6,4,5,0,0,1,4,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0.375,7,24,1,1.000,.211,.368,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,1,0,4,5,"1,4",0.25,1,4,"4,13",0.31,4,13,"3,8",0.38,3,8,"1,4",0.25,1,4,"0,1",0,0,1,"0,2","1,3","7,15",11,0,0,0,"0,0",0,0,0,1,1,0,,UW-Whitewater,UWW,1147-7768,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Grennier, Keli",Keli,Grennier,,805,"Grennier, Keli",0,0UWW,6,4,,,11,5,5,2,0,0,1,3,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0.600,8,15,1,.000,.455,.727,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,0,0,0,3,"2,5",0.40,2,5,"2,5",0.40,2,5,"1,3",0.33,1,3,"4,4",1.00,4,4,0,0,0,0,"0,1","1,1","4,7",0,0,0,0,0,0,0,0,0,2,0,,UW-Whitewater,UWW,1147-8003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Wickman, Ethan",Ethan,Wickman,,805,"Wickman, Ethan",0,0UWW,6,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,1,1,0,0,2,1.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Whitewater,UWW,1147-7549,False,16,1,1,2,0,0,0,0,0,0,13.1,7,3,3,9,3,0,1,2.03,56,62,1,3,0,0,0,0,0,3,.286,10,19,0,"3,6","1,9","0,6","3,5","2,8",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Hansen, Wyatt",Wyatt,Hansen,,805,"Hansen, Wyatt",0,0UWW,1,0,,,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0,4,0,.000,.000,.000,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,2",0,"1,1",0,0,0,0,0,0,0,0,1,0,0,,UW-Whitewater,UWW,1147-7537,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Seymour, Landen",Landen,Seymour,,805,"Seymour, Landen",0,0UWW,5,1,,,5,1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.500,2,6,1,1.000,.400,.400,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,0,0,1,1,"1,4",0.25,1,4,"1,3",0.33,1,3,"1,3",0.33,1,3,"1,1",1.00,1,1,0,0,0,0,0,0,"2,4","0,1",0,0,1,1,0,0,0,0,5,0,,UW-Whitewater,UWW,1147-8004,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Sievert, Skyler",Skyler,Sievert,,805,"Sievert, Skyler",0,0UWW,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UW-Whitewater,UWW,1147-8006,False,12,1,0,0,0,0,0,0,0,0,9.0,5,5,0,10,0,1,1,5.00,39,39,0,0,0,0,0,0,0,0,.308,13,4,0,"1,2","2,5","0,1","5,16","2,4",,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Honkamp, Cade",Cade,Honkamp,,805,"Honkamp, Cade",0,0UWW,3,3,,,10,0,2,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.273,2,11,0,.000,.200,.200,15,1,0,0,0,0,0,3,0,16,1.000,0,.000,,1,0,4,0,"2,3",0.67,2,3,"2,6",0.33,2,6,"1,3",0.33,1,3,"0,0",0,0,0,"2,10",0.20,2,10,"0,4","1,3","3,6",11,0,0,0,0,0,0,0,5,1,0,,UW-Whitewater,UWW,1147-7539,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,"Brust, Brandon",Brandon,Brust,,805,"Brust, Brandon",0,0UWW,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UW-Whitewater,UWW,1147-7760,False,2,1,0,0,0,0,0,0,0,1,1.1,3,3,0,1,0,0,0,20.25,7,8,0,1,0,0,0,0,0,0,.286,2,2,0,"0,1","2,4","0,0","2,7","0,2",,,
